[[DESCRIPTION]]
CPB_SE6_12_3P_4000K_1000lux

[[ANALYSIS]]
EFF      	0.00**	%
FF        	0.0**	%
Voc      	9.2**	mV
Jsc       	0.12**	mA/cm2
Vmax   	NaN	mV
Jmax    	NaN	mA/cm2
Isc        	1.0422E-5	A
Rsc       	880.56	Ohm
Roc      	880.62	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001042E-01	-1.061231E-03	+2.209570E+01	2PT  
-1.901445E-01	-1.009096E-03	+2.186426E+01	2PT  
-1.801506E-01	-9.544144E-04	+2.174219E+01	2PT  
-1.701649E-01	-9.000569E-04	+2.161914E+01	2PT  
-1.601828E-01	-8.462308E-04	+2.149512E+01	2PT  
-1.501626E-01	-7.922201E-04	+2.137305E+01	2PT  
-1.401727E-01	-7.386127E-04	+2.124902E+01	2PT  
-1.301815E-01	-6.850684E-04	+2.112305E+01	2PT  
-1.201769E-01	-6.323312E-04	+2.099902E+01	2PT  
-1.101723E-01	-5.789468E-04	+2.087695E+01	2PT  
-1.001265E-01	-5.260161E-04	+2.075195E+01	2PT  
-9.012575E-02	-4.736499E-04	+2.063184E+01	2PT  
-8.013361E-02	-1.024383E-04	+2.028516E+01	2PT  
-7.013167E-02	-9.085073E-05	+2.015918E+01	2PT  
-6.010140E-02	-7.942479E-05	+2.003223E+01	2PT  
-5.009010E-02	-6.775188E-05	+1.991211E+01	2PT  
-4.009986E-02	-5.630121E-05	+1.978809E+01	2PT  
-3.007619E-02	-4.473573E-05	+1.966504E+01	2PT  
-2.006833E-02	-3.325387E-05	+1.954102E+01	2PT  
-1.002630E-02	-2.182559E-05	+1.941602E+01	2PT  
+7.152496E-05	-1.034048E-05	+1.928125E+01	2PT  
+1.002013E-02	+9.394505E-07	+1.893945E+01	2PT  
+2.007778E-02	+1.238101E-05	+1.869922E+01	2PT  
+3.008022E-02	+2.369756E-05	+1.857520E+01	2PT  
+4.013662E-02	+3.534402E-05	+1.845410E+01	2PT  
+5.013745E-02	+4.677288E-05	+1.832910E+01	2PT  
+6.013104E-02	+5.819152E-05	+1.820508E+01	2PT  
+7.013869E-02	+6.948516E-05	+1.808203E+01	2PT  
+8.014388E-02	+8.149798E-05	+1.795703E+01	2PT  
+9.018507E-02	+9.338725E-05	+1.783691E+01	2PT  
+1.001718E-01	+1.049627E-04	+1.759766E+01	2PT  
+1.101720E-01	+1.167889E-04	+1.747266E+01	2PT  
+1.201849E-01	+1.285690E-04	+1.735059E+01	2PT  
+1.301796E-01	+1.408286E-04	+1.722656E+01	2PT  
+1.402005E-01	+1.528945E-04	+1.710254E+01	2PT  
+1.501700E-01	+1.650233E-04	+1.698047E+01	2PT  
+1.601736E-01	+1.771410E-04	+1.685645E+01	2PT  
+1.701562E-01	+1.895835E-04	+1.673437E+01	2PT  
+1.801492E-01	+2.017902E-04	+1.661035E+01	2PT  
+1.901539E-01	+2.143307E-04	+1.648730E+01	2PT  
+2.001467E-01	+2.273221E-04	+1.636426E+01	2PT  
+2.101121E-01	+2.396996E-04	+1.623633E+01	2PT  
+2.200989E-01	+2.527261E-04	+1.611230E+01	2PT  
+2.300743E-01	+2.656862E-04	+1.598828E+01	2PT  
+2.400852E-01	+2.791698E-04	+1.586426E+01	2PT  
+2.500874E-01	+2.924120E-04	+1.574219E+01	2PT  
+2.600700E-01	+3.052127E-04	+1.561523E+01	2PT  
+2.700515E-01	+3.189152E-04	+1.549121E+01	2PT  
+2.800607E-01	+3.327499E-04	+1.536719E+01	2PT  
+2.900824E-01	+3.459013E-04	+1.524316E+01	2PT  
+3.000970E-01	+3.596917E-04	+1.512109E+01	2PT  
+3.101026E-01	+3.740724E-04	+1.499707E+01	2PT  
+3.201025E-01	+3.879353E-04	+1.487500E+01	2PT  
+3.301038E-01	+4.023863E-04	+1.475195E+01	2PT  
+3.401422E-01	+4.168965E-04	+1.462695E+01	2PT  
+3.501503E-01	+4.316502E-04	+1.450391E+01	2PT  
+3.601503E-01	+4.467479E-04	+1.437891E+01	2PT  
+3.701348E-01	+4.612733E-04	+1.425586E+01	2PT  
+3.801430E-01	+4.765878E-04	+1.413184E+01	2PT  
+3.901977E-01	+4.910580E-04	+1.400781E+01	2PT  
+4.001956E-01	+5.067361E-04	+1.388672E+01	2PT  
+4.101931E-01	+5.213748E-04	+1.376270E+01	2PT  
+4.201950E-01	+5.380244E-04	+1.363965E+01	2PT  
+4.301602E-01	+5.536322E-04	+1.351758E+01	2PT  
+4.401833E-01	+5.706720E-04	+1.339453E+01	2PT  
+4.501646E-01	+5.861452E-04	+1.327148E+01	2PT  
+4.601426E-01	+6.018991E-04	+1.314746E+01	2PT  
+4.701425E-01	+6.182570E-04	+1.302344E+01	2PT  
+4.801218E-01	+6.345995E-04	+1.289941E+01	2PT  
+4.901371E-01	+6.513159E-04	+1.277539E+01	2PT  
+5.001209E-01	+6.685129E-04	+1.265137E+01	2PT  
+5.101116E-01	+6.858471E-04	+1.252832E+01	2PT  
+5.200918E-01	+7.030569E-04	+1.240820E+01	2PT  
+5.300788E-01	+7.209656E-04	+1.228125E+01	2PT  
+5.400755E-01	+7.382995E-04	+1.215820E+01	2PT  
+5.500848E-01	+7.552230E-04	+1.203320E+01	2PT  
+5.600706E-01	+7.738580E-04	+1.191016E+01	2PT  
+5.700787E-01	+7.920681E-04	+1.178906E+01	2PT  
+5.800958E-01	+8.104795E-04	+1.166504E+01	2PT  
+5.901229E-01	+8.289869E-04	+1.154297E+01	2PT  
+6.001328E-01	+8.491139E-04	+1.141992E+01	2PT  
+6.101143E-01	+8.699365E-04	+1.129883E+01	2PT  
+6.201306E-01	+8.891378E-04	+1.117188E+01	2PT  
+6.301295E-01	+9.099907E-04	+1.105371E+01	2PT  
+6.401577E-01	+9.312289E-04	+1.092676E+01	2PT  
+6.501670E-01	+9.527142E-04	+1.080762E+01	2PT  
+6.601634E-01	+9.763500E-04	+1.066895E+01	2PT  
+6.701609E-01	+1.001734E-03	+1.042871E+01	2PT  
+6.801678E-01	+1.023943E-03	+1.030762E+01	2PT  
+6.902051E-01	+1.050331E-03	+1.018457E+01	2PT  
+7.001945E-01	+1.079025E-03	+1.006250E+01	2PT  
+7.101743E-01	+1.109419E-03	+9.937500E+00	2PT  
+7.201524E-01	+1.139323E-03	+9.814453E+00	2PT  
+7.301418E-01	+1.171349E-03	+9.690430E+00	2PT  
+7.401637E-01	+1.204915E-03	+9.566406E+00	2PT  
+7.501408E-01	+1.242210E-03	+9.443359E+00	2PT  
+7.601284E-01	+1.283539E-03	+9.319336E+00	2PT  
+7.701082E-01	+1.492304E-03	+9.195313E+00	2PT  
+7.800790E-01	+1.534314E-03	+9.073242E+00	2PT  
+7.901043E-01	+1.570224E-03	+8.944336E+00	2PT  
+8.000855E-01	+1.628552E-03	+8.822266E+00	2PT  
+8.100787E-01	+1.661022E-03	+8.699219E+00	2PT  
+8.200386E-01	+1.688938E-03	+8.574219E+00	2PT  
+8.300349E-01	+1.719370E-03	+8.452148E+00	2PT  
+8.400738E-01	+1.749208E-03	+8.327148E+00	2PT  
+8.500780E-01	+1.776200E-03	+8.203125E+00	2PT  
+8.600790E-01	+1.810555E-03	+8.083008E+00	2PT  
+8.700838E-01	+1.843174E-03	+7.957031E+00	2PT  
+8.800952E-01	+1.870422E-03	+7.833008E+00	2PT  
+8.901294E-01	+1.904093E-03	+7.708984E+00	2PT  
+9.001234E-01	+1.937823E-03	+7.585938E+00	2PT  
+9.101145E-01	+1.974083E-03	+7.462891E+00	2PT  
+9.201274E-01	+2.004095E-03	+7.337891E+00	2PT  
+9.301337E-01	+2.033942E-03	+7.215820E+00	2PT  
+9.401640E-01	+2.073418E-03	+7.090820E+00	2PT  
+9.501688E-01	+2.104501E-03	+6.965820E+00	2PT  
+9.601655E-01	+2.142187E-03	+6.845703E+00	2PT  
+9.701765E-01	+2.172810E-03	+6.719727E+00	2PT  
+9.801757E-01	+2.220999E-03	+6.597656E+00	2PT  
+9.901897E-01	+2.252420E-03	+6.476563E+00	2PT  
+1.000163E+00	+2.296053E-03	+6.352539E+00	2PT  
+1.010149E+00	+2.331820E-03	+6.229492E+00	2PT  
+1.020131E+00	+2.365294E-03	+6.106445E+00	2PT  
+1.030112E+00	+2.401439E-03	+5.985352E+00	2PT  
+1.040137E+00	+2.443000E-03	+5.862305E+00	2PT  
+1.050121E+00	+2.473434E-03	+5.740234E+00	2PT  
+1.060096E+00	+2.511370E-03	+5.616211E+00	2PT  
+1.070088E+00	+2.549595E-03	+5.493164E+00	2PT  
+1.080057E+00	+2.596127E-03	+5.365234E+00	2PT  
+1.090083E+00	+2.645589E-03	+5.244141E+00	2PT  
+1.100070E+00	+2.695377E-03	+5.121094E+00	2PT  
+1.110050E+00	+2.743292E-03	+4.997070E+00	2PT  
+1.120061E+00	+2.802960E-03	+4.872070E+00	2PT  
+1.130059E+00	+2.867207E-03	+4.749023E+00	2PT  
+1.140097E+00	+2.932057E-03	+4.626953E+00	2PT  
+1.150102E+00	+2.983999E-03	+4.503906E+00	2PT  
+1.160109E+00	+3.046805E-03	+4.379883E+00	2PT  
+1.170101E+00	+3.104561E-03	+4.255859E+00	2PT  
+1.180099E+00	+3.176488E-03	+4.134766E+00	2PT  
+1.190138E+00	+3.261163E-03	+4.010742E+00	2PT  
+1.200140E+00	+3.337584E-03	+3.888672E+00	2PT  
+1.210146E+00	+3.412720E-03	+3.760742E+00	2PT  
+1.220143E+00	+3.495064E-03	+3.636719E+00	2PT  
+1.230149E+00	+3.564409E-03	+3.512695E+00	2PT  
+1.240185E+00	+3.635488E-03	+3.387695E+00	2PT  
+1.250182E+00	+3.719436E-03	+3.265625E+00	2PT  
+1.260150E+00	+3.813340E-03	+3.137695E+00	2PT  
+1.270150E+00	+3.965254E-03	+3.015625E+00	2PT  
+1.280156E+00	+4.061686E-03	+2.890625E+00	2PT  
+1.290169E+00	+4.355739E-03	+2.768555E+00	2PT  
+1.300143E+00	+4.613793E-03	+2.646484E+00	2PT  
+1.310121E+00	+4.434888E-03	+2.522461E+00	2PT  
+1.320106E+00	+4.551103E-03	+2.399414E+00	2PT  
+1.330122E+00	+4.456321E-03	+2.274414E+00	2PT  
+1.340101E+00	+4.507091E-03	+2.150391E+00	2PT  
+1.350088E+00	+4.746350E-03	+2.028320E+00	2PT  
+1.360051E+00	+4.546919E-03	+1.904297E+00	2PT  
+1.370132E+00	+5.302459E-03	+1.780273E+00	2PT  
+1.380015E+00	+4.807405E-03	+1.657227E+00	2PT  
+1.390061E+00	+4.135718E-03	+1.535156E+00	2PT  
+1.400064E+00	+3.477543E-03	+1.408203E+00	2PT  


[[PARAMS]]
DeviceArea=9.0000000000E-2
Slope neighborhood=1.0000000000E+0
LateralCorrectionFactor=1.0000000000E+0
Sample thickness=5.0000000000E+2
IncidentSpectrum=4.1100000000E-1
FourProbeSpacing=2.2900000000E+3
Max flicker=5.0000000000E+0
IdCrappyFit=TRUE
TemperatureK=3.0000000000E+2

