[[DESCRIPTION]]
CPB_SE6_10_5P_A1_5G_Sun

[[ANALYSIS]]
EFF      	2.14**	%
FF        	45.9**	%
Voc      	1083.5**	mV
Jsc       	4.30**	mA/cm2
Vmax   	790.1	mV
Jmax    	2.71	mA/cm2
Isc        	0.00038716	A
Rsc       	10460	Ohm
Roc      	371.16	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001061E-01	-4.032581E-04	+2.195605E+01	2PT  
-1.901191E-01	-4.025380E-04	+2.183301E+01	2PT  
-1.801508E-01	-4.014285E-04	+2.171094E+01	2PT  
-1.701475E-01	-4.008682E-04	+2.158691E+01	2PT  
-1.601634E-01	-4.000496E-04	+2.146387E+01	2PT  
-1.501475E-01	-3.993976E-04	+2.133984E+01	2PT  
-1.401623E-01	-3.985075E-04	+2.121875E+01	2PT  
-1.301736E-01	-3.977001E-04	+2.109473E+01	2PT  
-1.201708E-01	-3.970494E-04	+2.097266E+01	2PT  
-1.101735E-01	-3.962730E-04	+2.085059E+01	2PT  
-1.001207E-01	-3.952679E-04	+2.072852E+01	2PT  
-9.012908E-02	-3.944312E-04	+2.060449E+01	2PT  
-8.012123E-02	-3.936414E-04	+2.048145E+01	2PT  
-7.011851E-02	-3.930214E-04	+2.035840E+01	2PT  
-6.009365E-02	-3.919463E-04	+2.023633E+01	2PT  
-5.008382E-02	-3.911918E-04	+2.011230E+01	2PT  
-4.007915E-02	-3.905170E-04	+1.999023E+01	2PT  
-3.007376E-02	-3.896357E-04	+1.986621E+01	2PT  
-2.007672E-02	-3.889255E-04	+1.974219E+01	2PT  
-1.002963E-02	-3.880478E-04	+1.961914E+01	2PT  
+7.486111E-05	-3.871536E-04	+1.949609E+01	2PT  
+1.008011E-02	-3.861236E-04	+1.937207E+01	2PT  
+2.007529E-02	-3.851094E-04	+1.925000E+01	2PT  
+3.007882E-02	-3.841347E-04	+1.912598E+01	2PT  
+4.012662E-02	-3.833109E-04	+1.900098E+01	2PT  
+5.012355E-02	-3.823013E-04	+1.887891E+01	2PT  
+6.012876E-02	-3.814552E-04	+1.875391E+01	2PT  
+7.012057E-02	-3.804699E-04	+1.863184E+01	2PT  
+8.012319E-02	-3.793703E-04	+1.850781E+01	2PT  
+9.016367E-02	-3.785167E-04	+1.838379E+01	2PT  
+1.001649E-01	-3.774588E-04	+1.826270E+01	2PT  
+1.101602E-01	-3.763445E-04	+1.813867E+01	2PT  
+1.201757E-01	-3.754370E-04	+1.801367E+01	2PT  
+1.301721E-01	-3.742715E-04	+1.789063E+01	2PT  
+1.401875E-01	-3.731623E-04	+1.776660E+01	2PT  
+1.501820E-01	-3.720814E-04	+1.764160E+01	2PT  
+1.601669E-01	-3.709930E-04	+1.751660E+01	2PT  
+1.701374E-01	-3.692968E-04	+1.739551E+01	2PT  
+1.801354E-01	-3.685310E-04	+1.726563E+01	2PT  
+1.901450E-01	-3.674019E-04	+1.714160E+01	2PT  
+2.001419E-01	-3.663729E-04	+1.701758E+01	2PT  
+2.101049E-01	-3.648399E-04	+1.689551E+01	2PT  
+2.200934E-01	-3.634976E-04	+1.677246E+01	2PT  
+2.300772E-01	-3.621001E-04	+1.664941E+01	2PT  
+2.400910E-01	-3.608593E-04	+1.652539E+01	2PT  
+2.500722E-01	-3.595690E-04	+1.640234E+01	2PT  
+2.600497E-01	-3.580939E-04	+1.627832E+01	2PT  
+2.700347E-01	-3.566618E-04	+1.615430E+01	2PT  
+2.800442E-01	-3.555134E-04	+1.603027E+01	2PT  
+2.900805E-01	-3.539944E-04	+1.590625E+01	2PT  
+3.000758E-01	-3.525263E-04	+1.578125E+01	2PT  
+3.100862E-01	-3.512108E-04	+1.565430E+01	2PT  
+3.200859E-01	-3.495929E-04	+1.553223E+01	2PT  
+3.300911E-01	-3.481067E-04	+1.540820E+01	2PT  
+3.401307E-01	-3.467130E-04	+1.528418E+01	2PT  
+3.501326E-01	-3.445921E-04	+1.516211E+01	2PT  
+3.601295E-01	-3.431097E-04	+1.503809E+01	2PT  
+3.701309E-01	-3.413857E-04	+1.491602E+01	2PT  
+3.801376E-01	-3.395499E-04	+1.479297E+01	2PT  
+3.901707E-01	-3.378154E-04	+1.466992E+01	2PT  
+4.001692E-01	-3.359963E-04	+1.454883E+01	2PT  
+4.101875E-01	-3.341161E-04	+1.442480E+01	2PT  
+4.201714E-01	-3.324419E-04	+1.430176E+01	2PT  
+4.301500E-01	-3.305599E-04	+1.417773E+01	2PT  
+4.401652E-01	-3.282657E-04	+1.405664E+01	2PT  
+4.501479E-01	-3.265229E-04	+1.392969E+01	2PT  
+4.601431E-01	-3.249491E-04	+1.380176E+01	2PT  
+4.701306E-01	-3.228516E-04	+1.367773E+01	2PT  
+4.801083E-01	-3.209348E-04	+1.355371E+01	2PT  
+4.901197E-01	-3.190394E-04	+1.342969E+01	2PT  
+5.001076E-01	-3.165938E-04	+1.330859E+01	2PT  
+5.100714E-01	-3.145889E-04	+1.318555E+01	2PT  
+5.200703E-01	-3.124611E-04	+1.305957E+01	2PT  
+5.300438E-01	-3.107816E-04	+1.293262E+01	2PT  
+5.400748E-01	-3.083671E-04	+1.280859E+01	2PT  
+5.500555E-01	-3.061504E-04	+1.268555E+01	2PT  
+5.600632E-01	-3.041142E-04	+1.256152E+01	2PT  
+5.700641E-01	-3.018290E-04	+1.243652E+01	2PT  
+5.800662E-01	-2.995140E-04	+1.231445E+01	2PT  
+5.900991E-01	-2.970734E-04	+1.219043E+01	2PT  
+6.001059E-01	-2.946684E-04	+1.206836E+01	2PT  
+6.100965E-01	-2.923345E-04	+1.194531E+01	2PT  
+6.201217E-01	-2.900400E-04	+1.182129E+01	2PT  
+6.301122E-01	-2.876595E-04	+1.169727E+01	2PT  
+6.401359E-01	-2.853122E-04	+1.157422E+01	2PT  
+6.501474E-01	-2.824022E-04	+1.145508E+01	2PT  
+6.601474E-01	-2.800403E-04	+1.133105E+01	2PT  
+6.701415E-01	-2.772471E-04	+1.120605E+01	2PT  
+6.801611E-01	-2.752981E-04	+1.108105E+01	2PT  
+6.902009E-01	-2.722510E-04	+1.096094E+01	2PT  
+7.001882E-01	-2.696068E-04	+1.083398E+01	2PT  
+7.101639E-01	-2.665488E-04	+1.071387E+01	2PT  
+7.201517E-01	-2.643996E-04	+1.058496E+01	2PT  
+7.301306E-01	-2.615510E-04	+1.046289E+01	2PT  
+7.401584E-01	-2.586100E-04	+1.033887E+01	2PT  
+7.501366E-01	-2.558511E-04	+1.021777E+01	2PT  
+7.601193E-01	-2.529345E-04	+1.009375E+01	2PT  
+7.700956E-01	-2.499760E-04	+9.969727E+00	2PT  
+7.800869E-01	-2.466775E-04	+9.847656E+00	2PT  
+7.901002E-01	-2.437153E-04	+9.723633E+00	2PT  
+8.000785E-01	-2.400918E-04	+9.601563E+00	2PT  
+8.100650E-01	-2.370808E-04	+9.477539E+00	2PT  
+8.200359E-01	-2.340144E-04	+9.353516E+00	2PT  
+8.300251E-01	-2.305550E-04	+9.230469E+00	2PT  
+8.400684E-01	-2.272389E-04	+9.105469E+00	2PT  
+8.500572E-01	-2.232243E-04	+8.982422E+00	2PT  
+8.600729E-01	-2.193867E-04	+8.857422E+00	2PT  
+8.700669E-01	-2.150752E-04	+8.734375E+00	2PT  
+8.800799E-01	-2.108600E-04	+8.609375E+00	2PT  
+8.901145E-01	-2.058865E-04	+8.489258E+00	2PT  
+9.001139E-01	-2.018990E-04	+8.363281E+00	2PT  
+9.101162E-01	-1.969927E-04	+8.239258E+00	2PT  
+9.201118E-01	-1.913250E-04	+8.116211E+00	2PT  
+9.301260E-01	-1.860123E-04	+7.993164E+00	2PT  
+9.401520E-01	-1.801689E-04	+7.869141E+00	2PT  
+9.501617E-01	-1.734166E-04	+7.746094E+00	2PT  
+9.601690E-01	-1.665554E-04	+7.624023E+00	2PT  
+9.701654E-01	-1.592535E-04	+7.499023E+00	2PT  
+9.801588E-01	-1.511660E-04	+7.377930E+00	2PT  
+9.901767E-01	-1.416583E-04	+7.254883E+00	2PT  
+1.000153E+00	-1.304897E-04	+7.134766E+00	2PT  
+1.010141E+00	-1.182518E-04	+7.006836E+00	2PT  
+1.020126E+00	-1.017486E-04	+6.886719E+00	2PT  
+1.030115E+00	-1.049924E-04	+6.535156E+00	2PT  
+1.040105E+00	-8.880719E-05	+6.420898E+00	2PT  
+1.050116E+00	-7.352887E-05	+6.298828E+00	2PT  
+1.060079E+00	-5.567646E-05	+6.177734E+00	2PT  
+1.070060E+00	-3.494324E-05	+6.052734E+00	2PT  
+1.080033E+00	-1.077761E-05	+5.926758E+00	2PT  
+1.090091E+00	+2.037329E-05	+5.805664E+00	2PT  
+1.100064E+00	+2.502009E-05	+5.337891E+00	2PT  
+1.110054E+00	+5.363882E-05	+5.212891E+00	2PT  
+1.120068E+00	+8.826669E-05	+5.091797E+00	2PT  
+1.130052E+00	+1.112359E-04	+4.851563E+00	2PT  
+1.140090E+00	+1.479201E-04	+4.727539E+00	2PT  
+1.150094E+00	+1.901544E-04	+4.606445E+00	2PT  
+1.160103E+00	+2.359643E-04	+4.481445E+00	2PT  
+1.170089E+00	+2.862231E-04	+4.359375E+00	2PT  
+1.180097E+00	+3.426428E-04	+4.234375E+00	2PT  
+1.190136E+00	+4.046999E-04	+4.112305E+00	2PT  
+1.200125E+00	+4.731228E-04	+3.990234E+00	2PT  
+1.210139E+00	+5.484417E-04	+3.867188E+00	2PT  
+1.220144E+00	+6.308520E-04	+3.744141E+00	2PT  
+1.230151E+00	+7.216848E-04	+3.619141E+00	2PT  
+1.240190E+00	+8.217712E-04	+3.494141E+00	2PT  
+1.250199E+00	+9.311289E-04	+3.374023E+00	2PT  
+1.260157E+00	+1.064922E-03	+3.133789E+00	2PT  
+1.270157E+00	+1.193850E-03	+3.010742E+00	2PT  
+1.280166E+00	+1.334462E-03	+2.888672E+00	2PT  
+1.290151E+00	+1.487753E-03	+2.763672E+00	2PT  
+1.300134E+00	+1.653419E-03	+2.643555E+00	2PT  
+1.310122E+00	+1.835331E-03	+2.519531E+00	2PT  
+1.320093E+00	+2.033947E-03	+2.395508E+00	2PT  
+1.330112E+00	+2.252374E-03	+2.271484E+00	2PT  
+1.340107E+00	+2.493876E-03	+2.147461E+00	2PT  
+1.350075E+00	+2.762112E-03	+2.023438E+00	2PT  
+1.360066E+00	+3.058146E-03	+1.900391E+00	2PT  
+1.370047E+00	+3.385899E-03	+1.776367E+00	2PT  
+1.380054E+00	+3.720255E-03	+1.655273E+00	2PT  
+1.390035E+00	+3.939549E-03	+1.531250E+00	2PT  
+1.400053E+00	+3.330876E-03	+1.403320E+00	2PT  


[[PARAMS]]
DeviceArea=9.0000000000E-2
Slope neighborhood=1.0000000000E+0
LateralCorrectionFactor=1.0000000000E+0
Sample thickness=5.0000000000E+2
IncidentSpectrum=1.0000000000E+2
FourProbeSpacing=2.2900000000E+3
Max flicker=5.0000000000E+0
IdCrappyFit=TRUE
TemperatureK=3.0000000000E+2

