[[DESCRIPTION]]
Bare_FTO_CPB_SE_109_300_7_2P_2700K_1000lux

[[ANALYSIS]]
EFF      	2.24**	%
FF        	38.2**	%
Voc      	524.6**	mV
Jsc       	0.03**	mA/cm2
Vmax   	290.1	mV
Jmax    	0.02	mA/cm2
Isc        	2.9847E-6	A
Rsc       	5.5738E+5	Ohm
Roc      	1.0462E+5	Ohm
A          	0.09	cm2
Incd. Pwr	0.296	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001423E-01	-3.513851E-06	+2.219336E+01	2PT  
-1.901242E-01	-3.473495E-06	+2.207031E+01	2PT  
-1.801315E-01	-3.385964E-06	+2.194629E+01	2PT  
-1.701531E-01	-3.376382E-06	+2.182129E+01	2PT  
-1.601893E-01	-3.377273E-06	+2.169824E+01	2PT  
-1.501378E-01	-3.322330E-06	+2.157617E+01	2PT  
-1.401557E-01	-3.296147E-06	+2.145020E+01	2PT  
-1.301469E-01	-3.241383E-06	+2.132715E+01	2PT  
-1.201848E-01	-3.262754E-06	+2.120312E+01	2PT  
-1.101621E-01	-3.235687E-06	+2.108105E+01	2PT  
-1.001268E-01	-3.179084E-06	+2.095703E+01	2PT  
-9.016655E-02	-3.208008E-06	+2.083594E+01	2PT  
-8.011373E-02	-3.182701E-06	+2.071289E+01	2PT  
-7.009467E-02	-3.099613E-06	+2.058984E+01	2PT  
-6.011162E-02	-3.136321E-06	+2.046680E+01	2PT  
-5.008754E-02	-3.200217E-06	+2.034277E+01	2PT  
-4.007562E-02	-3.072402E-06	+2.021973E+01	2PT  
-3.005862E-02	-3.070052E-06	+2.009766E+01	2PT  
-2.008079E-02	-3.145847E-06	+1.997461E+01	2PT  
-1.002130E-02	-2.997277E-06	+1.985156E+01	2PT  
+7.819239E-05	-2.984652E-06	+1.972754E+01	2PT  
+1.010421E-02	-2.961569E-06	+1.960352E+01	2PT  
+2.006931E-02	-3.013202E-06	+1.948145E+01	2PT  
+3.009626E-02	-2.930128E-06	+1.935742E+01	2PT  
+4.009815E-02	-2.964759E-06	+1.923633E+01	2PT  
+5.011656E-02	-2.959835E-06	+1.911133E+01	2PT  
+6.010840E-02	-2.978155E-06	+1.898535E+01	2PT  
+7.010907E-02	-2.924188E-06	+1.886035E+01	2PT  
+8.013227E-02	-2.821520E-06	+1.873828E+01	2PT  
+9.018891E-02	-2.781677E-06	+1.861230E+01	2PT  
+1.001622E-01	-2.849251E-06	+1.849219E+01	2PT  
+1.101618E-01	-2.853152E-06	+1.836621E+01	2PT  
+1.201953E-01	-2.701187E-06	+1.824414E+01	2PT  
+1.301968E-01	-2.717527E-06	+1.812012E+01	2PT  
+1.401885E-01	-2.756783E-06	+1.799805E+01	2PT  
+1.501773E-01	-2.711578E-06	+1.787207E+01	2PT  
+1.601935E-01	-2.618950E-06	+1.775098E+01	2PT  
+1.701423E-01	-2.582351E-06	+1.762598E+01	2PT  
+1.801260E-01	-2.621806E-06	+1.750293E+01	2PT  
+1.901688E-01	-2.493701E-06	+1.737988E+01	2PT  
+2.001575E-01	-2.450804E-06	+1.725684E+01	2PT  
+2.100840E-01	-2.459107E-06	+1.713281E+01	2PT  
+2.200485E-01	-2.452329E-06	+1.700684E+01	2PT  
+2.300750E-01	-2.419067E-06	+1.688184E+01	2PT  
+2.401124E-01	-2.290900E-06	+1.675879E+01	2PT  
+2.500937E-01	-2.226085E-06	+1.663574E+01	2PT  
+2.600507E-01	-2.271990E-06	+1.651367E+01	2PT  
+2.700487E-01	-2.128736E-06	+1.639160E+01	2PT  
+2.800655E-01	-2.070836E-06	+1.626855E+01	2PT  
+2.900536E-01	-2.059905E-06	+1.614453E+01	2PT  
+3.000918E-01	-1.949143E-06	+1.602344E+01	2PT  
+3.101070E-01	-1.898623E-06	+1.589648E+01	2PT  
+3.200669E-01	-1.862188E-06	+1.577539E+01	2PT  
+3.300970E-01	-1.763610E-06	+1.564844E+01	2PT  
+3.401193E-01	-1.739149E-06	+1.552344E+01	2PT  
+3.501374E-01	-1.684771E-06	+1.539941E+01	2PT  
+3.601376E-01	-1.530988E-06	+1.527637E+01	2PT  
+3.701489E-01	-1.474119E-06	+1.515234E+01	2PT  
+3.801715E-01	-1.361956E-06	+1.502734E+01	2PT  
+3.901908E-01	-1.261539E-06	+1.490918E+01	2PT  
+4.001789E-01	-1.178660E-06	+1.477246E+01	2PT  
+4.101757E-01	-1.094962E-06	+1.463574E+01	2PT  
+4.201736E-01	-1.075214E-06	+1.449609E+01	2PT  
+4.316762E-01	-9.985472E-07	+1.414746E+01	2PT  
+4.400159E-01	-9.166498E-07	+1.403223E+01	2PT  
+4.499935E-01	-8.404340E-07	+1.390723E+01	2PT  
+4.601953E-01	-6.989955E-07	+1.378516E+01	2PT  
+4.701488E-01	-5.917607E-07	+1.366309E+01	2PT  
+4.800391E-01	-5.398630E-07	+1.354102E+01	2PT  
+4.901506E-01	-3.780795E-07	+1.341895E+01	2PT  
+4.999171E-01	-3.052043E-07	+1.329590E+01	2PT  
+5.100021E-01	-2.209264E-07	+1.317187E+01	2PT  
+5.201155E-01	-3.542876E-08	+1.304883E+01	2PT  
+5.298545E-01	+4.099265E-08	+1.292773E+01	2PT  
+5.399863E-01	+1.363435E-07	+1.280371E+01	2PT  
+5.502058E-01	+3.107367E-07	+1.268359E+01	2PT  
+5.600207E-01	+4.421439E-07	+1.255859E+01	2PT  
+5.700577E-01	+5.508472E-07	+1.243652E+01	2PT  
+5.801501E-01	+7.187473E-07	+1.231250E+01	2PT  
+5.900278E-01	+8.366380E-07	+1.219043E+01	2PT  
+6.002737E-01	+1.019268E-06	+1.207129E+01	2PT  
+6.100988E-01	+1.064503E-06	+1.183203E+01	2PT  
+6.201384E-01	+1.243019E-06	+1.170703E+01	2PT  
+6.301388E-01	+1.396184E-06	+1.158398E+01	2PT  
+6.401366E-01	+1.504138E-06	+1.145898E+01	2PT  
+6.501556E-01	+1.609535E-06	+1.133594E+01	2PT  
+6.601784E-01	+1.857723E-06	+1.121387E+01	2PT  
+6.701669E-01	+1.984037E-06	+1.109082E+01	2PT  
+6.801354E-01	+2.104366E-06	+1.096582E+01	2PT  
+6.902084E-01	+2.358052E-06	+1.084473E+01	2PT  
+7.001916E-01	+2.535007E-06	+1.071973E+01	2PT  
+7.102009E-01	+2.730070E-06	+1.059570E+01	2PT  
+7.201523E-01	+2.891624E-06	+1.047070E+01	2PT  
+7.301426E-01	+3.033238E-06	+1.034668E+01	2PT  
+7.401744E-01	+3.340876E-06	+1.022461E+01	2PT  
+7.501279E-01	+3.528956E-06	+1.010254E+01	2PT  
+7.601252E-01	+3.721314E-06	+9.979492E+00	2PT  
+7.701231E-01	+4.033356E-06	+9.856445E+00	2PT  
+7.801032E-01	+4.257322E-06	+9.732422E+00	2PT  
+7.900993E-01	+4.510708E-06	+9.608398E+00	2PT  
+8.000941E-01	+4.793403E-06	+9.486328E+00	2PT  
+8.100931E-01	+5.081408E-06	+9.361328E+00	2PT  
+8.200763E-01	+5.381117E-06	+9.237305E+00	2PT  
+8.300273E-01	+5.638564E-06	+9.113281E+00	2PT  
+8.400881E-01	+5.940517E-06	+8.991211E+00	2PT  
+8.501051E-01	+6.305034E-06	+8.868164E+00	2PT  
+8.600725E-01	+6.598563E-06	+8.745117E+00	2PT  
+8.700846E-01	+6.936276E-06	+8.623047E+00	2PT  
+8.801174E-01	+7.320165E-06	+8.500000E+00	2PT  
+8.901184E-01	+7.646185E-06	+8.377930E+00	2PT  
+9.001315E-01	+7.972083E-06	+8.253906E+00	2PT  
+9.101385E-01	+8.419034E-06	+8.130859E+00	2PT  
+9.201211E-01	+8.777413E-06	+8.008789E+00	2PT  
+9.301420E-01	+9.128168E-06	+7.884766E+00	2PT  
+9.401942E-01	+9.627835E-06	+7.763672E+00	2PT  
+9.501808E-01	+1.003256E-05	+7.625000E+00	2PT  
+9.601707E-01	+1.037535E-05	+7.384766E+00	2PT  
+9.701862E-01	+1.081195E-05	+7.259766E+00	2PT  
+9.801673E-01	+1.131916E-05	+7.137695E+00	2PT  
+9.901787E-01	+1.178041E-05	+7.013672E+00	2PT  
+1.000166E+00	+1.229424E-05	+6.891602E+00	2PT  
+1.010148E+00	+1.284339E-05	+6.766602E+00	2PT  
+1.020135E+00	+1.335841E-05	+6.642578E+00	2PT  
+1.030122E+00	+1.392420E-05	+6.520508E+00	2PT  
+1.040129E+00	+1.460889E-05	+6.396484E+00	2PT  
+1.050115E+00	+1.527572E-05	+6.270508E+00	2PT  
+1.060102E+00	+1.599846E-05	+6.147461E+00	2PT  
+1.070084E+00	+1.676197E-05	+6.025391E+00	2PT  
