[[DESCRIPTION]]
CPB_103_SE_500_150_14_6P_A1_5G_Sun

[[ANALYSIS]]
EFF      	2.34**	%
FF        	66.7**	%
Voc      	724.2**	mV
Jsc       	4.83**	mA/cm2
Vmax   	550.1	mV
Jmax    	4.25	mA/cm2
Isc        	0.00043502	A
Rsc       	46629	Ohm
Roc      	183.15	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001055E-01	-4.364538E-04	+2.208594E+01	2PT  
-1.901244E-01	-4.364175E-04	+2.196289E+01	2PT  
-1.801392E-01	-4.364194E-04	+2.183984E+01	2PT  
-1.701584E-01	-4.364971E-04	+2.171582E+01	2PT  
-1.601707E-01	-4.363816E-04	+2.159277E+01	2PT  
-1.501453E-01	-4.361183E-04	+2.146973E+01	2PT  
-1.401580E-01	-4.361050E-04	+2.134766E+01	2PT  
-1.301714E-01	-4.360082E-04	+2.122363E+01	2PT  
-1.201698E-01	-4.356331E-04	+2.110254E+01	2PT  
-1.101824E-01	-4.359076E-04	+2.097461E+01	2PT  
-1.001362E-01	-4.357302E-04	+2.085254E+01	2PT  
-9.012903E-02	-4.361673E-04	+2.072363E+01	2PT  
-8.011859E-02	-4.359086E-04	+2.060156E+01	2PT  
-7.011738E-02	-4.358925E-04	+2.047852E+01	2PT  
-6.009220E-02	-4.354359E-04	+2.036035E+01	2PT  
-5.009007E-02	-4.354764E-04	+2.023242E+01	2PT  
-4.007822E-02	-4.354368E-04	+2.010840E+01	2PT  
-3.007520E-02	-4.354561E-04	+1.998535E+01	2PT  
-2.008076E-02	-4.352124E-04	+1.986133E+01	2PT  
-1.004541E-02	-4.354011E-04	+1.973340E+01	2PT  
+6.985862E-05	-4.350153E-04	+1.961133E+01	2PT  
+1.007169E-02	-4.349712E-04	+1.948926E+01	2PT  
+2.008447E-02	-4.346909E-04	+1.936523E+01	2PT  
+3.008712E-02	-4.349775E-04	+1.924121E+01	2PT  
+4.012474E-02	-4.345024E-04	+1.912012E+01	2PT  
+5.011995E-02	-4.343393E-04	+1.899609E+01	2PT  
+6.012441E-02	-4.341193E-04	+1.887402E+01	2PT  
+7.012207E-02	-4.341299E-04	+1.875098E+01	2PT  
+8.012491E-02	-4.337382E-04	+1.862793E+01	2PT  
+9.015808E-02	-4.338715E-04	+1.849902E+01	2PT  
+1.001586E-01	-4.335804E-04	+1.837793E+01	2PT  
+1.101731E-01	-4.335003E-04	+1.825488E+01	2PT  
+1.201710E-01	-4.333520E-04	+1.812988E+01	2PT  
+1.301743E-01	-4.331575E-04	+1.800684E+01	2PT  
+1.401910E-01	-4.329075E-04	+1.788379E+01	2PT  
+1.501823E-01	-4.326859E-04	+1.776074E+01	2PT  
+1.601617E-01	-4.322905E-04	+1.763770E+01	2PT  
+1.701465E-01	-4.322272E-04	+1.751172E+01	2PT  
+1.801261E-01	-4.319363E-04	+1.738770E+01	2PT  
+1.901489E-01	-4.319960E-04	+1.726563E+01	2PT  
+2.001388E-01	-4.317279E-04	+1.714063E+01	2PT  
+2.101066E-01	-4.315611E-04	+1.701758E+01	2PT  
+2.200766E-01	-4.312173E-04	+1.689453E+01	2PT  
+2.300815E-01	-4.311591E-04	+1.677051E+01	2PT  
+2.400826E-01	-4.308545E-04	+1.664746E+01	2PT  
+2.500699E-01	-4.303580E-04	+1.652344E+01	2PT  
+2.600588E-01	-4.304533E-04	+1.639941E+01	2PT  
+2.700425E-01	-4.300307E-04	+1.627637E+01	2PT  
+2.800356E-01	-4.300092E-04	+1.615332E+01	2PT  
+2.900787E-01	-4.295776E-04	+1.603027E+01	2PT  
+3.000790E-01	-4.294477E-04	+1.590625E+01	2PT  
+3.100866E-01	-4.290871E-04	+1.578320E+01	2PT  
+3.200822E-01	-4.287401E-04	+1.565918E+01	2PT  
+3.300786E-01	-4.281902E-04	+1.553809E+01	2PT  
+3.401280E-01	-4.281222E-04	+1.540918E+01	2PT  
+3.501257E-01	-4.278250E-04	+1.528809E+01	2PT  
+3.601297E-01	-4.273678E-04	+1.516406E+01	2PT  
+3.701319E-01	-4.267857E-04	+1.504004E+01	2PT  
+3.801376E-01	-4.263489E-04	+1.491699E+01	2PT  
+3.901705E-01	-4.257211E-04	+1.479395E+01	2PT  
+4.001737E-01	-4.249353E-04	+1.467188E+01	2PT  
+4.101820E-01	-4.242102E-04	+1.454785E+01	2PT  
+4.201685E-01	-4.231110E-04	+1.442578E+01	2PT  
+4.301607E-01	-4.215770E-04	+1.430469E+01	2PT  
+4.401720E-01	-4.199407E-04	+1.418164E+01	2PT  
+4.501637E-01	-4.183731E-04	+1.405762E+01	2PT  
+4.601409E-01	-4.168402E-04	+1.393359E+01	2PT  
+4.701225E-01	-4.145704E-04	+1.381250E+01	2PT  
+4.801094E-01	-4.126364E-04	+1.368262E+01	2PT  
+4.901165E-01	-4.096162E-04	+1.356152E+01	2PT  
+5.001047E-01	-4.065875E-04	+1.343652E+01	2PT  
+5.100793E-01	-4.029670E-04	+1.331250E+01	2PT  
+5.200707E-01	-3.987109E-04	+1.318848E+01	2PT  
+5.300540E-01	-3.943190E-04	+1.306543E+01	2PT  
+5.400674E-01	-3.886905E-04	+1.294336E+01	2PT  
+5.500531E-01	-3.822987E-04	+1.282031E+01	2PT  
+5.600489E-01	-3.753907E-04	+1.269629E+01	2PT  
+5.700586E-01	-3.675097E-04	+1.257324E+01	2PT  
+5.800698E-01	-3.584903E-04	+1.244922E+01	2PT  
+5.901018E-01	-3.483391E-04	+1.232422E+01	2PT  
+6.001050E-01	-3.370098E-04	+1.220020E+01	2PT  
+6.101074E-01	-3.236959E-04	+1.207812E+01	2PT  
+6.201084E-01	-3.096882E-04	+1.195020E+01	2PT  
+6.301107E-01	-2.933403E-04	+1.182520E+01	2PT  
+6.401374E-01	-2.748651E-04	+1.170117E+01	2PT  
+6.501476E-01	-2.539534E-04	+1.157715E+01	2PT  
+6.601537E-01	-2.294556E-04	+1.145605E+01	2PT  
+6.701490E-01	-2.030841E-04	+1.132715E+01	2PT  
+6.801644E-01	-1.713183E-04	+1.120508E+01	2PT  
+6.901981E-01	-1.343471E-04	+1.108008E+01	2PT  
+7.001866E-01	-8.820819E-05	+1.095801E+01	2PT  
+7.101497E-01	-7.037913E-05	+1.061035E+01	2PT  
+7.201470E-01	-2.226631E-05	+1.048926E+01	2PT  
+7.301376E-01	+3.231292E-05	+1.036426E+01	2PT  
+7.401804E-01	+9.927773E-05	+1.024609E+01	2PT  
+7.501372E-01	+1.470731E-04	+1.000781E+01	2PT  
+7.601269E-01	+2.197904E-04	+9.879883E+00	2PT  
+7.701029E-01	+3.018913E-04	+9.756836E+00	2PT  
+7.800850E-01	+3.926489E-04	+9.628906E+00	2PT  
+7.901109E-01	+4.965311E-04	+9.509766E+00	2PT  
+8.001000E-01	+6.103493E-04	+9.383789E+00	2PT  
+8.100838E-01	+7.388660E-04	+9.262695E+00	2PT  
+8.200486E-01	+8.794574E-04	+9.126953E+00	2PT  
+8.300334E-01	+1.010354E-03	+8.887695E+00	2PT  
+8.400679E-01	+1.171307E-03	+8.764648E+00	2PT  
+8.500815E-01	+1.344876E-03	+8.643555E+00	2PT  
