[[DESCRIPTION]]
CPB_103_SE_500_250_15_5P_4000K_200lux

[[ANALYSIS]]
EFF      	18.12**	%
FF        	65.4**	%
Voc      	783.2**	mV
Jsc       	0.06**	mA/cm2
Vmax   	620.1	mV
Jmax    	0.05	mA/cm2
Isc        	5.1898E-6	A
Rsc       	3.1114E+5	Ohm
Roc      	11816	Ohm
A          	0.09	cm2
Incd. Pwr	0.163	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001050E-01	-5.229621E-06	+2.256445E+01	2PT  
-1.901452E-01	-5.257693E-06	+2.244043E+01	2PT  
-1.801510E-01	-5.261153E-06	+2.231641E+01	2PT  
-1.701476E-01	-5.222577E-06	+2.219141E+01	2PT  
-1.601522E-01	-5.168311E-06	+2.206738E+01	2PT  
-1.501515E-01	-5.209838E-06	+2.194434E+01	2PT  
-1.401867E-01	-5.245096E-06	+2.181934E+01	2PT  
-1.301848E-01	-5.241827E-06	+2.169531E+01	2PT  
-1.201687E-01	-5.194262E-06	+2.157129E+01	2PT  
-1.101447E-01	-5.150641E-06	+2.144727E+01	2PT  
-1.001215E-01	-5.191009E-06	+2.132422E+01	2PT  
-9.012152E-02	-5.229515E-06	+2.120215E+01	2PT  
-8.013193E-02	-5.203824E-06	+2.107422E+01	2PT  
-7.011417E-02	-5.223962E-06	+2.094922E+01	2PT  
-6.008800E-02	-5.152900E-06	+2.082520E+01	2PT  
-5.008331E-02	-5.157105E-06	+2.070020E+01	2PT  
-4.009305E-02	-5.226981E-06	+2.058008E+01	2PT  
-3.008598E-02	-5.170402E-06	+2.045605E+01	2PT  
-2.007576E-02	-5.143783E-06	+2.033301E+01	2PT  
-1.004963E-02	-5.205810E-06	+2.021094E+01	2PT  
+6.069333E-05	-5.189743E-06	+2.008691E+01	2PT  
+1.007750E-02	-5.140587E-06	+1.996582E+01	2PT  
+2.007609E-02	-5.142295E-06	+1.984082E+01	2PT  
+3.007969E-02	-5.153686E-06	+1.971875E+01	2PT  
+4.011400E-02	-5.185705E-06	+1.959180E+01	2PT  
+5.011299E-02	-5.116791E-06	+1.946777E+01	2PT  
+6.011384E-02	-5.110751E-06	+1.934375E+01	2PT  
+7.011145E-02	-5.133829E-06	+1.921973E+01	2PT  
