[[DESCRIPTION]]
Bare_FTO_CPB_SE_109_350_4_1P_4000K_1000lux

[[ANALYSIS]]
EFF      	10.08**	%
FF        	44.3**	%
Voc      	1111.2**	mV
Jsc       	0.08**	mA/cm2
Vmax   	690.2	mV
Jmax    	0.06	mA/cm2
Isc        	7.5772E-6	A
Rsc       	8.6076E+5	Ohm
Roc      	22198	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001234E-01	-7.797460E-06	+2.257422E+01	2PT  
-1.901765E-01	-7.869266E-06	+2.245020E+01	2PT  
-1.801242E-01	-7.730060E-06	+2.232813E+01	2PT  
-1.701391E-01	-7.719097E-06	+2.220508E+01	2PT  
-1.601862E-01	-7.879820E-06	+2.208301E+01	2PT  
-1.501485E-01	-7.701743E-06	+2.195898E+01	2PT  
-1.401544E-01	-7.659271E-06	+2.183496E+01	2PT  
-1.302296E-01	-7.744096E-06	+2.171289E+01	2PT  
-1.202069E-01	-7.812458E-06	+2.158789E+01	2PT  
-1.101929E-01	-7.774376E-06	+2.146094E+01	2PT  
-1.001276E-01	-7.629736E-06	+2.134082E+01	2PT  
-9.009131E-02	-7.600354E-06	+2.121582E+01	2PT  
-8.017442E-02	-7.715062E-06	+2.109277E+01	2PT  
-7.011672E-02	-7.695768E-06	+2.096875E+01	2PT  
-6.005970E-02	-7.552532E-06	+2.084668E+01	2PT  
-5.013742E-02	-7.614441E-06	+2.072266E+01	2PT  
-4.007822E-02	-7.536282E-06	+2.060156E+01	2PT  
-3.009031E-02	-7.697122E-06	+2.047363E+01	2PT  
-2.007743E-02	-7.511047E-06	+2.034961E+01	2PT  
-1.002709E-02	-7.503933E-06	+2.022754E+01	2PT  
-1.013742E-05	-7.577338E-06	+2.010352E+01	2PT  
+1.008588E-02	-7.480796E-06	+1.998047E+01	2PT  
+2.011352E-02	-7.435979E-06	+1.985840E+01	2PT  
+3.001716E-02	-7.510082E-06	+1.973535E+01	2PT  
+4.012222E-02	-7.573189E-06	+1.961133E+01	2PT  
+5.013069E-02	-7.370965E-06	+1.948828E+01	2PT  
+6.013731E-02	-7.402444E-06	+1.936328E+01	2PT  
+7.004603E-02	-7.480795E-06	+1.924023E+01	2PT  
+8.011253E-02	-7.357656E-06	+1.911719E+01	2PT  
+9.017240E-02	-7.315406E-06	+1.899316E+01	2PT  
+1.001977E-01	-7.287977E-06	+1.886719E+01	2PT  
+1.101564E-01	-7.444442E-06	+1.874707E+01	2PT  
+1.201072E-01	-7.363409E-06	+1.862012E+01	2PT  
+1.301679E-01	-7.314109E-06	+1.849707E+01	2PT  
