[[DESCRIPTION]]
CPB_SE6_12_5P_4000K_1000lux

[[ANALYSIS]]
EFF      	7.48**	%
FF        	37.7**	%
Voc      	586.0**	mV
Jsc       	0.14**	mA/cm2
Vmax   	360.2	mV
Jmax    	0.09	mA/cm2
Isc        	1.2532E-5	A
Rsc       	78575	Ohm
Roc      	21087	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.000951E-01	-1.371797E-05	+2.209473E+01	2PT  
-1.901257E-01	-1.367922E-05	+2.196973E+01	2PT  
-1.801381E-01	-1.362728E-05	+2.184375E+01	2PT  
-1.701412E-01	-1.341371E-05	+2.172363E+01	2PT  
-1.601761E-01	-1.336654E-05	+2.159863E+01	2PT  
-1.501627E-01	-1.340557E-05	+2.147559E+01	2PT  
-1.401532E-01	-1.351242E-05	+2.135254E+01	2PT  
-1.301638E-01	-1.313077E-05	+2.122852E+01	2PT  
-1.201511E-01	-1.303584E-05	+2.110449E+01	2PT  
-1.101698E-01	-1.297660E-05	+2.097949E+01	2PT  
-1.001262E-01	-1.292943E-05	+2.085840E+01	2PT  
-9.011512E-02	-1.282851E-05	+2.073340E+01	2PT  
-8.012149E-02	-1.281035E-05	+2.061133E+01	2PT  
-7.012235E-02	-1.278588E-05	+2.048535E+01	2PT  
-6.008310E-02	-1.283578E-05	+2.036328E+01	2PT  
-5.007515E-02	-1.254538E-05	+2.024121E+01	2PT  
-4.007403E-02	-1.263601E-05	+2.011816E+01	2PT  
-3.007197E-02	-1.247841E-05	+1.999512E+01	2PT  
-2.006487E-02	-1.231819E-05	+1.987207E+01	2PT  
-1.001877E-02	-1.241514E-05	+1.974902E+01	2PT  
+8.069305E-05	-1.253320E-05	+1.962500E+01	2PT  
+1.008925E-02	-1.215333E-05	+1.950098E+01	2PT  
+2.008861E-02	-1.208431E-05	+1.937793E+01	2PT  
+3.007726E-02	-1.217701E-05	+1.925488E+01	2PT  
+4.012496E-02	-1.203595E-05	+1.913184E+01	2PT  
+5.013185E-02	-1.184281E-05	+1.900781E+01	2PT  
+6.013423E-02	-1.182104E-05	+1.888477E+01	2PT  
+7.012115E-02	-1.188977E-05	+1.876074E+01	2PT  
+8.012805E-02	-1.185329E-05	+1.863672E+01	2PT  
+9.017772E-02	-1.151461E-05	+1.851270E+01	2PT  
+1.001687E-01	-1.144551E-05	+1.838867E+01	2PT  
+1.101511E-01	-1.151423E-05	+1.826563E+01	2PT  
+1.201751E-01	-1.134837E-05	+1.814258E+01	2PT  
+1.301760E-01	-1.111586E-05	+1.801953E+01	2PT  
+1.401889E-01	-1.121790E-05	+1.789746E+01	2PT  
+1.501871E-01	-1.109731E-05	+1.777344E+01	2PT  
+1.601704E-01	-1.095808E-05	+1.764844E+01	2PT  
+1.701510E-01	-1.072391E-05	+1.752734E+01	2PT  
+1.801378E-01	-1.059331E-05	+1.740039E+01	2PT  
+1.901449E-01	-1.043127E-05	+1.727539E+01	2PT  
+2.001292E-01	-1.029514E-05	+1.715527E+01	2PT  
+2.101169E-01	-1.024953E-05	+1.680957E+01	2PT  
+2.202653E-01	-1.023653E-05	+1.668750E+01	2PT  
