[[DESCRIPTION]]
Bare_FTO_CPB_SE_7_No_spiro_AP_10_4P_1Sun

[[ANALYSIS]]
EFF      	0.03	%
FF        	28.6	%
Voc      	353.5	mV
Jsc       	0.32	mA/cm2
Vmax   	190.2	mV
Jmax    	0.17	mA/cm2
Isc        	2.862961E-5	A
Rsc       	11862	Ohm
Roc      	10876	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001024E-01	-3.924328E-04	+2.424023E+01	2PT  
-1.901168E-01	-3.232280E-04	+2.411816E+01	2PT  
-1.801413E-01	-2.642188E-04	+2.399512E+01	2PT  
-1.701497E-01	-2.147409E-04	+2.387207E+01	2PT  
-1.601605E-01	-1.739953E-04	+2.374902E+01	2PT  
-1.501479E-01	-1.410278E-04	+2.362695E+01	2PT  
-1.401581E-01	-1.151322E-04	+2.350684E+01	2PT  
-1.301901E-01	-9.309901E-05	+2.316016E+01	2PT  
-1.201790E-01	-7.748626E-05	+2.303711E+01	2PT  
-1.101730E-01	-6.554877E-05	+2.291309E+01	2PT  
-1.001361E-01	-5.638888E-05	+2.278906E+01	2PT  
-9.013131E-02	-4.959129E-05	+2.266309E+01	2PT  
-8.011849E-02	-4.439856E-05	+2.253906E+01	2PT  
-7.011767E-02	-4.048901E-05	+2.241699E+01	2PT  
-6.009133E-02	-3.749828E-05	+2.229297E+01	2PT  
-5.008188E-02	-3.513501E-05	+2.216992E+01	2PT  
-4.008546E-02	-3.330454E-05	+2.204590E+01	2PT  
-3.008265E-02	-3.183725E-05	+2.192383E+01	2PT  
-2.007246E-02	-3.055826E-05	+2.179980E+01	2PT  
-1.002963E-02	-2.957659E-05	+2.167090E+01	2PT  
+8.152594E-05	-2.862191E-05	+2.154688E+01	2PT  
+1.008088E-02	-2.788388E-05	+2.141895E+01	2PT  
+2.008446E-02	-2.708907E-05	+2.129688E+01	2PT  
+3.008784E-02	-2.637657E-05	+2.117285E+01	2PT  
+4.012907E-02	-2.570784E-05	+2.104980E+01	2PT  
+5.012557E-02	-2.503398E-05	+2.092676E+01	2PT  
+6.012398E-02	-2.439027E-05	+2.080273E+01	2PT  
+7.012524E-02	-2.375485E-05	+2.067969E+01	2PT  
+8.014320E-02	-2.308768E-05	+2.055762E+01	2PT  
+9.016662E-02	-2.246112E-05	+2.043457E+01	2PT  
+1.001621E-01	-2.179713E-05	+2.031250E+01	2PT  
+1.101744E-01	-2.113221E-05	+2.019141E+01	2PT  
+1.201762E-01	-2.045617E-05	+2.006836E+01	2PT  
+1.301809E-01	-1.975228E-05	+1.994336E+01	2PT  
+1.401991E-01	-1.903817E-05	+1.981934E+01	2PT  
+1.501839E-01	-1.832204E-05	+1.969824E+01	2PT  
+1.601698E-01	-1.757997E-05	+1.957422E+01	2PT  
+1.701493E-01	-1.679867E-05	+1.945215E+01	2PT  
+1.801376E-01	-1.602282E-05	+1.932910E+01	2PT  
+1.901520E-01	-1.519872E-05	+1.920605E+01	2PT  
+2.001449E-01	-1.434702E-05	+1.908203E+01	2PT  
+2.101132E-01	-1.354482E-05	+1.895801E+01	2PT  
+2.200948E-01	-1.263839E-05	+1.883301E+01	2PT  
+2.300829E-01	-1.172796E-05	+1.871094E+01	2PT  
+2.400975E-01	-1.072095E-05	+1.858887E+01	2PT  
+2.500770E-01	-9.511381E-06	+1.847070E+01	2PT  
+2.600483E-01	-1.017307E-05	+1.801074E+01	2PT  
+2.700260E-01	-9.137791E-06	+1.789355E+01	2PT  
+2.800472E-01	-8.161368E-06	+1.777441E+01	2PT  
+2.900769E-01	-7.193246E-06	+1.765234E+01	2PT  
+3.000858E-01	-6.183768E-06	+1.752832E+01	2PT  
+3.100885E-01	-5.142638E-06	+1.740527E+01	2PT  
+3.200862E-01	-4.083269E-06	+1.728125E+01	2PT  
+3.300942E-01	-2.903073E-06	+1.715820E+01	2PT  
+3.401335E-01	-1.593903E-06	+1.703809E+01	2PT  
+3.501174E-01	-2.535904E-07	+1.689844E+01	2PT  
+3.601590E-01	+4.954706E-07	+1.655371E+01	2PT  
+3.701352E-01	+1.603671E-06	+1.631934E+01	2PT  
+3.801486E-01	+2.181507E-06	+1.585352E+01	2PT  
+3.901875E-01	+2.467483E-06	+1.538477E+01	2PT  
+4.001862E-01	+1.905805E-06	+1.491406E+01	2PT  
+4.101848E-01	+3.077784E-06	+1.479004E+01	2PT  
+4.201858E-01	+4.350949E-06	+1.466895E+01	2PT  
+4.301584E-01	+5.564529E-06	+1.454199E+01	2PT  
+4.401841E-01	+6.953444E-06	+1.441992E+01	2PT  
+4.501608E-01	+8.409997E-06	+1.429590E+01	2PT  
+4.601509E-01	+1.012779E-05	+1.417480E+01	2PT  
+4.701374E-01	+1.141594E-05	+1.393848E+01	2PT  
