[[DESCRIPTION]]
CPB_SE6_12_2P_4000K_1000lux

[[ANALYSIS]]
EFF      	30.28**	%
FF        	72.7**	%
Voc      	1182.7**	mV
Jsc       	0.14**	mA/cm2
Vmax   	1030.1	mV
Jmax    	0.12	mA/cm2
Isc        	1.3034E-5	A
Rsc       	2.1775E+5	Ohm
Roc      	4655.1	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.000912E-01	-1.335549E-05	+2.231543E+01	2PT  
-1.901127E-01	-1.310021E-05	+2.219141E+01	2PT  
-1.801257E-01	-1.325994E-05	+2.207031E+01	2PT  
-1.701515E-01	-1.309347E-05	+2.194141E+01	2PT  
-1.601687E-01	-1.344097E-05	+2.182031E+01	2PT  
-1.501348E-01	-1.319421E-05	+2.169531E+01	2PT  
-1.401481E-01	-1.310500E-05	+2.157324E+01	2PT  
-1.301659E-01	-1.332762E-05	+2.145020E+01	2PT  
-1.201724E-01	-1.309939E-05	+2.132715E+01	2PT  
-1.101625E-01	-1.308930E-05	+2.120508E+01	2PT  
-1.001226E-01	-1.317608E-05	+2.108008E+01	2PT  
-9.012841E-02	-1.338303E-05	+2.095605E+01	2PT  
-8.011923E-02	-1.315603E-05	+2.083203E+01	2PT  
-7.011601E-02	-1.303901E-05	+2.070898E+01	2PT  
-6.009883E-02	-1.313938E-05	+2.058496E+01	2PT  
-5.007471E-02	-1.342857E-05	+2.046191E+01	2PT  
-4.007643E-02	-1.307303E-05	+2.033789E+01	2PT  
-3.007282E-02	-1.311882E-05	+2.021582E+01	2PT  
-2.008912E-02	-1.324011E-05	+2.009180E+01	2PT  
-1.002544E-02	-1.301777E-05	+1.997070E+01	2PT  
+8.485909E-05	-1.303437E-05	+1.984570E+01	2PT  
+1.008008E-02	-1.311188E-05	+1.971582E+01	2PT  
+2.008035E-02	-1.301372E-05	+1.959180E+01	2PT  
+3.008056E-02	-1.304431E-05	+1.946875E+01	2PT  
+4.011905E-02	-1.315960E-05	+1.934473E+01	2PT  
+5.012760E-02	-1.325013E-05	+1.922070E+01	2PT  
+6.012629E-02	-1.334478E-05	+1.909375E+01	2PT  
+7.012786E-02	-1.299949E-05	+1.897070E+01	2PT  
+8.013177E-02	-1.301080E-05	+1.884668E+01	2PT  
