[[DESCRIPTION]]
CPB_SE5_10_1P_A1_5G_Sun

[[ANALYSIS]]
EFF      	4.60	%
FF        	53.3	%
Voc      	1363.6	mV
Jsc       	6.33	mA/cm2
Vmax   	950.2	mV
Jmax    	4.84	mA/cm2
Isc        	0.000570	A
Rsc       	47548	Ohm
Roc      	421.31	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001071E-01	-5.727872E-04	+2.195996E+01	2PT  
-1.901326E-01	-5.725229E-04	+2.183691E+01	2PT  
-1.801456E-01	-5.727810E-04	+2.171191E+01	2PT  
-1.701559E-01	-5.728555E-04	+2.158887E+01	2PT  
-1.601768E-01	-5.723315E-04	+2.146484E+01	2PT  
-1.501514E-01	-5.725930E-04	+2.134082E+01	2PT  
-1.401801E-01	-5.722817E-04	+2.121680E+01	2PT  
-1.301799E-01	-5.719219E-04	+2.109473E+01	2PT  
-1.201720E-01	-5.720183E-04	+2.097070E+01	2PT  
-1.101774E-01	-5.717652E-04	+2.084863E+01	2PT  
-1.001269E-01	-5.716863E-04	+2.072559E+01	2PT  
-9.012802E-02	-5.714723E-04	+2.060449E+01	2PT  
-8.012047E-02	-5.715952E-04	+2.047949E+01	2PT  
-7.011313E-02	-5.711711E-04	+2.035840E+01	2PT  
-6.010165E-02	-5.710539E-04	+2.023438E+01	2PT  
-5.008551E-02	-5.708351E-04	+2.011035E+01	2PT  
-4.008593E-02	-5.704680E-04	+1.998438E+01	2PT  
-3.008137E-02	-5.701403E-04	+1.986426E+01	2PT  
-2.008589E-02	-5.701440E-04	+1.973535E+01	2PT  
-1.004057E-02	-5.703181E-04	+1.961328E+01	2PT  
+6.736349E-05	-5.699661E-04	+1.948535E+01	2PT  
+1.006928E-02	-5.698962E-04	+1.936230E+01	2PT  
+2.006460E-02	-5.696135E-04	+1.923828E+01	2PT  
+3.008735E-02	-5.693954E-04	+1.911621E+01	2PT  
+4.011581E-02	-5.690957E-04	+1.899219E+01	2PT  
+5.012043E-02	-5.691193E-04	+1.886816E+01	2PT  
+6.011165E-02	-5.685304E-04	+1.874414E+01	2PT  
+7.010929E-02	-5.683387E-04	+1.862207E+01	2PT  
+8.012225E-02	-5.679725E-04	+1.849707E+01	2PT  
+9.015228E-02	-5.676777E-04	+1.837207E+01	2PT  
+1.001517E-01	-5.677322E-04	+1.825195E+01	2PT  
+1.101619E-01	-5.671898E-04	+1.812793E+01	2PT  
+1.201695E-01	-5.672348E-04	+1.800488E+01	2PT  
+1.301654E-01	-5.668198E-04	+1.787988E+01	2PT  
+1.401893E-01	-5.665118E-04	+1.775586E+01	2PT  
+1.501684E-01	-5.660761E-04	+1.763184E+01	2PT  
+1.601562E-01	-5.658308E-04	+1.750879E+01	2PT  
+1.701391E-01	-5.652155E-04	+1.738672E+01	2PT  
+1.801294E-01	-5.651417E-04	+1.726074E+01	2PT  
+1.901410E-01	-5.646986E-04	+1.713672E+01	2PT  
+2.001215E-01	-5.642449E-04	+1.701270E+01	2PT  
+2.101145E-01	-5.641321E-04	+1.688672E+01	2PT  
+2.200827E-01	-5.639470E-04	+1.676465E+01	2PT  
+2.300688E-01	-5.636685E-04	+1.664063E+01	2PT  
+2.400759E-01	-5.631754E-04	+1.651660E+01	2PT  
+2.500761E-01	-5.628947E-04	+1.639258E+01	2PT  
+2.600568E-01	-5.625400E-04	+1.626855E+01	2PT  
+2.700288E-01	-5.619259E-04	+1.614844E+01	2PT  
+2.800349E-01	-5.615605E-04	+1.602441E+01	2PT  
+2.900704E-01	-5.609132E-04	+1.590039E+01	2PT  
+3.000772E-01	-5.602328E-04	+1.577734E+01	2PT  
+3.100747E-01	-5.596313E-04	+1.565332E+01	2PT  
+3.200908E-01	-5.590552E-04	+1.553125E+01	2PT  
+3.300782E-01	-5.584657E-04	+1.540723E+01	2PT  
+3.401350E-01	-5.584002E-04	+1.528418E+01	2PT  
+3.501203E-01	-5.579708E-04	+1.516016E+01	2PT  
+3.601300E-01	-5.570501E-04	+1.503809E+01	2PT  
+3.701290E-01	-5.565534E-04	+1.491113E+01	2PT  
+3.801326E-01	-5.557789E-04	+1.478613E+01	2PT  
+3.901769E-01	-5.551483E-04	+1.466406E+01	2PT  
+4.001690E-01	-5.542284E-04	+1.454004E+01	2PT  
+4.101766E-01	-5.534914E-04	+1.441699E+01	2PT  
+4.201603E-01	-5.526964E-04	+1.429395E+01	2PT  
+4.301547E-01	-5.519050E-04	+1.416992E+01	2PT  
+4.401689E-01	-5.512161E-04	+1.404590E+01	2PT  
+4.501495E-01	-5.504137E-04	+1.392285E+01	2PT  
+4.601425E-01	-5.497457E-04	+1.379785E+01	2PT  
+4.701125E-01	-5.486254E-04	+1.367578E+01	2PT  
+4.801030E-01	-5.477623E-04	+1.355273E+01	2PT  
+4.900985E-01	-5.466434E-04	+1.342969E+01	2PT  
+5.001055E-01	-5.452668E-04	+1.330664E+01	2PT  
+5.100939E-01	-5.440342E-04	+1.318262E+01	2PT  
+5.200703E-01	-5.427544E-04	+1.305957E+01	2PT  
+5.300496E-01	-5.417062E-04	+1.293750E+01	2PT  
+5.400646E-01	-5.404085E-04	+1.281348E+01	2PT  
+5.500536E-01	-5.389289E-04	+1.268945E+01	2PT  
+5.600506E-01	-5.380079E-04	+1.256836E+01	2PT  
+5.700597E-01	-5.370048E-04	+1.244434E+01	2PT  
+5.800625E-01	-5.354744E-04	+1.232031E+01	2PT  
+5.900924E-01	-5.340093E-04	+1.219629E+01	2PT  
+6.000922E-01	-5.323848E-04	+1.207422E+01	2PT  
+6.101033E-01	-5.310813E-04	+1.195020E+01	2PT  
+6.201051E-01	-5.293958E-04	+1.182715E+01	2PT  
+6.301036E-01	-5.279325E-04	+1.170410E+01	2PT  
+6.401457E-01	-5.262356E-04	+1.158008E+01	2PT  
+6.501311E-01	-5.246821E-04	+1.145703E+01	2PT  
+6.601496E-01	-5.227937E-04	+1.133301E+01	2PT  
+6.701487E-01	-5.208772E-04	+1.120801E+01	2PT  
+6.801531E-01	-5.192222E-04	+1.108398E+01	2PT  
+6.901813E-01	-5.169706E-04	+1.096094E+01	2PT  
+7.001745E-01	-5.153072E-04	+1.083789E+01	2PT  
+7.101573E-01	-5.127296E-04	+1.071582E+01	2PT  
+7.201413E-01	-5.109351E-04	+1.059277E+01	2PT  
+7.301290E-01	-5.085309E-04	+1.046875E+01	2PT  
+7.401553E-01	-5.059586E-04	+1.034570E+01	2PT  
+7.501361E-01	-5.035092E-04	+1.022461E+01	2PT  
+7.601117E-01	-5.010842E-04	+1.010156E+01	2PT  
+7.700873E-01	-4.982786E-04	+9.977539E+00	2PT  
+7.800508E-01	-4.960150E-04	+9.855469E+00	2PT  
+7.900926E-01	-4.929740E-04	+9.732422E+00	2PT  
+8.000699E-01	-4.901496E-04	+9.608398E+00	2PT  
+8.100522E-01	-4.877981E-04	+9.483398E+00	2PT  
+8.200405E-01	-4.847289E-04	+9.359375E+00	2PT  
+8.300301E-01	-4.813994E-04	+9.238281E+00	2PT  
+8.400550E-01	-4.781164E-04	+9.114258E+00	2PT  
+8.500645E-01	-4.749233E-04	+8.991211E+00	2PT  
+8.600672E-01	-4.712819E-04	+8.867188E+00	2PT  
+8.700665E-01	-4.677960E-04	+8.744141E+00	2PT  
+8.800730E-01	-4.644398E-04	+8.622070E+00	2PT  
+8.901105E-01	-4.599438E-04	+8.498047E+00	2PT  
+9.001113E-01	-4.565284E-04	+8.375000E+00	2PT  
+9.101065E-01	-4.523268E-04	+8.250977E+00	2PT  
+9.201043E-01	-4.480309E-04	+8.125000E+00	2PT  
+9.301215E-01	-4.440925E-04	+8.002930E+00	2PT  
+9.401490E-01	-4.398821E-04	+7.878906E+00	2PT  
+9.501579E-01	-4.357359E-04	+7.757813E+00	2PT  
+9.601570E-01	-4.309136E-04	+7.631836E+00	2PT  
+9.701644E-01	-4.257127E-04	+7.510742E+00	2PT  
+9.801503E-01	-4.205949E-04	+7.387695E+00	2PT  
+9.901699E-01	-4.158973E-04	+7.258789E+00	2PT  
+1.000157E+00	-4.102986E-04	+7.137695E+00	2PT  
+1.010144E+00	-4.053010E-04	+7.013672E+00	2PT  
+1.020127E+00	-3.998463E-04	+6.891602E+00	2PT  
+1.030102E+00	-3.935818E-04	+6.769531E+00	2PT  
+1.040120E+00	-3.881152E-04	+6.645508E+00	2PT  
+1.050101E+00	-3.820026E-04	+6.522461E+00	2PT  
+1.060088E+00	-3.755481E-04	+6.400391E+00	2PT  
+1.070064E+00	-3.689704E-04	+6.275391E+00	2PT  
+1.080044E+00	-3.624914E-04	+6.151367E+00	2PT  
+1.090068E+00	-3.553542E-04	+6.030273E+00	2PT  
+1.100057E+00	-3.482327E-04	+5.907227E+00	2PT  
+1.110045E+00	-3.414680E-04	+5.779297E+00	2PT  
+1.120047E+00	-3.336777E-04	+5.657227E+00	2PT  
+1.130040E+00	-3.257399E-04	+5.536133E+00	2PT  
+1.140086E+00	-3.175881E-04	+5.411133E+00	2PT  
