[[DESCRIPTION]]
CPB_SE6_12_2P_A1_5G_Sun

[[ANALYSIS]]
EFF      	5.49	%
FF        	75.3	%
Voc      	1334.7	mV
Jsc       	5.46	mA/cm2
Vmax   	1090.1	mV
Jmax    	5.04	mA/cm2
Isc        	0.000492	A
Rsc       	1.684E+5	Ohm
Roc      	209.04	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001025E-01	-4.885870E-04	+2.175195E+01	2PT  
-1.901229E-01	-4.886645E-04	+2.162793E+01	2PT  
-1.801396E-01	-4.888132E-04	+2.150391E+01	2PT  
-1.701512E-01	-4.888633E-04	+2.137988E+01	2PT  
-1.601784E-01	-4.891157E-04	+2.125586E+01	2PT  
-1.501508E-01	-4.892541E-04	+2.113379E+01	2PT  
-1.401642E-01	-4.895740E-04	+2.100977E+01	2PT  
-1.301736E-01	-4.897846E-04	+2.088672E+01	2PT  
-1.201683E-01	-4.898385E-04	+2.076465E+01	2PT  
-1.101643E-01	-4.901623E-04	+2.064062E+01	2PT  
-1.001326E-01	-4.898831E-04	+2.051758E+01	2PT  
-9.013072E-02	-4.905715E-04	+2.039355E+01	2PT  
-8.012044E-02	-4.905292E-04	+2.026953E+01	2PT  
-7.011218E-02	-4.907520E-04	+2.014551E+01	2PT  
-6.009009E-02	-4.910788E-04	+2.002148E+01	2PT  
-5.009424E-02	-4.908258E-04	+1.989941E+01	2PT  
-4.008003E-02	-4.911523E-04	+1.977539E+01	2PT  
-3.007547E-02	-4.913049E-04	+1.965137E+01	2PT  
-2.006674E-02	-4.913082E-04	+1.952734E+01	2PT  
-1.002971E-02	-4.915220E-04	+1.940527E+01	2PT  
+7.486070E-05	-4.915150E-04	+1.928027E+01	2PT  
+1.007927E-02	-4.916421E-04	+1.915625E+01	2PT  
+2.007455E-02	-4.921144E-04	+1.903125E+01	2PT  
+3.008896E-02	-4.921274E-04	+1.891016E+01	2PT  
+4.012586E-02	-4.922369E-04	+1.878613E+01	2PT  
+5.012197E-02	-4.922709E-04	+1.866211E+01	2PT  
+6.012473E-02	-4.925569E-04	+1.853809E+01	2PT  
+7.011807E-02	-4.927022E-04	+1.841602E+01	2PT  
+8.011765E-02	-4.926847E-04	+1.829297E+01	2PT  
+9.017133E-02	-4.928150E-04	+1.816992E+01	2PT  
+1.001528E-01	-4.928155E-04	+1.804590E+01	2PT  
+1.101618E-01	-4.931513E-04	+1.792285E+01	2PT  
+1.201597E-01	-4.933179E-04	+1.779785E+01	2PT  
+1.301633E-01	-4.935691E-04	+1.767480E+01	2PT  
+1.401870E-01	-4.939892E-04	+1.755078E+01	2PT  
+1.501802E-01	-4.944303E-04	+1.742383E+01	2PT  
