[[DESCRIPTION]]
Bare_FTO_CPB_SE_7_No_spiro_AP_16_1P_2700K_1000lux

[[ANALYSIS]]
EFF      	10.83**	%
FF        	53.1**	%
Voc      	1034.0**	mV
Jsc       	0.06**	mA/cm2
Vmax   	760.1	mV
Jmax    	0.04	mA/cm2
Isc        	5.2616E-6	A
Rsc       	3.9731E+6	Ohm
Roc      	27344	Ohm
A          	0.09	cm2
Incd. Pwr	0.296	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001067E-01	-5.313663E-06	+2.288477E+01	2PT  
-1.901054E-01	-5.249245E-06	+2.276172E+01	2PT  
-1.801312E-01	-5.290311E-06	+2.263770E+01	2PT  
-1.701250E-01	-5.246322E-06	+2.251074E+01	2PT  
-1.602122E-01	-5.313997E-06	+2.238672E+01	2PT  
-1.501777E-01	-5.361050E-06	+2.226270E+01	2PT  
-1.401712E-01	-5.230870E-06	+2.214062E+01	2PT  
-1.301683E-01	-5.258003E-06	+2.201660E+01	2PT  
-1.201917E-01	-5.255049E-06	+2.189258E+01	2PT  
-1.101851E-01	-5.362470E-06	+2.176953E+01	2PT  
-1.001267E-01	-5.235844E-06	+2.164746E+01	2PT  
-9.016809E-02	-5.266731E-06	+2.152539E+01	2PT  
-8.013020E-02	-5.301454E-06	+2.140234E+01	2PT  
-7.011151E-02	-5.204420E-06	+2.127734E+01	2PT  
-6.013608E-02	-5.274552E-06	+2.115723E+01	2PT  
-5.012188E-02	-5.268128E-06	+2.103125E+01	2PT  
-4.007319E-02	-5.190367E-06	+2.090918E+01	2PT  
-3.005529E-02	-5.167529E-06	+2.078516E+01	2PT  
-2.006251E-02	-5.232605E-06	+2.066113E+01	2PT  
-1.003292E-02	-5.180342E-06	+2.054102E+01	2PT  
+7.485930E-05	-5.262188E-06	+2.041406E+01	2PT  
+1.008588E-02	-5.184243E-06	+2.029199E+01	2PT  
+2.006770E-02	-5.178497E-06	+2.016699E+01	2PT  
+3.008965E-02	-5.150790E-06	+2.004590E+01	2PT  
+4.012555E-02	-5.148438E-06	+1.992188E+01	2PT  
+5.011566E-02	-5.287765E-06	+1.980078E+01	2PT  
+6.012433E-02	-5.190876E-06	+1.967676E+01	2PT  
+7.013111E-02	-5.134658E-06	+1.955371E+01	2PT  
+8.009453E-02	-5.160257E-06	+1.943066E+01	2PT  
+9.015752E-02	-5.264081E-06	+1.930664E+01	2PT  
+1.001642E-01	-5.120648E-06	+1.918359E+01	2PT  
+1.101788E-01	-5.085389E-06	+1.905859E+01	2PT  
+1.201987E-01	-5.132164E-06	+1.893555E+01	2PT  
+1.301331E-01	-5.149749E-06	+1.881055E+01	2PT  
+1.401928E-01	-5.156628E-06	+1.868848E+01	2PT  
+1.501886E-01	-5.076612E-06	+1.856543E+01	2PT  
+1.601911E-01	-5.052218E-06	+1.844141E+01	2PT  
+1.701119E-01	-5.123321E-06	+1.831738E+01	2PT  
+1.801425E-01	-5.048627E-06	+1.819531E+01	2PT  
+1.901693E-01	-5.021375E-06	+1.807129E+01	2PT  
+2.001281E-01	-5.177408E-06	+1.795020E+01	2PT  
+2.101179E-01	-5.040010E-06	+1.782617E+01	2PT  
+2.200942E-01	-5.002211E-06	+1.770215E+01	2PT  
+2.300201E-01	-5.076729E-06	+1.758105E+01	2PT  
+2.400872E-01	-5.130432E-06	+1.745703E+01	2PT  
+2.500726E-01	-4.987800E-06	+1.733301E+01	2PT  
+2.600635E-01	-4.987279E-06	+1.720996E+01	2PT  
+2.700362E-01	-4.973812E-06	+1.708496E+01	2PT  
+2.800034E-01	-5.015990E-06	+1.696094E+01	2PT  
+2.900839E-01	-4.934467E-06	+1.683887E+01	2PT  
+3.000820E-01	-5.060692E-06	+1.671094E+01	2PT  
+3.101098E-01	-4.936234E-06	+1.658984E+01	2PT  
+3.200599E-01	-4.937308E-06	+1.646582E+01	2PT  
+3.300858E-01	-4.994747E-06	+1.634277E+01	2PT  
+3.401459E-01	-4.868648E-06	+1.621973E+01	2PT  
+3.501699E-01	-4.851635E-06	+1.609668E+01	2PT  
+3.601251E-01	-4.984244E-06	+1.597363E+01	2PT  
+3.701352E-01	-4.823480E-06	+1.585156E+01	2PT  
+3.801805E-01	-4.804291E-06	+1.572852E+01	2PT  
+3.901756E-01	-4.909921E-06	+1.560645E+01	2PT  
+4.001853E-01	-4.792883E-06	+1.548535E+01	2PT  
+4.101897E-01	-4.810430E-06	+1.536523E+01	2PT  
+4.201643E-01	-4.882912E-06	+1.523828E+01	2PT  
+4.301691E-01	-4.743153E-06	+1.511719E+01	2PT  
+4.401864E-01	-4.686839E-06	+1.499023E+01	2PT  
+4.501471E-01	-4.812220E-06	+1.486914E+01	2PT  
+4.601076E-01	-4.726349E-06	+1.474121E+01	2PT  
+4.701305E-01	-4.732369E-06	+1.461816E+01	2PT  
+4.801093E-01	-4.625544E-06	+1.449609E+01	2PT  
+4.901187E-01	-4.610389E-06	+1.437207E+01	2PT  
+5.000901E-01	-4.682306E-06	+1.424902E+01	2PT  
+5.100884E-01	-4.565922E-06	+1.412598E+01	2PT  
+5.200765E-01	-4.543122E-06	+1.399902E+01	2PT  
+5.300300E-01	-4.564967E-06	+1.387891E+01	2PT  
+5.400519E-01	-4.637707E-06	+1.375488E+01	2PT  
+5.500711E-01	-4.440726E-06	+1.363281E+01	2PT  
+5.600566E-01	-4.432486E-06	+1.350781E+01	2PT  
+5.700375E-01	-4.543090E-06	+1.338672E+01	2PT  
+5.800380E-01	-4.439795E-06	+1.325977E+01	2PT  
+5.901148E-01	-4.342932E-06	+1.313867E+01	2PT  
+6.001416E-01	-4.302913E-06	+1.301465E+01	2PT  
+6.101051E-01	-4.423985E-06	+1.289258E+01	2PT  
+6.201282E-01	-4.265584E-06	+1.276855E+01	2PT  
+6.301391E-01	-4.206021E-06	+1.264648E+01	2PT  
+6.401467E-01	-4.185240E-06	+1.251855E+01	2PT  
+6.501884E-01	-4.136895E-06	+1.239355E+01	2PT  
+6.601236E-01	-4.174971E-06	+1.227051E+01	2PT  
+6.701643E-01	-4.074344E-06	+1.214844E+01	2PT  
+6.801516E-01	-4.118045E-06	+1.202148E+01	2PT  
+6.902180E-01	-3.991562E-06	+1.189648E+01	2PT  
+7.002099E-01	-3.936378E-06	+1.177344E+01	2PT  
+7.101364E-01	-3.970596E-06	+1.165039E+01	2PT  
+7.201574E-01	-3.946863E-06	+1.152734E+01	2PT  
+7.301559E-01	-3.799450E-06	+1.140430E+01	2PT  
+7.401877E-01	-3.800583E-06	+1.127930E+01	2PT  
+7.501098E-01	-3.818215E-06	+1.115625E+01	2PT  
+7.601076E-01	-3.797194E-06	+1.103125E+01	2PT  
+7.701058E-01	-3.624926E-06	+1.091113E+01	2PT  
+7.800694E-01	-3.542538E-06	+1.078223E+01	2PT  
+7.900890E-01	-3.537769E-06	+1.066113E+01	2PT  
+8.000627E-01	-3.451504E-06	+1.053516E+01	2PT  
+8.100548E-01	-3.375028E-06	+1.041309E+01	2PT  
+8.200389E-01	-3.286253E-06	+1.029004E+01	2PT  
+8.300599E-01	-3.200216E-06	+1.016504E+01	2PT  
+8.400316E-01	-3.190836E-06	+1.004199E+01	2PT  
+8.500704E-01	-3.052984E-06	+9.919922E+00	2PT  
+8.600789E-01	-2.977341E-06	+9.792969E+00	2PT  
+8.701099E-01	-2.904466E-06	+9.672852E+00	2PT  
+8.800459E-01	-2.872259E-06	+9.550781E+00	2PT  
+8.901235E-01	-2.679224E-06	+9.427734E+00	2PT  
+9.001226E-01	-2.552261E-06	+9.302734E+00	2PT  
+9.101390E-01	-2.419620E-06	+9.178711E+00	2PT  
+9.201275E-01	-2.333939E-06	+9.052734E+00	2PT  
+9.301240E-01	-2.165355E-06	+8.928711E+00	2PT  
+9.401556E-01	-2.084024E-06	+8.806641E+00	2PT  
+9.501750E-01	-1.835744E-06	+8.683594E+00	2PT  
+9.601730E-01	-1.644225E-06	+8.560547E+00	2PT  
+9.701648E-01	-1.547131E-06	+8.437500E+00	2PT  
+9.801542E-01	-1.278387E-06	+8.312500E+00	2PT  
+9.902036E-01	-8.779611E-07	+8.191406E+00	2PT  
+1.000102E+00	-1.033077E-06	+7.730469E+00	2PT  
+1.010098E+00	-7.589910E-07	+7.614258E+00	2PT  
+1.020190E+00	-4.323687E-07	+7.490234E+00	2PT  
+1.029874E+00	-1.477980E-07	+7.369141E+00	2PT  
+1.040051E+00	+2.210299E-07	+7.244141E+00	2PT  
+1.050117E+00	+7.518474E-07	+7.125000E+00	2PT  
+1.060099E+00	+1.033661E-06	+6.882813E+00	2PT  
+1.070045E+00	+1.703746E-06	+6.763672E+00	2PT  
+1.080045E+00	+1.550367E-06	+6.294922E+00	2PT  
+1.090080E+00	+2.103660E-06	+6.169922E+00	2PT  
+1.100063E+00	+2.664955E-06	+6.046875E+00	2PT  
+1.110056E+00	+3.456220E-06	+5.923828E+00	2PT  
+1.120040E+00	+4.290649E-06	+5.801758E+00	2PT  
+1.130060E+00	+5.282272E-06	+5.677734E+00	2PT  
+1.140106E+00	+6.436607E-06	+5.549805E+00	2PT  
+1.150094E+00	+8.018615E-06	+5.424805E+00	2PT  
+1.160094E+00	+9.883552E-06	+5.303711E+00	2PT  
+1.170107E+00	+1.121528E-05	+5.064453E+00	2PT  
+1.180090E+00	+1.364350E-05	+4.940430E+00	2PT  
+1.190125E+00	+1.661235E-05	+4.817383E+00	2PT  
+1.200138E+00	+2.051896E-05	+4.693359E+00	2PT  
+1.210147E+00	+2.539527E-05	+4.568359E+00	2PT  
+1.220140E+00	+3.169655E-05	+4.446289E+00	2PT  
+1.230143E+00	+4.008567E-05	+4.323242E+00	2PT  
+1.240191E+00	+5.128664E-05	+4.200195E+00	2PT  
