[[DESCRIPTION]]
CPB_SE6_11_1P_4000K_200lux

[[ANALYSIS]]
EFF      	16.85**	%
FF        	50.1**	%
Voc      	891.2**	mV
Jsc       	0.06**	mA/cm2
Vmax   	590.1	mV
Jmax    	0.05	mA/cm2
Isc        	5.5334E-6	A
Rsc       	2.3377E+6	Ohm
Roc      	44622	Ohm
A          	0.09	cm2
Incd. Pwr	0.163	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001309E-01	-5.658854E-06	+2.222461E+01	2PT  
-1.901296E-01	-5.636482E-06	+2.210254E+01	2PT  
-1.801591E-01	-5.627053E-06	+2.197754E+01	2PT  
-1.701580E-01	-5.594570E-06	+2.185352E+01	2PT  
-1.601809E-01	-5.617916E-06	+2.172949E+01	2PT  
-1.501575E-01	-5.642999E-06	+2.160645E+01	2PT  
-1.401746E-01	-5.595582E-06	+2.148242E+01	2PT  
-1.301763E-01	-5.608591E-06	+2.135840E+01	2PT  
-1.201860E-01	-5.644104E-06	+2.123633E+01	2PT  
-1.101679E-01	-5.608749E-06	+2.110742E+01	2PT  
-1.001394E-01	-5.640457E-06	+2.098438E+01	2PT  
-9.012830E-02	-5.573242E-06	+2.086133E+01	2PT  
-8.011980E-02	-5.583057E-06	+2.073730E+01	2PT  
-7.012601E-02	-5.620148E-06	+2.061523E+01	2PT  
-6.009655E-02	-5.573456E-06	+2.049219E+01	2PT  
-5.008632E-02	-5.568371E-06	+2.036914E+01	2PT  
-4.009382E-02	-5.557882E-06	+2.024023E+01	2PT  
-3.007208E-02	-5.562976E-06	+2.011621E+01	2PT  
-2.009264E-02	-5.565302E-06	+1.999219E+01	2PT  
-1.003966E-02	-5.565000E-06	+1.986914E+01	2PT  
+6.319396E-05	-5.533196E-06	+1.974609E+01	2PT  
+1.005766E-02	-5.556820E-06	+1.962402E+01	2PT  
+2.007525E-02	-5.537865E-06	+1.950098E+01	2PT  
+3.008056E-02	-5.521822E-06	+1.937793E+01	2PT  
+4.011746E-02	-5.504753E-06	+1.925391E+01	2PT  
+5.011436E-02	-5.529254E-06	+1.913086E+01	2PT  
+6.012285E-02	-5.518153E-06	+1.900684E+01	2PT  
+7.011178E-02	-5.490768E-06	+1.888184E+01	2PT  
+8.011918E-02	-5.508450E-06	+1.876172E+01	2PT  
+9.014408E-02	-5.482189E-06	+1.863965E+01	2PT  
+1.001705E-01	-5.450480E-06	+1.851563E+01	2PT  
+1.101639E-01	-5.470527E-06	+1.839160E+01	2PT  
+1.201500E-01	-5.501292E-06	+1.826660E+01	2PT  
+1.301774E-01	-5.455416E-06	+1.814453E+01	2PT  
+1.401922E-01	-5.462157E-06	+1.801953E+01	2PT  
+1.501788E-01	-5.428388E-06	+1.789551E+01	2PT  
