[[DESCRIPTION]]
CPB_SE6_11_2P_4000K_1000lux

[[ANALYSIS]]
EFF      	26.91**	%
FF        	64.0**	%
Voc      	1141.7**	mV
Jsc       	0.15**	mA/cm2
Vmax   	880.1	mV
Jmax    	0.13	mA/cm2
Isc        	1.3623E-5	A
Rsc       	74483	Ohm
Roc      	6593.2	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001009E-01	-1.366655E-05	+2.265527E+01	2PT  
-1.901147E-01	-1.376323E-05	+2.253125E+01	2PT  
-1.801307E-01	-1.377379E-05	+2.240625E+01	2PT  
-1.701529E-01	-1.365351E-05	+2.228516E+01	2PT  
-1.601647E-01	-1.369363E-05	+2.216211E+01	2PT  
-1.501298E-01	-1.373038E-05	+2.203711E+01	2PT  
-1.401601E-01	-1.402170E-05	+2.191406E+01	2PT  
-1.301632E-01	-1.363110E-05	+2.179102E+01	2PT  
-1.201343E-01	-1.368688E-05	+2.166797E+01	2PT  
-1.101668E-01	-1.388765E-05	+2.154492E+01	2PT  
-1.001274E-01	-1.361487E-05	+2.142285E+01	2PT  
-9.010914E-02	-1.363408E-05	+2.129883E+01	2PT  
-8.012308E-02	-1.373401E-05	+2.117480E+01	2PT  
-7.011901E-02	-1.402640E-05	+2.105078E+01	2PT  
-6.008456E-02	-1.359556E-05	+2.092773E+01	2PT  
-5.008682E-02	-1.362890E-05	+2.080469E+01	2PT  
-4.009310E-02	-1.372775E-05	+2.067969E+01	2PT  
-3.006701E-02	-1.390231E-05	+2.055762E+01	2PT  
-2.006918E-02	-1.357646E-05	+2.043359E+01	2PT  
-1.004375E-02	-1.367674E-05	+2.030957E+01	2PT  
+7.069408E-05	-1.362254E-05	+2.018164E+01	2PT  
+1.008422E-02	-1.395046E-05	+2.005957E+01	2PT  
+2.008861E-02	-1.357161E-05	+1.993555E+01	2PT  
+3.009030E-02	-1.361518E-05	+1.981250E+01	2PT  
+4.011469E-02	-1.378194E-05	+1.968945E+01	2PT  
+5.013117E-02	-1.392712E-05	+1.956445E+01	2PT  
+6.012785E-02	-1.356464E-05	+1.944043E+01	2PT  
+7.012773E-02	-1.353009E-05	+1.931738E+01	2PT  
+8.012315E-02	-1.361754E-05	+1.919238E+01	2PT  
+9.014846E-02	-1.382890E-05	+1.906934E+01	2PT  
+1.001805E-01	-1.351218E-05	+1.894824E+01	2PT  
+1.101898E-01	-1.357042E-05	+1.882422E+01	2PT  
+1.201833E-01	-1.392409E-05	+1.870215E+01	2PT  
+1.301889E-01	-1.349433E-05	+1.857910E+01	2PT  
+1.402055E-01	-1.356044E-05	+1.845605E+01	2PT  
+1.501595E-01	-1.372393E-05	+1.833203E+01	2PT  
+1.601768E-01	-1.381954E-05	+1.820801E+01	2PT  
+1.701602E-01	-1.348921E-05	+1.808594E+01	2PT  
+1.801332E-01	-1.353404E-05	+1.796191E+01	2PT  
+1.901585E-01	-1.352208E-05	+1.784082E+01	2PT  
+2.001442E-01	-1.345163E-05	+1.771680E+01	2PT  
+2.100944E-01	-1.365391E-05	+1.759473E+01	2PT  
+2.200931E-01	-1.383581E-05	+1.747070E+01	2PT  
+2.300798E-01	-1.343195E-05	+1.734863E+01	2PT  
+2.400934E-01	-1.352607E-05	+1.722559E+01	2PT  
+2.500802E-01	-1.379958E-05	+1.710156E+01	2PT  
+2.600592E-01	-1.344321E-05	+1.697852E+01	2PT  
+2.700344E-01	-1.341819E-05	+1.685547E+01	2PT  
+2.800409E-01	-1.359140E-05	+1.673145E+01	2PT  
+2.900716E-01	-1.365623E-05	+1.660645E+01	2PT  
+3.000874E-01	-1.337225E-05	+1.648438E+01	2PT  
+3.100905E-01	-1.336656E-05	+1.635938E+01	2PT  
+3.200788E-01	-1.347140E-05	+1.623633E+01	2PT  
+3.300955E-01	-1.371027E-05	+1.611230E+01	2PT  
+3.401170E-01	-1.346995E-05	+1.598828E+01	2PT  
+3.501312E-01	-1.335075E-05	+1.586621E+01	2PT  
+3.600997E-01	-1.355133E-05	+1.574316E+01	2PT  
+3.701397E-01	-1.338766E-05	+1.562012E+01	2PT  
+3.801620E-01	-1.332525E-05	+1.549805E+01	2PT  
+3.901914E-01	-1.354937E-05	+1.537500E+01	2PT  
+4.001782E-01	-1.325944E-05	+1.525293E+01	2PT  
+4.101964E-01	-1.327078E-05	+1.512891E+01	2PT  
+4.201883E-01	-1.328683E-05	+1.500391E+01	2PT  
+4.301603E-01	-1.363861E-05	+1.488184E+01	2PT  
+4.401818E-01	-1.324231E-05	+1.475781E+01	2PT  
+4.501618E-01	-1.327603E-05	+1.463574E+01	2PT  
+4.601423E-01	-1.344267E-05	+1.451172E+01	2PT  
+4.701269E-01	-1.351395E-05	+1.438770E+01	2PT  
+4.801205E-01	-1.315151E-05	+1.426562E+01	2PT  
+4.901362E-01	-1.317955E-05	+1.414160E+01	2PT  
+5.001195E-01	-1.334335E-05	+1.401953E+01	2PT  
+5.100903E-01	-1.331760E-05	+1.389355E+01	2PT  
+5.200666E-01	-1.308091E-05	+1.376855E+01	2PT  
+5.300626E-01	-1.304611E-05	+1.364453E+01	2PT  
+5.400494E-01	-1.319751E-05	+1.352148E+01	2PT  
