[[DESCRIPTION]]
CPB_SE5_15_2P_4000K_1000lux

[[ANALYSIS]]
EFF      	33.60	%
FF        	71.7	%
Voc      	1208.2	mV
Jsc       	0.16	mA/cm2
Vmax   	990.2	mV
Jmax    	0.14	mA/cm2
Isc        	1.435232E-5	A
Rsc       	1.6919E+5	Ohm
Roc      	5841.1	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001095E-01	-1.452078E-05	+2.205078E+01	2PT  
-1.901334E-01	-1.468282E-05	+2.192676E+01	2PT  
-1.801195E-01	-1.441471E-05	+2.180469E+01	2PT  
-1.701556E-01	-1.445854E-05	+2.168066E+01	2PT  
-1.601605E-01	-1.464450E-05	+2.156055E+01	2PT  
-1.501337E-01	-1.440306E-05	+2.143652E+01	2PT  
-1.401547E-01	-1.450769E-05	+2.131445E+01	2PT  
-1.301761E-01	-1.452943E-05	+2.118945E+01	2PT  
-1.201628E-01	-1.439178E-05	+2.106836E+01	2PT  
-1.101473E-01	-1.439294E-05	+2.094238E+01	2PT  
-1.001201E-01	-1.444693E-05	+2.081934E+01	2PT  
-9.011804E-02	-1.455036E-05	+2.069531E+01	2PT  
-8.013856E-02	-1.461331E-05	+2.056934E+01	2PT  
-7.011505E-02	-1.437437E-05	+2.044727E+01	2PT  
-6.008601E-02	-1.439390E-05	+2.032227E+01	2PT  
-5.006932E-02	-1.451558E-05	+2.020020E+01	2PT  
-4.007465E-02	-1.436489E-05	+2.007910E+01	2PT  
-3.007025E-02	-1.441402E-05	+1.995508E+01	2PT  
-2.007827E-02	-1.450002E-05	+1.983203E+01	2PT  
-1.002959E-02	-1.448026E-05	+1.970508E+01	2PT  
+8.235819E-05	-1.435127E-05	+1.958496E+01	2PT  
+1.009505E-02	-1.436257E-05	+1.946094E+01	2PT  
+2.009426E-02	-1.443597E-05	+1.933691E+01	2PT  
+3.009295E-02	-1.447847E-05	+1.921484E+01	2PT  
+4.012872E-02	-1.433208E-05	+1.908984E+01	2PT  
+5.012057E-02	-1.436292E-05	+1.896680E+01	2PT  
+6.012785E-02	-1.441142E-05	+1.884277E+01	2PT  
+7.011861E-02	-1.454024E-05	+1.871875E+01	2PT  
+8.013731E-02	-1.433747E-05	+1.859570E+01	2PT  
+9.017308E-02	-1.431486E-05	+1.847070E+01	2PT  
+1.001849E-01	-1.437787E-05	+1.834766E+01	2PT  
+1.101671E-01	-1.458514E-05	+1.822559E+01	2PT  
+1.201828E-01	-1.452899E-05	+1.809961E+01	2PT  
+1.301734E-01	-1.433235E-05	+1.797852E+01	2PT  
+1.402053E-01	-1.446537E-05	+1.785547E+01	2PT  
+1.501884E-01	-1.457239E-05	+1.773047E+01	2PT  
+1.601771E-01	-1.429902E-05	+1.760645E+01	2PT  
+1.701642E-01	-1.428314E-05	+1.748340E+01	2PT  
+1.801462E-01	-1.434325E-05	+1.735840E+01	2PT  
+1.901348E-01	-1.445791E-05	+1.723535E+01	2PT  
+2.001323E-01	-1.425902E-05	+1.711328E+01	2PT  
+2.101219E-01	-1.428695E-05	+1.698926E+01	2PT  
+2.200943E-01	-1.454458E-05	+1.686719E+01	2PT  
+2.300850E-01	-1.435715E-05	+1.674414E+01	2PT  
+2.401060E-01	-1.424383E-05	+1.661914E+01	2PT  
+2.500797E-01	-1.429106E-05	+1.649219E+01	2PT  
+2.600799E-01	-1.429544E-05	+1.637012E+01	2PT  
+2.700309E-01	-1.439451E-05	+1.624609E+01	2PT  
+2.800599E-01	-1.440178E-05	+1.612305E+01	2PT  
+2.900733E-01	-1.421538E-05	+1.599902E+01	2PT  
+3.000958E-01	-1.429995E-05	+1.587695E+01	2PT  
