[[DESCRIPTION]]
CPB_SE5_16_4P_4000K_1000lux

[[ANALYSIS]]
EFF      	32.51**	%
FF        	66.8**	%
Voc      	1203.4**	mV
Jsc       	0.17**	mA/cm2
Vmax   	970.2	mV
Jmax    	0.14	mA/cm2
Isc        	1.4961E-5	A
Rsc       	65828	Ohm
Roc      	7451.2	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001110E-01	-1.525574E-05	+2.287109E+01	2PT  
-1.901151E-01	-1.508643E-05	+2.274707E+01	2PT  
-1.801400E-01	-1.503150E-05	+2.262109E+01	2PT  
-1.701472E-01	-1.509001E-05	+2.250098E+01	2PT  
-1.601733E-01	-1.529237E-05	+2.237695E+01	2PT  
-1.501415E-01	-1.497398E-05	+2.225391E+01	2PT  
-1.401561E-01	-1.500905E-05	+2.213086E+01	2PT  
-1.301834E-01	-1.530283E-05	+2.200879E+01	2PT  
-1.201831E-01	-1.514136E-05	+2.188184E+01	2PT  
-1.101768E-01	-1.522424E-05	+2.175781E+01	2PT  
-1.001353E-01	-1.496709E-05	+2.163477E+01	2PT  
-9.010626E-02	-1.503270E-05	+2.151074E+01	2PT  
-8.011447E-02	-1.516204E-05	+2.138672E+01	2PT  
-7.010826E-02	-1.518939E-05	+2.126367E+01	2PT  
-6.008054E-02	-1.498091E-05	+2.114160E+01	2PT  
-5.008921E-02	-1.505320E-05	+2.101758E+01	2PT  
-4.007474E-02	-1.522507E-05	+2.089355E+01	2PT  
-3.007280E-02	-1.496886E-05	+2.077051E+01	2PT  
-2.008908E-02	-1.506240E-05	+2.064941E+01	2PT  
-1.003292E-02	-1.522197E-05	+2.052637E+01	2PT  
+7.318993E-05	-1.495870E-05	+2.040137E+01	2PT  
+1.007586E-02	-1.491735E-05	+2.027832E+01	2PT  
+2.009107E-02	-1.501924E-05	+2.015527E+01	2PT  
+3.008297E-02	-1.518138E-05	+2.003027E+01	2PT  
+4.013231E-02	-1.501330E-05	+1.990723E+01	2PT  
+5.013414E-02	-1.489536E-05	+1.978320E+01	2PT  
+6.012963E-02	-1.491721E-05	+1.965918E+01	2PT  
+7.011074E-02	-1.499366E-05	+1.953516E+01	2PT  
+8.012620E-02	-1.514556E-05	+1.941211E+01	2PT  
+9.017459E-02	-1.487040E-05	+1.928906E+01	2PT  
+1.001705E-01	-1.495572E-05	+1.916602E+01	2PT  
+1.101737E-01	-1.510933E-05	+1.904199E+01	2PT  
+1.201785E-01	-1.503611E-05	+1.891797E+01	2PT  
+1.301711E-01	-1.496552E-05	+1.879785E+01	2PT  
