[[DESCRIPTION]]
CPB_SE5_16_6P_4000K_1000lux

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.000995E-01	+1.026242E-08	+2.145215E+01	2PT  
-1.901143E-01	-4.171645E-09	+2.132910E+01	2PT  
-1.801254E-01	+6.053877E-09	+2.120703E+01	2PT  
-1.701322E-01	-6.710462E-09	+2.108105E+01	2PT  
-1.601696E-01	-9.255138E-09	+2.095703E+01	2PT  
-1.501361E-01	-6.307997E-09	+2.082910E+01	2PT  
-1.401520E-01	-7.678663E-09	+2.070703E+01	2PT  
-1.301548E-01	+2.849627E-09	+2.057812E+01	2PT  
-1.201992E-01	-4.086232E-09	+2.045801E+01	2PT  
-1.101516E-01	+2.408062E-09	+2.033105E+01	2PT  
-1.001245E-01	+1.023531E-08	+2.021094E+01	2PT  
-9.011871E-02	-3.653777E-09	+2.008789E+01	2PT  
-8.005632E-02	+4.568821E-09	+1.996484E+01	2PT  
-7.010175E-02	-9.020640E-10	+1.984082E+01	2PT  
-6.008043E-02	-4.430768E-09	+1.971875E+01	2PT  
-5.003861E-02	+2.324352E-09	+1.959473E+01	2PT  
-4.010541E-02	-5.646832E-09	+1.947070E+01	2PT  
-3.007936E-02	-1.051078E-08	+1.934668E+01	2PT  
-2.005500E-02	+3.205393E-09	+1.922363E+01	2PT  
-1.003957E-02	-1.114319E-08	+1.909473E+01	2PT  
+8.819072E-05	+1.826543E-09	+1.897266E+01	2PT  
+1.003671E-02	-4.189963E-09	+1.884863E+01	2PT  
+2.012431E-02	+3.914781E-09	+1.872266E+01	2PT  
+3.010531E-02	+1.094058E-08	+1.860059E+01	2PT  
+4.015055E-02	-5.867240E-09	+1.847656E+01	2PT  
+5.013304E-02	+1.969420E-09	+1.835254E+01	2PT  
+6.013658E-02	-5.579765E-09	+1.822949E+01	2PT  
+7.012690E-02	-1.063036E-08	+1.810645E+01	2PT  
+8.013158E-02	+7.558949E-09	+1.798242E+01	2PT  
+9.018397E-02	-1.871101E-09	+1.785742E+01	2PT  
+1.001420E-01	+1.794877E-09	+1.773242E+01	2PT  
+1.101895E-01	+1.477047E-09	+1.761035E+01	2PT  
+1.202250E-01	+3.555287E-09	+1.748047E+01	2PT  
+1.301909E-01	-6.304289E-09	+1.735645E+01	2PT  
+1.401997E-01	+4.633784E-09	+1.723145E+01	2PT  
+1.501754E-01	+1.756973E-09	+1.711133E+01	2PT  
+1.601936E-01	-7.451203E-09	+1.698340E+01	2PT  
+1.701453E-01	+1.724485E-09	+1.685938E+01	2PT  
+1.800976E-01	-4.639913E-09	+1.673437E+01	2PT  
+1.901539E-01	+1.664499E-09	+1.661035E+01	2PT  
+2.001552E-01	+1.044120E-08	+1.648535E+01	2PT  
+2.101322E-01	-3.342162E-09	+1.636230E+01	2PT  
+2.201391E-01	+3.330760E-09	+1.623828E+01	2PT  
+2.300644E-01	-6.129720E-09	+1.611426E+01	2PT  
+2.401035E-01	-9.803435E-09	+1.599219E+01	2PT  
+2.500663E-01	+3.404088E-09	+1.586816E+01	2PT  
+2.600437E-01	-5.423552E-09	+1.574512E+01	2PT  
+2.700409E-01	+3.619443E-09	+1.562012E+01	2PT  
+2.800687E-01	-2.911386E-09	+1.549512E+01	2PT  
+2.900943E-01	-5.335246E-09	+1.537305E+01	2PT  
+3.001056E-01	+2.196876E-09	+1.524902E+01	2PT  
+3.100976E-01	-4.559899E-09	+1.512598E+01	2PT  
+3.200716E-01	-1.100024E-08	+1.500195E+01	2PT  
+3.300974E-01	+5.835168E-09	+1.487793E+01	2PT  
+3.401248E-01	-1.741941E-09	+1.475391E+01	2PT  
+3.501736E-01	+5.304071E-09	+1.462988E+01	2PT  
+3.601409E-01	+1.412896E-09	+1.450586E+01	2PT  
+3.701427E-01	-1.042497E-08	+1.438281E+01	2PT  
+3.801433E-01	+3.866890E-09	+1.425781E+01	2PT  
+3.901776E-01	-7.368280E-09	+1.413086E+01	2PT  
+4.001905E-01	+1.689075E-09	+1.400781E+01	2PT  
+4.101883E-01	+2.047744E-09	+1.388574E+01	2PT  
+4.201769E-01	-1.078284E-08	+1.376074E+01	2PT  
+4.301556E-01	+1.763643E-09	+1.363770E+01	2PT  
+4.401182E-01	-3.684589E-09	+1.351367E+01	2PT  
+4.501563E-01	-1.171231E-08	+1.339160E+01	2PT  
+4.601362E-01	+6.272143E-09	+1.326758E+01	2PT  
+4.701444E-01	-1.621557E-09	+1.314355E+01	2PT  
+4.801410E-01	+4.676270E-09	+1.301953E+01	2PT  
+4.901417E-01	+9.515514E-09	+1.289648E+01	2PT  
+5.001215E-01	-1.659884E-09	+1.277539E+01	2PT  
+5.100715E-01	-1.698624E-09	+1.265332E+01	2PT  
+5.200693E-01	+7.633084E-09	+1.253027E+01	2PT  
+5.300760E-01	-1.665711E-09	+1.240625E+01	2PT  
+5.401266E-01	+4.352180E-09	+1.228223E+01	2PT  
+5.500675E-01	+9.819219E-09	+1.216016E+01	2PT  
+5.600852E-01	-4.044568E-09	+1.203711E+01	2PT  
+5.700819E-01	+1.792807E-09	+1.191211E+01	2PT  
+5.800732E-01	-6.083487E-09	+1.178906E+01	2PT  
+5.900941E-01	-1.092193E-08	+1.166699E+01	2PT  
+6.001735E-01	+4.346777E-09	+1.154590E+01	2PT  
+6.101445E-01	-8.666499E-10	+1.142187E+01	2PT  
+6.201170E-01	-9.472165E-09	+1.129883E+01	2PT  
+6.301445E-01	+2.132719E-09	+1.117578E+01	2PT  
+6.401316E-01	-5.882676E-09	+1.105176E+01	2PT  
+6.501461E-01	-8.397750E-09	+1.092871E+01	2PT  
+6.601617E-01	+1.911108E-09	+1.080664E+01	2PT  
+6.701311E-01	-5.473116E-09	+1.068359E+01	2PT  
+6.801503E-01	-1.161823E-08	+1.056152E+01	2PT  
+6.902084E-01	+5.608983E-09	+1.043750E+01	2PT  
+7.001716E-01	-2.035249E-09	+1.031250E+01	2PT  
+7.101706E-01	+1.294590E-09	+1.018945E+01	2PT  
+7.201624E-01	+8.500805E-09	+1.006738E+01	2PT  
+7.301614E-01	-1.768204E-09	+9.942383E+00	2PT  
+7.402052E-01	+3.921457E-09	+9.818359E+00	2PT  
+7.501442E-01	-5.542299E-09	+9.694336E+00	2PT  
+7.601299E-01	-1.058664E-08	+9.571289E+00	2PT  
+7.701054E-01	+1.724903E-09	+9.449219E+00	2PT  
+7.800519E-01	-4.464936E-09	+9.324219E+00	2PT  
+7.900909E-01	-3.138056E-10	+9.201172E+00	2PT  
+8.000775E-01	+8.022977E-09	+9.077148E+00	2PT  
+8.100513E-01	-9.952910E-09	+8.948242E+00	2PT  
+8.200653E-01	+8.800734E-09	+8.824219E+00	2PT  
+8.300399E-01	-3.976246E-09	+8.700195E+00	2PT  
+8.400584E-01	-1.268265E-09	+8.579102E+00	2PT  
+8.500812E-01	+1.089895E-08	+8.455078E+00	2PT  
+8.600739E-01	-6.517988E-09	+8.331055E+00	2PT  
+8.700704E-01	+9.298105E-09	+8.203125E+00	2PT  
+8.800849E-01	-2.706833E-09	+8.079102E+00	2PT  
+8.901647E-01	+3.779829E-09	+7.956055E+00	2PT  
+9.001443E-01	+4.926228E-09	+7.832031E+00	2PT  
+9.101225E-01	-1.002462E-08	+7.707031E+00	2PT  
+9.201213E-01	+2.886291E-09	+7.583008E+00	2PT  
+9.301274E-01	-5.872201E-09	+7.455078E+00	2PT  
+9.401715E-01	+2.170639E-09	+7.330078E+00	2PT  
+9.501697E-01	-2.857225E-09	+7.208008E+00	2PT  
+9.601846E-01	-8.382345E-09	+7.083984E+00	2PT  
+9.702048E-01	+2.513464E-09	+6.960938E+00	2PT  
+9.801632E-01	-6.560097E-09	+6.837891E+00	2PT  
+9.901639E-01	-1.024166E-08	+6.712891E+00	2PT  
