[[DESCRIPTION]]
CPB_SE5_16_3P_2700K_1000lux

[[ANALYSIS]]
EFF      	20.49	%
FF        	69.9	%
Voc      	1233.9	mV
Jsc       	0.07	mA/cm2
Vmax   	1040.1	mV
Jmax    	0.06	mA/cm2
Isc        	6.325709E-6	A
Rsc       	1.741E+5	Ohm
Roc      	13364	Ohm
A          	0.09	cm2
Incd. Pwr	0.296	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001548E-01	-6.420176E-06	+2.209766E+01	2PT  
-1.901278E-01	-6.312807E-06	+2.197461E+01	2PT  
-1.801432E-01	-6.320304E-06	+2.185156E+01	2PT  
-1.701682E-01	-6.329129E-06	+2.172754E+01	2PT  
-1.601905E-01	-6.389828E-06	+2.160352E+01	2PT  
-1.501474E-01	-6.376723E-06	+2.147852E+01	2PT  
-1.401507E-01	-6.287741E-06	+2.135645E+01	2PT  
-1.301534E-01	-6.330886E-06	+2.123242E+01	2PT  
-1.202413E-01	-6.384339E-06	+2.110742E+01	2PT  
-1.101731E-01	-6.307311E-06	+2.098535E+01	2PT  
-1.001319E-01	-6.301892E-06	+2.086230E+01	2PT  
-9.017164E-02	-6.360395E-06	+2.073926E+01	2PT  
-8.012109E-02	-6.400324E-06	+2.061523E+01	2PT  
-7.011722E-02	-6.275596E-06	+2.049219E+01	2PT  
-6.006557E-02	-6.289404E-06	+2.036914E+01	2PT  
-5.012736E-02	-6.349744E-06	+2.024512E+01	2PT  
-4.008786E-02	-6.360990E-06	+2.012109E+01	2PT  
-3.007612E-02	-6.266724E-06	+1.999707E+01	2PT  
-2.010405E-02	-6.315628E-06	+1.987598E+01	2PT  
-1.006878E-02	-6.377333E-06	+1.975098E+01	2PT  
+2.069588E-05	-6.325603E-06	+1.962500E+01	2PT  
+1.007666E-02	-6.261467E-06	+1.950391E+01	2PT  
+2.011270E-02	-6.261037E-06	+1.937988E+01	2PT  
+3.008867E-02	-6.256175E-06	+1.925098E+01	2PT  
+4.011141E-02	-6.282912E-06	+1.912891E+01	2PT  
+5.012165E-02	-6.370215E-06	+1.900586E+01	2PT  
+6.013177E-02	-6.250269E-06	+1.888184E+01	2PT  
+7.013753E-02	-6.243685E-06	+1.875879E+01	2PT  
+8.008424E-02	-6.299831E-06	+1.863574E+01	2PT  
+9.017109E-02	-6.372924E-06	+1.851172E+01	2PT  
+1.001701E-01	-6.230827E-06	+1.838770E+01	2PT  
+1.101902E-01	-6.261212E-06	+1.826465E+01	2PT  
+1.201329E-01	-6.291180E-06	+1.814062E+01	2PT  
+1.301335E-01	-6.277156E-06	+1.801367E+01	2PT  
+1.401739E-01	-6.350244E-06	+1.788867E+01	2PT  
+1.501966E-01	-6.215155E-06	+1.776855E+01	2PT  
+1.601780E-01	-6.217285E-06	+1.764063E+01	2PT  
+1.701073E-01	-6.326523E-06	+1.752051E+01	2PT  
+1.801381E-01	-6.341207E-06	+1.739551E+01	2PT  
+1.901596E-01	-6.366972E-06	+1.726953E+01	2PT  
+2.001292E-01	-6.329703E-06	+1.714355E+01	2PT  
+2.101172E-01	-6.250590E-06	+1.701855E+01	2PT  
+2.200987E-01	-6.193740E-06	+1.689453E+01	2PT  
+2.300883E-01	-6.221756E-06	+1.677051E+01	2PT  
+2.400859E-01	-6.353127E-06	+1.664844E+01	2PT  
+2.500825E-01	-6.198298E-06	+1.652441E+01	2PT  
+2.600640E-01	-6.205744E-06	+1.640137E+01	2PT  
+2.700432E-01	-6.210010E-06	+1.627734E+01	2PT  
+2.800424E-01	-6.304264E-06	+1.615430E+01	2PT  
+2.900969E-01	-6.175498E-06	+1.603125E+01	2PT  
+3.001085E-01	-6.190417E-06	+1.590820E+01	2PT  
+3.100626E-01	-6.252661E-06	+1.578516E+01	2PT  
+3.200682E-01	-6.284800E-06	+1.565820E+01	2PT  
+3.300950E-01	-6.283131E-06	+1.553320E+01	2PT  
+3.401441E-01	-6.180870E-06	+1.541309E+01	2PT  
+3.501257E-01	-6.177751E-06	+1.528809E+01	2PT  
+3.601090E-01	-6.233930E-06	+1.516406E+01	2PT  
+3.701368E-01	-6.243195E-06	+1.504004E+01	2PT  
+3.801507E-01	-6.129950E-06	+1.491699E+01	2PT  
+3.901654E-01	-6.183502E-06	+1.479395E+01	2PT  
+4.001799E-01	-6.149417E-06	+1.467188E+01	2PT  
+4.101792E-01	-6.126274E-06	+1.454687E+01	2PT  
+4.201707E-01	-6.125350E-06	+1.442285E+01	2PT  
+4.301685E-01	-6.107572E-06	+1.429590E+01	2PT  
+4.401549E-01	-6.156357E-06	+1.417383E+01	2PT  
+4.501457E-01	-6.258310E-06	+1.404980E+01	2PT  
+4.601492E-01	-6.128038E-06	+1.392480E+01	2PT  
+4.701308E-01	-6.106335E-06	+1.380273E+01	2PT  
+4.800715E-01	-6.152986E-06	+1.367969E+01	2PT  
+4.901083E-01	-6.206500E-06	+1.355469E+01	2PT  
+5.001099E-01	-6.079109E-06	+1.343164E+01	2PT  
+5.101134E-01	-6.080743E-06	+1.330957E+01	2PT  
+5.200362E-01	-6.135829E-06	+1.318555E+01	2PT  
+5.300570E-01	-6.165581E-06	+1.306152E+01	2PT  
+5.400689E-01	-6.174842E-06	+1.293457E+01	2PT  
+5.500636E-01	-6.038026E-06	+1.281152E+01	2PT  
+5.600946E-01	-6.035610E-06	+1.268750E+01	2PT  
+5.700338E-01	-6.076221E-06	+1.256445E+01	2PT  
+5.800563E-01	-6.174294E-06	+1.244043E+01	2PT  
+5.901051E-01	-6.133931E-06	+1.231445E+01	2PT  
+6.001169E-01	-6.004998E-06	+1.219043E+01	2PT  
+6.100981E-01	-6.025366E-06	+1.206738E+01	2PT  
+6.201036E-01	-6.085477E-06	+1.194336E+01	2PT  
+6.301070E-01	-6.014818E-06	+1.182031E+01	2PT  
+6.401675E-01	-5.970815E-06	+1.169824E+01	2PT  
+6.501707E-01	-6.002096E-06	+1.157227E+01	2PT  
+6.601101E-01	-6.040718E-06	+1.144824E+01	2PT  
+6.701491E-01	-5.982144E-06	+1.132520E+01	2PT  
+6.801682E-01	-5.945300E-06	+1.120215E+01	2PT  
+6.901493E-01	-6.002450E-06	+1.107910E+01	2PT  
+7.001870E-01	-5.967813E-06	+1.095703E+01	2PT  
+7.101625E-01	-5.914900E-06	+1.083398E+01	2PT  
+7.201765E-01	-5.903027E-06	+1.070898E+01	2PT  
+7.300842E-01	-5.946429E-06	+1.058594E+01	2PT  
+7.401527E-01	-5.998913E-06	+1.046094E+01	2PT  
+7.501519E-01	-5.872182E-06	+1.033691E+01	2PT  
+7.600938E-01	-5.900202E-06	+1.021582E+01	2PT  
+7.700893E-01	-5.987443E-06	+1.009180E+01	2PT  
+7.800750E-01	-5.824709E-06	+9.968750E+00	2PT  
+7.900978E-01	-5.823804E-06	+9.844727E+00	2PT  
+8.000459E-01	-5.840930E-06	+9.721680E+00	2PT  
+8.100674E-01	-5.901932E-06	+9.598633E+00	2PT  
+8.200569E-01	-5.773569E-06	+9.474609E+00	2PT  
+8.300368E-01	-5.752505E-06	+9.348633E+00	2PT  
+8.400415E-01	-5.823421E-06	+9.228516E+00	2PT  
+8.500770E-01	-5.847233E-06	+9.103516E+00	2PT  
+8.600990E-01	-5.709530E-06	+8.983398E+00	2PT  
+8.700638E-01	-5.715329E-06	+8.856445E+00	2PT  
+8.800899E-01	-5.725793E-06	+8.737305E+00	2PT  
+8.901325E-01	-5.649310E-06	+8.614258E+00	2PT  
+9.001544E-01	-5.670590E-06	+8.490234E+00	2PT  
+9.101206E-01	-5.741640E-06	+8.368164E+00	2PT  
+9.201167E-01	-5.700039E-06	+8.241211E+00	2PT  
+9.301190E-01	-5.560537E-06	+8.119141E+00	2PT  
+9.401617E-01	-5.556763E-06	+7.995117E+00	2PT  
+9.501753E-01	-5.521094E-06	+7.867188E+00	2PT  
+9.601569E-01	-5.609027E-06	+7.745117E+00	2PT  
+9.701678E-01	-5.471642E-06	+7.621094E+00	2PT  
+9.801516E-01	-5.425356E-06	+7.498047E+00	2PT  
+9.901682E-01	-5.395243E-06	+7.374023E+00	2PT  
+1.000151E+00	-5.442505E-06	+7.250000E+00	2PT  
+1.010142E+00	-5.274172E-06	+7.126953E+00	2PT  
+1.020150E+00	-5.222228E-06	+7.002930E+00	2PT  
+1.030101E+00	-5.209868E-06	+6.878906E+00	2PT  
+1.040125E+00	-5.248396E-06	+6.753906E+00	2PT  
+1.050118E+00	-5.125521E-06	+6.627930E+00	2PT  
+1.060108E+00	-4.949267E-06	+6.504883E+00	2PT  
+1.070076E+00	-4.927032E-06	+6.376953E+00	2PT  
+1.080081E+00	-4.800064E-06	+6.254883E+00	2PT  
+1.090029E+00	-4.748280E-06	+6.131836E+00	2PT  
+1.100080E+00	-4.584336E-06	+6.002930E+00	2PT  
+1.110048E+00	-4.522349E-06	+5.879883E+00	2PT  
+1.120055E+00	-4.240262E-06	+5.756836E+00	2PT  
+1.130030E+00	-4.110542E-06	+5.634766E+00	2PT  
+1.140081E+00	-3.867506E-06	+5.513672E+00	2PT  
+1.150112E+00	-3.634151E-06	+5.388672E+00	2PT  
+1.160053E+00	-3.425379E-06	+5.265625E+00	2PT  
+1.170089E+00	-3.077203E-06	+5.145508E+00	2PT  
+1.180111E+00	-2.750531E-06	+5.020508E+00	2PT  
+1.190130E+00	-2.408622E-06	+4.898438E+00	2PT  
+1.200146E+00	-1.917576E-06	+4.775391E+00	2PT  
+1.210099E+00	-1.445718E-06	+4.653320E+00	2PT  
+1.220182E+00	-9.616124E-07	+4.306641E+00	2PT  
+1.230182E+00	-2.782175E-07	+4.187500E+00	2PT  
+1.240145E+00	+4.667611E-07	+4.068359E+00	2PT  
+1.250150E+00	+1.372636E-06	+3.830078E+00	2PT  
+1.260172E+00	+2.537071E-06	+3.706055E+00	2PT  
+1.270141E+00	+3.953683E-06	+3.582031E+00	2PT  
+1.280191E+00	+5.711433E-06	+3.461914E+00	2PT  
+1.290178E+00	+8.109775E-06	+3.331055E+00	2PT  
+1.300128E+00	+1.183131E-05	+3.090820E+00	2PT  
+1.310109E+00	+1.632659E-05	+2.968750E+00	2PT  
+1.320099E+00	+2.249324E-05	+2.846680E+00	2PT  
+1.330121E+00	+3.121269E-05	+2.722656E+00	2PT  
+1.340101E+00	+4.341846E-05	+2.602539E+00	2PT  
+1.350077E+00	+6.091160E-05	+2.477539E+00	2PT  
+1.360086E+00	+8.424241E-05	+2.358398E+00	2PT  
+1.370045E+00	+1.317819E-04	+2.120117E+00	2PT  
+1.380070E+00	+1.692322E-04	+1.996094E+00	2PT  
+1.390026E+00	+2.000716E-04	+1.873047E+00	2PT  
+1.400055E+00	+2.114836E-04	+1.753906E+00	2PT  


[[PARAMS]]
DeviceArea=9.0000000000E-2
Slope neighborhood=1.0000000000E+0
LateralCorrectionFactor=1.0000000000E+0
Sample thickness=5.0000000000E+2
IncidentSpectrum=2.9600000000E-1
FourProbeSpacing=2.2900000000E+3
Max flicker=5.0000000000E+0
IdCrappyFit=TRUE
TemperatureK=3.0000000000E+2

