[[DESCRIPTION]]
CPB_SE5_15_6P_2700K_1000lux

[[ANALYSIS]]
EFF      	0.00**	%
FF        	0.0**	%
Voc      	7.3**	mV
Jsc       	0.00**	mA/cm2
Vmax   	NaN	mV
Jmax    	NaN	mA/cm2
Isc        	4.6870E-9	A
Rsc       	2.3566E+7	Ohm
Roc      	1.1575E+7**	Ohm
A          	0.09	cm2
Incd. Pwr	0.296	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.000851E-01	-3.558382E-09	+2.141211E+01	2PT  
-1.901137E-01	+2.649263E-09	+2.128613E+01	2PT  
-1.801405E-01	-2.403942E-09	+2.116016E+01	2PT  
-1.701003E-01	+4.989136E-09	+2.103711E+01	2PT  
-1.601473E-01	-2.028158E-09	+2.091211E+01	2PT  
-1.501366E-01	-3.552964E-09	+2.079004E+01	2PT  
-1.401066E-01	+3.074585E-09	+2.066699E+01	2PT  
-1.301438E-01	+8.865713E-09	+2.054492E+01	2PT  
-1.201492E-01	-7.341647E-09	+2.042090E+01	2PT  
-1.101320E-01	+3.300359E-09	+2.029785E+01	2PT  
-1.001092E-01	-6.448421E-09	+2.017480E+01	2PT  
-9.010430E-02	-9.115195E-09	+2.005176E+01	2PT  
-8.011076E-02	+1.461211E-09	+1.992871E+01	2PT  
-7.010917E-02	-7.281654E-09	+1.980566E+01	2PT  
-6.008227E-02	-9.773016E-09	+1.968262E+01	2PT  
-5.008805E-02	+5.550197E-09	+1.955859E+01	2PT  
-4.008734E-02	-6.383857E-09	+1.943652E+01	2PT  
-3.008623E-02	-2.814740E-09	+1.931250E+01	2PT  
-2.007995E-02	+5.005373E-09	+1.919043E+01	2PT  
-1.002379E-02	-1.716125E-09	+1.906543E+01	2PT  
+1.390216E-04	+4.775845E-09	+1.894141E+01	2PT  
+1.010250E-02	-2.788473E-09	+1.881738E+01	2PT  
+2.007269E-02	-1.018208E-08	+1.869336E+01	2PT  
+3.009290E-02	+3.175805E-09	+1.857031E+01	2PT  
+4.016143E-02	-1.630717E-09	+1.844531E+01	2PT  
+5.013055E-02	+1.953173E-09	+1.831836E+01	2PT  
+6.011597E-02	-5.937238E-09	+1.819531E+01	2PT  
+7.011694E-02	+5.113743E-11	+1.807129E+01	2PT  
+8.013467E-02	+3.708597E-09	+1.794922E+01	2PT  
+9.015184E-02	-1.970679E-09	+1.782520E+01	2PT  
+1.001568E-01	-6.901704E-09	+1.770313E+01	2PT  
+1.101677E-01	+8.222096E-09	+1.757910E+01	2PT  
+1.201732E-01	-1.981913E-09	+1.745508E+01	2PT  
+1.302314E-01	+4.018106E-09	+1.733105E+01	2PT  
+1.402048E-01	+9.757080E-09	+1.720898E+01	2PT  
+1.501983E-01	-5.781002E-09	+1.708496E+01	2PT  
+1.601669E-01	+1.662834E-09	+1.696094E+01	2PT  
+1.701755E-01	+9.867911E-09	+1.684082E+01	2PT  
+1.801167E-01	-1.007546E-08	+1.671582E+01	2PT  
+1.901544E-01	+4.327620E-09	+1.659082E+01	2PT  
+2.001271E-01	-7.227495E-09	+1.646973E+01	2PT  
+2.101030E-01	-7.432881E-09	+1.634570E+01	2PT  
+2.200834E-01	+4.155146E-09	+1.622266E+01	2PT  
+2.300584E-01	-2.099400E-09	+1.609863E+01	2PT  
+2.401530E-01	+5.096589E-09	+1.597461E+01	2PT  
+2.500717E-01	+6.410027E-09	+1.585352E+01	2PT  
+2.600693E-01	-1.484905E-09	+1.572949E+01	2PT  
+2.700512E-01	+1.665749E-09	+1.560449E+01	2PT  
+2.800172E-01	-5.830978E-09	+1.547949E+01	2PT  
+2.900929E-01	-9.398041E-09	+1.535840E+01	2PT  
+3.000887E-01	+2.136049E-09	+1.523438E+01	2PT  
+3.100745E-01	-5.973879E-09	+1.511133E+01	2PT  
+3.200820E-01	-2.104407E-09	+1.498730E+01	2PT  
+3.301366E-01	+9.891719E-09	+1.486328E+01	2PT  
+3.401359E-01	-1.753620E-09	+1.474121E+01	2PT  
+3.501585E-01	+1.980669E-09	+1.461523E+01	2PT  
+3.601267E-01	-6.695893E-09	+1.449121E+01	2PT  
+3.701516E-01	-8.184062E-09	+1.437012E+01	2PT  
+3.801286E-01	+1.439962E-09	+1.424609E+01	2PT  
+3.901510E-01	-6.255526E-09	+1.412207E+01	2PT  
+4.001663E-01	-1.031835E-08	+1.399902E+01	2PT  
+4.102066E-01	+9.752985E-09	+1.387305E+01	2PT  
+4.201896E-01	-1.366169E-09	+1.375000E+01	2PT  
+4.301999E-01	+5.007854E-09	+1.362598E+01	2PT  
+4.402143E-01	-2.443535E-09	+1.350293E+01	2PT  
+4.501824E-01	-1.359083E-09	+1.338184E+01	2PT  
+4.602006E-01	+4.799566E-09	+1.325781E+01	2PT  
+4.701352E-01	+6.266690E-09	+1.313477E+01	2PT  
+4.801001E-01	-9.797145E-09	+1.300977E+01	2PT  
+4.901783E-01	+4.957458E-09	+1.288965E+01	2PT  
+5.000694E-01	-5.517713E-09	+1.276367E+01	2PT  
+5.100984E-01	-1.167477E-10	+1.263965E+01	2PT  
+5.200985E-01	+9.013188E-09	+1.251562E+01	2PT  
+5.300646E-01	-2.387273E-09	+1.239160E+01	2PT  
+5.401186E-01	+3.715282E-09	+1.226855E+01	2PT  
+5.500724E-01	-7.791600E-10	+1.214551E+01	2PT  
+5.600737E-01	-3.245919E-09	+1.202344E+01	2PT  
+5.701010E-01	+9.066087E-09	+1.189453E+01	2PT  
+5.800446E-01	-3.301743E-09	+1.177344E+01	2PT  
+5.901099E-01	+6.605801E-09	+1.164941E+01	2PT  
+6.001083E-01	+8.715264E-09	+1.152734E+01	2PT  
+6.100863E-01	-3.822093E-09	+1.140527E+01	2PT  
+6.201279E-01	+6.609542E-09	+1.128027E+01	2PT  
+6.301398E-01	-1.385750E-09	+1.115625E+01	2PT  
+6.401678E-01	-1.357831E-09	+1.103516E+01	2PT  
+6.501675E-01	+1.414141E-09	+1.090918E+01	2PT  
+6.601697E-01	+1.397479E-09	+1.078809E+01	2PT  
+6.701439E-01	-3.812525E-09	+1.066211E+01	2PT  
+6.801558E-01	+1.627427E-09	+1.054102E+01	2PT  
+6.902010E-01	-1.693203E-09	+1.041504E+01	2PT  
+7.001829E-01	+1.397061E-09	+1.028711E+01	2PT  
+7.101409E-01	-4.900704E-09	+1.016309E+01	2PT  
+7.201394E-01	-8.791017E-09	+1.004102E+01	2PT  
+7.301526E-01	+3.786504E-09	+9.917969E+00	2PT  
+7.401521E-01	-2.078166E-09	+9.793945E+00	2PT  
+7.501704E-01	+6.744530E-09	+9.669922E+00	2PT  
+7.601309E-01	+4.690431E-09	+9.544922E+00	2PT  
+7.701380E-01	-1.868199E-09	+9.423828E+00	2PT  
+7.800788E-01	+1.834876E-09	+9.297852E+00	2PT  
+7.900605E-01	-5.855534E-09	+9.174805E+00	2PT  
+8.000627E-01	-1.006468E-08	+9.050781E+00	2PT  
+8.100391E-01	-6.697091E-09	+8.921875E+00	2PT  
+8.200747E-01	-4.952370E-09	+8.800781E+00	2PT  
+8.300379E-01	+1.757810E-09	+8.676758E+00	2PT  
+8.400853E-01	-5.773086E-09	+8.547852E+00	2PT  
+8.501001E-01	+4.020174E-09	+8.425781E+00	2PT  
+8.601027E-01	+9.388084E-09	+8.303711E+00	2PT  
+8.700886E-01	-6.042242E-09	+8.179688E+00	2PT  
+8.801178E-01	+4.021836E-09	+8.056641E+00	2PT  
+8.901489E-01	-5.181944E-09	+7.933594E+00	2PT  
+9.001201E-01	-1.025710E-08	+7.808594E+00	2PT  
+9.101062E-01	+1.328331E-09	+7.686523E+00	2PT  
+9.201423E-01	+9.869981E-09	+7.565430E+00	2PT  
+9.301441E-01	-5.386890E-09	+7.442383E+00	2PT  
+9.402253E-01	+4.286378E-09	+7.318359E+00	2PT  
+9.501746E-01	+7.965055E-09	+7.195313E+00	2PT  
+9.601865E-01	-1.247018E-09	+7.073242E+00	2PT  
+9.702265E-01	+4.944983E-09	+6.949219E+00	2PT  
+9.801984E-01	+9.310602E-09	+6.827148E+00	2PT  
+9.901988E-01	-1.440326E-09	+6.705078E+00	2PT  
+1.000172E+00	+6.698719E-09	+6.582031E+00	2PT  
+1.010180E+00	+9.848438E-09	+6.458008E+00	2PT  
+1.020154E+00	-1.421993E-09	+6.335938E+00	2PT  
+1.030113E+00	+5.646866E-09	+6.212891E+00	2PT  
+1.040132E+00	+8.261640E-09	+6.090820E+00	2PT  
+1.050106E+00	-2.593082E-09	+5.970703E+00	2PT  
+1.060069E+00	-8.245702E-10	+5.845703E+00	2PT  
+1.070109E+00	+3.875630E-09	+5.725586E+00	2PT  
+1.080060E+00	-6.156800E-09	+5.601563E+00	2PT  
+1.090111E+00	-5.216922E-09	+5.479492E+00	2PT  
+1.100078E+00	+2.387241E-09	+5.355469E+00	2PT  
+1.110063E+00	+7.491012E-09	+5.233398E+00	2PT  
+1.120055E+00	-7.593272E-09	+5.109375E+00	2PT  
+1.130102E+00	+3.570297E-09	+4.987305E+00	2PT  
+1.140099E+00	+8.897767E-09	+4.865234E+00	2PT  
+1.150099E+00	-2.966376E-09	+4.742188E+00	2PT  
+1.160106E+00	+6.062570E-09	+4.620117E+00	2PT  
+1.170094E+00	+4.448409E-09	+4.499023E+00	2PT  
+1.180081E+00	-1.458231E-09	+4.374023E+00	2PT  
+1.190096E+00	-3.296333E-09	+4.252930E+00	2PT  
+1.200126E+00	+1.977756E-09	+4.130859E+00	2PT  
+1.210098E+00	-4.802805E-09	+4.006836E+00	2PT  
+1.220108E+00	-9.971658E-09	+3.884766E+00	2PT  
+1.230115E+00	+4.524638E-09	+3.760742E+00	2PT  
+1.240134E+00	-5.112775E-09	+3.637695E+00	2PT  
+1.250156E+00	+2.335935E-10	+3.514648E+00	2PT  
+1.260181E+00	-6.127626E-09	+3.386719E+00	2PT  
+1.270162E+00	-4.078316E-09	+3.265625E+00	2PT  
+1.280213E+00	+2.538051E-09	+3.141602E+00	2PT  
+1.290142E+00	-7.021680E-09	+3.017578E+00	2PT  
+1.300123E+00	-8.699763E-09	+2.895508E+00	2PT  
+1.310122E+00	+7.095699E-09	+2.774414E+00	2PT  
+1.320127E+00	+7.591020E-09	+2.650391E+00	2PT  
+1.330106E+00	-3.620440E-09	+2.526367E+00	2PT  
+1.340083E+00	+2.108963E-09	+2.402344E+00	2PT  
+1.350051E+00	-6.358820E-09	+2.277344E+00	2PT  
+1.360054E+00	-9.873409E-09	+2.153320E+00	2PT  
+1.370045E+00	+5.323624E-09	+2.028320E+00	2PT  
+1.380067E+00	-7.052917E-09	+1.907227E+00	2PT  
+1.390058E+00	-1.426577E-09	+1.767578E+00	2PT  
+1.400056E+00	-3.416734E-09	+1.627930E+00	2PT  


[[PARAMS]]
DeviceArea=9.0000000000E-2
Slope neighborhood=1.0000000000E+0
LateralCorrectionFactor=1.0000000000E+0
Sample thickness=5.0000000000E+2
IncidentSpectrum=2.9600000000E-1
FourProbeSpacing=2.2900000000E+3
Max flicker=5.0000000000E+0
IdCrappyFit=TRUE
TemperatureK=3.0000000000E+2

