[[DESCRIPTION]]
CPB_SE5_12_1P_4000K_200lux

[[ANALYSIS]]
EFF      	22.74**	%
FF        	59.8**	%
Voc      	1003.0**	mV
Jsc       	0.06**	mA/cm2
Vmax   	710.2	mV
Jmax    	0.05	mA/cm2
Isc        	5.5641E-6	A
Rsc       	1.0186E+6	Ohm
Roc      	28348	Ohm
A          	0.09	cm2
Incd. Pwr	0.163	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001091E-01	-5.551337E-06	+2.210156E+01	2PT  
-1.901112E-01	-5.575476E-06	+2.197754E+01	2PT  
-1.801539E-01	-5.587047E-06	+2.185352E+01	2PT  
-1.701636E-01	-5.570753E-06	+2.172852E+01	2PT  
-1.601749E-01	-5.589455E-06	+2.160156E+01	2PT  
-1.501583E-01	-5.561487E-06	+2.147852E+01	2PT  
-1.401777E-01	-5.569348E-06	+2.135352E+01	2PT  
-1.301840E-01	-5.557154E-06	+2.123145E+01	2PT  
-1.201806E-01	-5.557024E-06	+2.110742E+01	2PT  
-1.101710E-01	-5.560101E-06	+2.098438E+01	2PT  
-1.001249E-01	-5.538928E-06	+2.086035E+01	2PT  
-9.013494E-02	-5.554831E-06	+2.073633E+01	2PT  
-8.012719E-02	-5.562559E-06	+2.061523E+01	2PT  
-7.011901E-02	-5.537831E-06	+2.049121E+01	2PT  
-6.009282E-02	-5.549733E-06	+2.036816E+01	2PT  
-5.008367E-02	-5.557297E-06	+2.024609E+01	2PT  
-4.009370E-02	-5.536174E-06	+2.012305E+01	2PT  
-3.007781E-02	-5.545489E-06	+1.999902E+01	2PT  
-2.007489E-02	-5.587701E-06	+1.987598E+01	2PT  
-1.003378E-02	-5.535132E-06	+1.975488E+01	2PT  
+7.152616E-05	-5.564320E-06	+1.962793E+01	2PT  
+1.007833E-02	-5.554760E-06	+1.950488E+01	2PT  
+2.008353E-02	-5.555200E-06	+1.938086E+01	2PT  
+3.007272E-02	-5.583601E-06	+1.925391E+01	2PT  
+4.012217E-02	-5.562125E-06	+1.912891E+01	2PT  
+5.013662E-02	-5.567349E-06	+1.900879E+01	2PT  
+6.013593E-02	-5.529367E-06	+1.888281E+01	2PT  
+7.011661E-02	-5.538812E-06	+1.875879E+01	2PT  
+8.012313E-02	-5.566580E-06	+1.863574E+01	2PT  
+9.016974E-02	-5.536280E-06	+1.851172E+01	2PT  
+1.001581E-01	-5.559186E-06	+1.838672E+01	2PT  
+1.101751E-01	-5.580114E-06	+1.826563E+01	2PT  
+1.201756E-01	-5.546769E-06	+1.814160E+01	2PT  
+1.301697E-01	-5.572876E-06	+1.801465E+01	2PT  
+1.401895E-01	-5.540386E-06	+1.789063E+01	2PT  
+1.501865E-01	-5.544168E-06	+1.776855E+01	2PT  
+1.601801E-01	-5.527122E-06	+1.763965E+01	2PT  
+1.701444E-01	-5.538066E-06	+1.751855E+01	2PT  
+1.801310E-01	-5.539677E-06	+1.739551E+01	2PT  
+1.901499E-01	-5.519849E-06	+1.727246E+01	2PT  
+2.001366E-01	-5.533691E-06	+1.714844E+01	2PT  
+2.101008E-01	-5.566062E-06	+1.702441E+01	2PT  
+2.200946E-01	-5.529350E-06	+1.690137E+01	2PT  
+2.300730E-01	-5.541485E-06	+1.677637E+01	2PT  
+2.400882E-01	-5.556256E-06	+1.665527E+01	2PT  
+2.500878E-01	-5.530072E-06	+1.652734E+01	2PT  
