[[DESCRIPTION]]
CPB_SE5_12_2P_4000K_1000lux

[[ANALYSIS]]
EFF      	38.41**	%
FF        	77.3**	%
Voc      	1211.0**	mV
Jsc       	0.17**	mA/cm2
Vmax   	1040.1	mV
Jmax    	0.15	mA/cm2
Isc        	1.5181E-5	A
Rsc       	2.6519E+5	Ohm
Roc      	2878.8	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.000946E-01	-1.498942E-05	+2.212988E+01	2PT  
-1.901174E-01	-1.491471E-05	+2.200195E+01	2PT  
-1.801568E-01	-1.511187E-05	+2.187988E+01	2PT  
-1.701468E-01	-1.515418E-05	+2.175586E+01	2PT  
-1.601640E-01	-1.491261E-05	+2.163281E+01	2PT  
-1.501347E-01	-1.499284E-05	+2.150879E+01	2PT  
-1.401758E-01	-1.515323E-05	+2.138574E+01	2PT  
-1.301612E-01	-1.490367E-05	+2.126367E+01	2PT  
-1.201646E-01	-1.495047E-05	+2.113965E+01	2PT  
-1.101723E-01	-1.515961E-05	+2.101660E+01	2PT  
-1.001231E-01	-1.507886E-05	+2.089355E+01	2PT  
-9.012523E-02	-1.495423E-05	+2.077148E+01	2PT  
-8.009666E-02	-1.494501E-05	+2.064551E+01	2PT  
-7.011709E-02	-1.501197E-05	+2.052539E+01	2PT  
-6.007311E-02	-1.491055E-05	+2.040039E+01	2PT  
-5.008125E-02	-1.516371E-05	+2.027148E+01	2PT  
-4.008160E-02	-1.491706E-05	+2.014746E+01	2PT  
-3.006784E-02	-1.508748E-05	+2.001855E+01	2PT  
-2.007914E-02	-1.492365E-05	+1.989551E+01	2PT  
-1.003220E-02	-1.504058E-05	+1.977246E+01	2PT  
+7.819443E-05	-1.518196E-05	+1.964746E+01	2PT  
+1.008177E-02	-1.496060E-05	+1.952832E+01	2PT  
+2.008536E-02	-1.489832E-05	+1.939941E+01	2PT  
+3.010123E-02	-1.495880E-05	+1.927637E+01	2PT  
+4.012593E-02	-1.505114E-05	+1.915234E+01	2PT  
+5.012781E-02	-1.500206E-05	+1.902539E+01	2PT  
+6.012723E-02	-1.518517E-05	+1.890039E+01	2PT  
+7.012582E-02	-1.490128E-05	+1.877832E+01	2PT  
+8.012529E-02	-1.494023E-05	+1.865527E+01	2PT  
+9.013523E-02	-1.511491E-05	+1.853223E+01	2PT  
+1.001647E-01	-1.491887E-05	+1.840918E+01	2PT  
+1.101803E-01	-1.492974E-05	+1.828613E+01	2PT  
+1.201596E-01	-1.501651E-05	+1.816211E+01	2PT  
+1.301774E-01	-1.521966E-05	+1.803809E+01	2PT  
+1.401969E-01	-1.525019E-05	+1.791309E+01	2PT  
+1.501943E-01	-1.490859E-05	+1.779199E+01	2PT  
+1.601641E-01	-1.499899E-05	+1.766797E+01	2PT  
+1.701544E-01	-1.491621E-05	+1.754590E+01	2PT  
+1.801440E-01	-1.489269E-05	+1.742285E+01	2PT  
+1.901577E-01	-1.498082E-05	+1.729883E+01	2PT  
+2.001334E-01	-1.499528E-05	+1.717383E+01	2PT  
+2.101057E-01	-1.488377E-05	+1.705176E+01	2PT  
+2.200954E-01	-1.486254E-05	+1.692773E+01	2PT  
+2.300683E-01	-1.504378E-05	+1.680566E+01	2PT  
+2.400960E-01	-1.516068E-05	+1.668164E+01	2PT  
+2.500708E-01	-1.485328E-05	+1.655762E+01	2PT  
+2.600633E-01	-1.488054E-05	+1.643457E+01	2PT  
+2.700315E-01	-1.497989E-05	+1.631055E+01	2PT  
+2.800407E-01	-1.515899E-05	+1.618652E+01	2PT  
+2.900848E-01	-1.483216E-05	+1.606445E+01	2PT  
+3.001082E-01	-1.489632E-05	+1.594043E+01	2PT  
+3.100960E-01	-1.516251E-05	+1.581738E+01	2PT  
+3.200983E-01	-1.505263E-05	+1.569336E+01	2PT  
+3.301090E-01	-1.485343E-05	+1.557129E+01	2PT  
+3.401296E-01	-1.493103E-05	+1.544727E+01	2PT  
+3.501261E-01	-1.512349E-05	+1.532324E+01	2PT  
+3.601259E-01	-1.479887E-05	+1.520020E+01	2PT  
+3.701181E-01	-1.502674E-05	+1.508008E+01	2PT  
+3.801443E-01	-1.505180E-05	+1.495605E+01	2PT  
+3.901736E-01	-1.478997E-05	+1.483301E+01	2PT  
+4.001920E-01	-1.482896E-05	+1.470898E+01	2PT  
+4.101608E-01	-1.495525E-05	+1.458496E+01	2PT  
+4.201724E-01	-1.505413E-05	+1.446191E+01	2PT  
+4.301745E-01	-1.478261E-05	+1.433984E+01	2PT  
+4.401836E-01	-1.475361E-05	+1.421191E+01	2PT  
+4.501624E-01	-1.487145E-05	+1.408984E+01	2PT  
+4.601461E-01	-1.475515E-05	+1.396094E+01	2PT  
+4.701325E-01	-1.510631E-05	+1.383984E+01	2PT  
+4.801088E-01	-1.475932E-05	+1.371582E+01	2PT  
+4.901308E-01	-1.480274E-05	+1.359375E+01	2PT  
+5.000996E-01	-1.495615E-05	+1.347070E+01	2PT  
+5.101048E-01	-1.472602E-05	+1.334766E+01	2PT  
+5.200808E-01	-1.470767E-05	+1.322363E+01	2PT  
+5.300526E-01	-1.481160E-05	+1.310059E+01	2PT  
+5.400758E-01	-1.492123E-05	+1.297656E+01	2PT  
+5.500696E-01	-1.469558E-05	+1.285547E+01	2PT  
+5.600656E-01	-1.470980E-05	+1.273047E+01	2PT  
+5.700430E-01	-1.481223E-05	+1.260645E+01	2PT  
