[[DESCRIPTION]]
CPB_SE5_11_1P_4000K_1000lux

[[ANALYSIS]]
EFF      	34.00	%
FF        	71.5	%
Voc      	1182.9	mV
Jsc       	0.17	mA/cm2
Vmax   	960.2	mV
Jmax    	0.15	mA/cm2
Isc        	1.485931E-5	A
Rsc       	4.5134E+5	Ohm
Roc      	6150.3	Ohm
A          	0.09	cm2
Incd. Pwr	0.411	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001067E-01	-1.527043E-05	+2.212988E+01	2PT  
-1.901164E-01	-1.493345E-05	+2.200586E+01	2PT  
-1.801343E-01	-1.493848E-05	+2.188379E+01	2PT  
-1.701523E-01	-1.523161E-05	+2.176172E+01	2PT  
-1.601650E-01	-1.497317E-05	+2.163770E+01	2PT  
-1.501326E-01	-1.492162E-05	+2.151465E+01	2PT  
-1.401677E-01	-1.497426E-05	+2.139063E+01	2PT  
-1.301632E-01	-1.497506E-05	+2.126953E+01	2PT  
-1.201588E-01	-1.488284E-05	+2.114551E+01	2PT  
-1.101587E-01	-1.493303E-05	+2.102246E+01	2PT  
-1.001272E-01	-1.507810E-05	+2.089844E+01	2PT  
-9.011381E-02	-1.492098E-05	+2.077539E+01	2PT  
-8.010697E-02	-1.487920E-05	+2.065234E+01	2PT  
-7.010505E-02	-1.514703E-05	+2.053125E+01	2PT  
-6.010858E-02	-1.507562E-05	+2.040332E+01	2PT  
-5.008519E-02	-1.487880E-05	+2.028320E+01	2PT  
-4.007574E-02	-1.487787E-05	+2.015625E+01	2PT  
-3.006784E-02	-1.499404E-05	+2.003711E+01	2PT  
-2.006664E-02	-1.492457E-05	+1.991113E+01	2PT  
-1.003044E-02	-1.490451E-05	+1.978906E+01	2PT  
+8.319149E-05	-1.485894E-05	+1.966211E+01	2PT  
+1.007833E-02	-1.495066E-05	+1.953809E+01	2PT  
+2.008021E-02	-1.492506E-05	+1.941602E+01	2PT  
+3.009954E-02	-1.482133E-05	+1.929199E+01	2PT  
+4.012643E-02	-1.489322E-05	+1.916895E+01	2PT  
+5.012301E-02	-1.509328E-05	+1.904590E+01	2PT  
+6.013165E-02	-1.501145E-05	+1.892187E+01	2PT  
+7.012849E-02	-1.481436E-05	+1.879785E+01	2PT  
+8.014046E-02	-1.482350E-05	+1.867285E+01	2PT  
+9.015547E-02	-1.491659E-05	+1.854883E+01	2PT  
+1.001674E-01	-1.511725E-05	+1.842578E+01	2PT  
+1.101715E-01	-1.509976E-05	+1.829980E+01	2PT  
+1.201797E-01	-1.486322E-05	+1.817969E+01	2PT  
+1.301817E-01	-1.513495E-05	+1.805762E+01	2PT  
+1.401967E-01	-1.508166E-05	+1.793164E+01	2PT  
+1.501921E-01	-1.484999E-05	+1.781152E+01	2PT  
