[[DESCRIPTION]]
CPB_106_SE_500nm_09_1P_A1.5G_Sun

[[ANALYSIS]]
EFF      	1.54	%
FF        	50.2	%
Voc      	958.2	mV
Jsc       	3.19	mA/cm2
Vmax   	710.2	mV
Jmax    	2.16	mA/cm2
Isc        	0.000284	A
Rsc       	11190	Ohm
Roc      	580.09	Ohm
A          	0.089	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001123E-01	-3.111925E-04	+2.212500E+01	2PT  
-1.901253E-01	-3.094621E-04	+2.200195E+01	2PT  
-1.801493E-01	-3.077392E-04	+2.187793E+01	2PT  
-1.701540E-01	-3.062289E-04	+2.175488E+01	2PT  
-1.601736E-01	-3.046871E-04	+2.163184E+01	2PT  
-1.501532E-01	-3.030713E-04	+2.150977E+01	2PT  
-1.401652E-01	-3.012873E-04	+2.138867E+01	2PT  
-1.301814E-01	-3.001324E-04	+2.126465E+01	2PT  
-1.201730E-01	-2.987885E-04	+2.114160E+01	2PT  
-1.101703E-01	-2.973528E-04	+2.101855E+01	2PT  
-1.001328E-01	-2.962814E-04	+2.089453E+01	2PT  
-9.012583E-02	-2.948141E-04	+2.077344E+01	2PT  
-8.011938E-02	-2.936536E-04	+2.064941E+01	2PT  
-7.012418E-02	-2.923848E-04	+2.052734E+01	2PT  
-6.008826E-02	-2.910436E-04	+2.040527E+01	2PT  
-5.008887E-02	-2.904310E-04	+2.027734E+01	2PT  
-4.008439E-02	-2.890820E-04	+2.015332E+01	2PT  
-3.008254E-02	-2.875814E-04	+2.003125E+01	2PT  
-2.007811E-02	-2.865482E-04	+1.990723E+01	2PT  
-1.003369E-02	-2.846480E-04	+1.978711E+01	2PT  
+8.152329E-05	-2.840057E-04	+1.965918E+01	2PT  
+1.008165E-02	-2.828491E-04	+1.953613E+01	2PT  
+2.009768E-02	-2.815942E-04	+1.941211E+01	2PT  
+3.009434E-02	-2.803880E-04	+1.928906E+01	2PT  
+4.012778E-02	-2.792244E-04	+1.916602E+01	2PT  
+5.012605E-02	-2.779842E-04	+1.904395E+01	2PT  
+6.012902E-02	-2.762447E-04	+1.892285E+01	2PT  
+7.012728E-02	-2.757575E-04	+1.879297E+01	2PT  
+8.013562E-02	-2.745599E-04	+1.866895E+01	2PT  
+9.017203E-02	-2.733043E-04	+1.854590E+01	2PT  
+1.001687E-01	-2.723805E-04	+1.842188E+01	2PT  
+1.101735E-01	-2.711985E-04	+1.829785E+01	2PT  
