[[DESCRIPTION]]
CPB_106_SE_500nm_06_1P_2700K_200_lux_lights_off

[[ANALYSIS]]
EFF      	2.47	%
FF        	54.7	%
Voc      	1203.0	mV
Jsc       	0.08	mA/cm2
Vmax   	920.1	mV
Jmax    	0.06	mA/cm2
Isc        	7.258574E-6	A
Rsc       	8.6987E+5	Ohm
Roc      	13859	Ohm
A          	0.089	cm2
Incd. Pwr	2.171	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001138E-01	-7.423874E-06	+2.193750E+01	2PT  
-1.901439E-01	-7.474904E-06	+2.181641E+01	2PT  
-1.801546E-01	-7.411069E-06	+2.169141E+01	2PT  
-1.701620E-01	-7.410430E-06	+2.156934E+01	2PT  
-1.601850E-01	-7.412069E-06	+2.144531E+01	2PT  
-1.501714E-01	-7.416347E-06	+2.132031E+01	2PT  
-1.401944E-01	-7.427167E-06	+2.119531E+01	2PT  
-1.301895E-01	-7.360390E-06	+2.107227E+01	2PT  
-1.201754E-01	-7.348091E-06	+2.094727E+01	2PT  
-1.101889E-01	-7.394598E-06	+2.082617E+01	2PT  
-1.001351E-01	-7.361750E-06	+2.070215E+01	2PT  
-9.013640E-02	-7.332465E-06	+2.058105E+01	2PT  
-8.013774E-02	-7.363593E-06	+2.045703E+01	2PT  
-7.012880E-02	-7.348248E-06	+2.033398E+01	2PT  
-6.008576E-02	-7.309189E-06	+2.021191E+01	2PT  
-5.010388E-02	-7.358371E-06	+2.009180E+01	2PT  
-4.009096E-02	-7.297838E-06	+1.996777E+01	2PT  
-3.009077E-02	-7.296944E-06	+1.984473E+01	2PT  
-2.009472E-02	-7.309338E-06	+1.972070E+01	2PT  
-1.004532E-02	-7.277544E-06	+1.959863E+01	2PT  
+8.235531E-05	-7.258418E-06	+1.947461E+01	2PT  
+1.008911E-02	-7.301503E-06	+1.934570E+01	2PT  
+2.009264E-02	-7.255262E-06	+1.922266E+01	2PT  
+3.010608E-02	-7.272486E-06	+1.909863E+01	2PT  
+4.011703E-02	-7.269634E-06	+1.897461E+01	2PT  
+5.011697E-02	-7.305274E-06	+1.884961E+01	2PT  
+6.012800E-02	-7.223007E-06	+1.872754E+01	2PT  
+7.013381E-02	-7.218135E-06	+1.860449E+01	2PT  
+8.012660E-02	-7.247420E-06	+1.848047E+01	2PT  
+9.016268E-02	-7.213839E-06	+1.835742E+01	2PT  
+1.001674E-01	-7.214839E-06	+1.823340E+01	2PT  
+1.101724E-01	-7.188708E-06	+1.810938E+01	2PT  
+1.201636E-01	-7.206899E-06	+1.798633E+01	2PT  
+1.301646E-01	-7.233666E-06	+1.786230E+01	2PT  
+1.401936E-01	-7.169363E-06	+1.773730E+01	2PT  
+1.501931E-01	-7.150260E-06	+1.761523E+01	2PT  
+1.601648E-01	-7.167284E-06	+1.749219E+01	2PT  
+1.701462E-01	-7.121319E-06	+1.737012E+01	2PT  
+1.801368E-01	-7.121502E-06	+1.724512E+01	2PT  
+1.901552E-01	-7.122506E-06	+1.712207E+01	2PT  
+2.001133E-01	-7.132495E-06	+1.699805E+01	2PT  
+2.100981E-01	-7.143662E-06	+1.687402E+01	2PT  
+2.200942E-01	-7.069201E-06	+1.675000E+01	2PT  
+2.300683E-01	-7.060532E-06	+1.662793E+01	2PT  
+2.400925E-01	-7.088913E-06	+1.650391E+01	2PT  
+2.500848E-01	-7.042136E-06	+1.638086E+01	2PT  
+2.600742E-01	-7.012705E-06	+1.625879E+01	2PT  
+2.700439E-01	-7.015812E-06	+1.613477E+01	2PT  
+2.800642E-01	-7.014783E-06	+1.601172E+01	2PT  
+2.900739E-01	-6.964900E-06	+1.588867E+01	2PT  
+3.000765E-01	-6.975947E-06	+1.576660E+01	2PT  
+3.100862E-01	-6.976249E-06	+1.564258E+01	2PT  
+3.201109E-01	-6.910937E-06	+1.552051E+01	2PT  
+3.301028E-01	-6.923520E-06	+1.539746E+01	2PT  
+3.401315E-01	-6.911510E-06	+1.527539E+01	2PT  
+3.501303E-01	-6.879177E-06	+1.515137E+01	2PT  
+3.601233E-01	-6.869220E-06	+1.502734E+01	2PT  
+3.701245E-01	-6.861480E-06	+1.490527E+01	2PT  
+3.801246E-01	-6.861953E-06	+1.478223E+01	2PT  
+3.901830E-01	-6.808250E-06	+1.465918E+01	2PT  
+4.001851E-01	-6.767444E-06	+1.453516E+01	2PT  
+4.101893E-01	-6.768743E-06	+1.441016E+01	2PT  
+4.201799E-01	-6.731605E-06	+1.428320E+01	2PT  
+4.301498E-01	-6.736605E-06	+1.416309E+01	2PT  
+4.401642E-01	-6.698915E-06	+1.403613E+01	2PT  
+4.501642E-01	-6.669925E-06	+1.391406E+01	2PT  
+4.601590E-01	-6.670957E-06	+1.378711E+01	2PT  
+4.701163E-01	-6.667391E-06	+1.366406E+01	2PT  
+4.800983E-01	-6.653668E-06	+1.354199E+01	2PT  
+4.901285E-01	-6.595999E-06	+1.341699E+01	2PT  
+5.001192E-01	-6.569653E-06	+1.329395E+01	2PT  
+5.100901E-01	-6.588736E-06	+1.317090E+01	2PT  
+5.200785E-01	-6.556586E-06	+1.304590E+01	2PT  
+5.300658E-01	-6.527373E-06	+1.292285E+01	2PT  
+5.400761E-01	-6.499142E-06	+1.279883E+01	2PT  
+5.500458E-01	-6.466116E-06	+1.267480E+01	2PT  
+5.600521E-01	-6.480931E-06	+1.254980E+01	2PT  
+5.700613E-01	-6.432685E-06	+1.242969E+01	2PT  
+5.800779E-01	-6.379208E-06	+1.230469E+01	2PT  
+5.901079E-01	-6.378856E-06	+1.218066E+01	2PT  
+6.001076E-01	-6.381826E-06	+1.205664E+01	2PT  
+6.101167E-01	-6.309152E-06	+1.193457E+01	2PT  
+6.201245E-01	-6.307118E-06	+1.181055E+01	2PT  
+6.301109E-01	-6.276971E-06	+1.168652E+01	2PT  
+6.401241E-01	-6.288951E-06	+1.156348E+01	2PT  
+6.501598E-01	-6.202243E-06	+1.143848E+01	2PT  
+6.601563E-01	-6.171543E-06	+1.131543E+01	2PT  
+6.701534E-01	-6.169400E-06	+1.119238E+01	2PT  
+6.801547E-01	-6.159605E-06	+1.106836E+01	2PT  
+6.902056E-01	-6.130383E-06	+1.094531E+01	2PT  
+7.002003E-01	-6.080785E-06	+1.082129E+01	2PT  
+7.101604E-01	-6.045654E-06	+1.069727E+01	2PT  
+7.201447E-01	-6.043568E-06	+1.057520E+01	2PT  
+7.301508E-01	-5.977710E-06	+1.045410E+01	2PT  
+7.401512E-01	-5.971001E-06	+1.033008E+01	2PT  
+7.501242E-01	-5.948891E-06	+1.020605E+01	2PT  
+7.601160E-01	-5.882503E-06	+1.008301E+01	2PT  
+7.700964E-01	-5.832308E-06	+9.959961E+00	2PT  
+7.800715E-01	-5.828368E-06	+9.835938E+00	2PT  
+7.901027E-01	-5.752766E-06	+9.715820E+00	2PT  
+8.000796E-01	-5.714768E-06	+9.592773E+00	2PT  
+8.100617E-01	-5.704049E-06	+9.467773E+00	2PT  
+8.200365E-01	-5.677419E-06	+9.343750E+00	2PT  
+8.300301E-01	-5.607017E-06	+9.222656E+00	2PT  
+8.400676E-01	-5.570669E-06	+9.099609E+00	2PT  
+8.500786E-01	-5.546808E-06	+8.976563E+00	2PT  
+8.600785E-01	-5.488625E-06	+8.854492E+00	2PT  
+8.700699E-01	-5.433172E-06	+8.732422E+00	2PT  
+8.800663E-01	-5.397113E-06	+8.608398E+00	2PT  
+8.901126E-01	-5.351167E-06	+8.485352E+00	2PT  
+9.001127E-01	-5.265926E-06	+8.362305E+00	2PT  
+9.101253E-01	-5.202310E-06	+8.238281E+00	2PT  
+9.201217E-01	-5.186384E-06	+8.115234E+00	2PT  
+9.301096E-01	-5.081199E-06	+7.991211E+00	2PT  
+9.401641E-01	-5.059939E-06	+7.865234E+00	2PT  
+9.501678E-01	-4.979090E-06	+7.741211E+00	2PT  
+9.601666E-01	-4.889655E-06	+7.617188E+00	2PT  
+9.701613E-01	-4.847895E-06	+7.493164E+00	2PT  
+9.801568E-01	-4.783396E-06	+7.369141E+00	2PT  
+9.901785E-01	-4.655852E-06	+7.248047E+00	2PT  
+1.000150E+00	-4.603655E-06	+7.125000E+00	2PT  
+1.010153E+00	-4.497034E-06	+7.000977E+00	2PT  
+1.020128E+00	-4.388243E-06	+6.877930E+00	2PT  
+1.030109E+00	-4.332138E-06	+6.754883E+00	2PT  
+1.040124E+00	-4.206572E-06	+6.630859E+00	2PT  
+1.050117E+00	-4.106770E-06	+6.505859E+00	2PT  
+1.060108E+00	-3.985962E-06	+6.382813E+00	2PT  
+1.070080E+00	-3.881143E-06	+6.259766E+00	2PT  
+1.080063E+00	-3.747361E-06	+6.136719E+00	2PT  
+1.090079E+00	-3.570888E-06	+6.015625E+00	2PT  
+1.100057E+00	-3.391096E-06	+5.892578E+00	2PT  
+1.110044E+00	-3.193822E-06	+5.769531E+00	2PT  
+1.120048E+00	-3.020230E-06	+5.646484E+00	2PT  
+1.130045E+00	-2.764025E-06	+5.524414E+00	2PT  
+1.140094E+00	-2.499286E-06	+5.400391E+00	2PT  
+1.150092E+00	-2.239478E-06	+5.278320E+00	2PT  
+1.160092E+00	-1.840161E-06	+5.156250E+00	2PT  
+1.170104E+00	-1.410343E-06	+5.029297E+00	2PT  
+1.180086E+00	-8.216759E-07	+4.911133E+00	2PT  
+1.190137E+00	-8.476495E-07	+4.451172E+00	2PT  
+1.200147E+00	-2.247161E-07	+4.334961E+00	2PT  
+1.210148E+00	+5.734195E-07	+4.214844E+00	2PT  
+1.220151E+00	+1.019584E-06	+3.975586E+00	2PT  
+1.230149E+00	+1.971841E-06	+3.853516E+00	2PT  
+1.240176E+00	+3.101365E-06	+3.732422E+00	2PT  
+1.250190E+00	+4.622033E-06	+3.609375E+00	2PT  
+1.260181E+00	+6.532558E-06	+3.485352E+00	2PT  
+1.270169E+00	+9.146105E-06	+3.366211E+00	2PT  
+1.280174E+00	+1.218767E-05	+3.123047E+00	2PT  
+1.290163E+00	+1.659830E-05	+2.998047E+00	2PT  
+1.300152E+00	+2.279642E-05	+2.875977E+00	2PT  
+1.310122E+00	+3.213627E-05	+2.752930E+00	2PT  
+1.320092E+00	+4.661591E-05	+2.632813E+00	2PT  
+1.330133E+00	+7.131607E-05	+2.500977E+00	2PT  
+1.340099E+00	+1.377322E-04	+2.261719E+00	2PT  
+1.350094E+00	+2.202187E-04	+2.139648E+00	2PT  
+1.360079E+00	+3.372594E-04	+2.019531E+00	2PT  
+1.370055E+00	+4.853970E-04	+1.895508E+00	2PT  
+1.380080E+00	+6.537056E-04	+1.773438E+00	2PT  
+1.390065E+00	+8.344420E-04	+1.653320E+00	2PT  
+1.400072E+00	+9.962161E-04	+1.519531E+00	2PT  


[[PARAMS]]
DeviceArea=8.9000000000E-2
Slope neighborhood=1.0000000000E+0
LateralCorrectionFactor=1.0000000000E+0
Sample thickness=5.0000000000E+2
IncidentSpectrum=2.1710000000E+0
FourProbeSpacing=2.2900000000E+3
Max flicker=5.0000000000E+0
IdCrappyFit=TRUE
TemperatureK=3.0000000000E+2

