[[DESCRIPTION]]
CPB_SE6_12_1P_2700K_200_lux_lights_off

[[ANALYSIS]]
EFF      	3.23**	%
FF        	53.2**	%
Voc      	1031.3**	mV
Jsc       	0.13**	mA/cm2
Vmax   	700.2	mV
Jmax    	0.10	mA/cm2
Isc        	1.1363E-5	A
Rsc       	7.8453E+5	Ohm
Roc      	9879.5	Ohm
A          	0.089	cm2
Incd. Pwr	2.171	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001023E-01	-1.145078E-05	+2.298242E+01	2PT  
-1.901211E-01	-1.146684E-05	+2.285742E+01	2PT  
-1.801419E-01	-1.143899E-05	+2.273438E+01	2PT  
-1.701434E-01	-1.143617E-05	+2.261035E+01	2PT  
-1.601746E-01	-1.145004E-05	+2.248730E+01	2PT  
-1.501484E-01	-1.147000E-05	+2.236426E+01	2PT  
-1.401667E-01	-1.145394E-05	+2.224121E+01	2PT  
-1.301717E-01	-1.146466E-05	+2.211230E+01	2PT  
-1.201736E-01	-1.145817E-05	+2.198828E+01	2PT  
-1.101719E-01	-1.142238E-05	+2.186523E+01	2PT  
-1.001279E-01	-1.143717E-05	+2.174316E+01	2PT  
-9.012686E-02	-1.143524E-05	+2.162012E+01	2PT  
-8.011597E-02	-1.138966E-05	+2.149512E+01	2PT  
-7.011930E-02	-1.138411E-05	+2.137207E+01	2PT  
-6.008746E-02	-1.144039E-05	+2.125098E+01	2PT  
-5.007557E-02	-1.136290E-05	+2.112695E+01	2PT  
-4.007684E-02	-1.138338E-05	+2.100391E+01	2PT  
-3.008164E-02	-1.138843E-05	+2.087988E+01	2PT  
-2.006975E-02	-1.139668E-05	+2.075684E+01	2PT  
-1.003034E-02	-1.135565E-05	+2.063477E+01	2PT  
+9.152215E-05	-1.136349E-05	+2.050781E+01	2PT  
+1.008241E-02	-1.138165E-05	+2.038574E+01	2PT  
+2.008592E-02	-1.138992E-05	+2.026367E+01	2PT  
+3.009694E-02	-1.134860E-05	+2.013965E+01	2PT  
+4.012926E-02	-1.133556E-05	+2.001270E+01	2PT  
+5.013197E-02	-1.136803E-05	+1.988867E+01	2PT  
+6.013087E-02	-1.136876E-05	+1.976660E+01	2PT  
+7.013311E-02	-1.137093E-05	+1.964160E+01	2PT  
+8.013312E-02	-1.134205E-05	+1.951953E+01	2PT  
+9.017748E-02	-1.132891E-05	+1.939551E+01	2PT  
+1.001702E-01	-1.135678E-05	+1.927344E+01	2PT  
+1.101791E-01	-1.131838E-05	+1.915039E+01	2PT  
+1.201843E-01	-1.130932E-05	+1.902637E+01	2PT  
+1.301868E-01	-1.132164E-05	+1.890234E+01	2PT  
+1.401878E-01	-1.128431E-05	+1.877930E+01	2PT  
+1.501892E-01	-1.117724E-05	+1.865625E+01	2PT  
+1.601684E-01	-1.112831E-05	+1.852930E+01	2PT  
+1.701589E-01	-1.116568E-05	+1.840625E+01	2PT  
+1.801381E-01	-1.114124E-05	+1.828223E+01	2PT  
+1.901555E-01	-1.115281E-05	+1.815625E+01	2PT  
+2.001357E-01	-1.105833E-05	+1.803516E+01	2PT  
+2.101151E-01	-1.116448E-05	+1.791113E+01	2PT  
+2.201010E-01	-1.110926E-05	+1.778711E+01	2PT  
+2.300776E-01	-1.104092E-05	+1.766504E+01	2PT  
+2.401058E-01	-1.090277E-05	+1.754102E+01	2PT  
+2.500723E-01	-1.087175E-05	+1.741895E+01	2PT  
+2.600718E-01	-1.085587E-05	+1.729492E+01	2PT  
