[[DESCRIPTION]]
CPB_SE6_11_1P_4000K_1000_lux_lights_off

[[ANALYSIS]]
EFF      	9.04**	%
FF        	63.3**	%
Voc      	1155.4**	mV
Jsc       	0.46**	mA/cm2
Vmax   	890.1	mV
Jmax    	0.38	mA/cm2
Isc        	4.0966E-5	A
Rsc       	66616	Ohm
Roc      	2002.8	Ohm
A          	0.089	cm2
Incd. Pwr	3.725	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001036E-01	-4.196924E-05	+2.198926E+01	2PT  
-1.901275E-01	-4.137300E-05	+2.186523E+01	2PT  
-1.801392E-01	-4.089512E-05	+2.174219E+01	2PT  
-1.702635E-01	-4.116232E-05	+2.161816E+01	2PT  
-1.601426E-01	-4.046875E-05	+2.149707E+01	2PT  
-1.501686E-01	-4.059690E-05	+2.137402E+01	2PT  
-1.401877E-01	-4.049100E-05	+2.124609E+01	2PT  
-1.302050E-01	-4.077019E-05	+2.112207E+01	2PT  
-1.201879E-01	-4.157738E-05	+2.099902E+01	2PT  
-1.101593E-01	-4.025405E-05	+2.087500E+01	2PT  
-1.001128E-01	-4.043605E-05	+2.075000E+01	2PT  
-9.011874E-02	-4.159637E-05	+2.062891E+01	2PT  
-8.012140E-02	-4.026173E-05	+2.050488E+01	2PT  
-7.006938E-02	-4.047119E-05	+2.038184E+01	2PT  
-6.010073E-02	-4.079550E-05	+2.025781E+01	2PT  
-5.009126E-02	-4.045914E-05	+2.013574E+01	2PT  
-4.010034E-02	-4.038903E-05	+2.001172E+01	2PT  
-3.007093E-02	-4.036840E-05	+1.988281E+01	2PT  
-2.005729E-02	-4.072263E-05	+1.976172E+01	2PT  
-1.009785E-02	-4.108906E-05	+1.963672E+01	2PT  
+8.194271E-06	-4.096609E-05	+1.951074E+01	2PT  
+1.008495E-02	-4.139250E-05	+1.938672E+01	2PT  
+2.008755E-02	-4.154837E-05	+1.925977E+01	2PT  
+3.008348E-02	-4.032981E-05	+1.913770E+01	2PT  
+4.022013E-02	-4.057266E-05	+1.901367E+01	2PT  
+5.006677E-02	-4.122760E-05	+1.888965E+01	2PT  
+6.009681E-02	-4.136019E-05	+1.876465E+01	2PT  
+7.011227E-02	-4.029521E-05	+1.864258E+01	2PT  
+8.010817E-02	-4.047413E-05	+1.851855E+01	2PT  
+9.014717E-02	-4.132685E-05	+1.839551E+01	2PT  
+1.001718E-01	-4.035607E-05	+1.827246E+01	2PT  
+1.102003E-01	-4.043528E-05	+1.814941E+01	2PT  
+1.201373E-01	-4.148741E-05	+1.802734E+01	2PT  
+1.301712E-01	-4.039436E-05	+1.790430E+01	2PT  
+1.402061E-01	-4.044522E-05	+1.778027E+01	2PT  
+1.501890E-01	-4.172024E-05	+1.765918E+01	2PT  
+1.601714E-01	-4.066075E-05	+1.753516E+01	2PT  
+1.702017E-01	-4.058249E-05	+1.741309E+01	2PT  
+1.800734E-01	-4.105268E-05	+1.729004E+01	2PT  
+1.901654E-01	-4.153065E-05	+1.716602E+01	2PT  
+2.001568E-01	-4.040002E-05	+1.704199E+01	2PT  
+2.101103E-01	-4.063970E-05	+1.691895E+01	2PT  
+2.200549E-01	-4.148404E-05	+1.679590E+01	2PT  
+2.300654E-01	-4.109485E-05	+1.667188E+01	2PT  
+2.401366E-01	-4.054411E-05	+1.654980E+01	2PT  
+2.500101E-01	-4.100677E-05	+1.642676E+01	2PT  
+2.600749E-01	-4.046148E-05	+1.630469E+01	2PT  
+2.700344E-01	-4.046553E-05	+1.618066E+01	2PT  
+2.800846E-01	-4.066280E-05	+1.605664E+01	2PT  
+2.900402E-01	-4.134153E-05	+1.593262E+01	2PT  
+3.001060E-01	-4.028721E-05	+1.580957E+01	2PT  
+3.101317E-01	-4.037002E-05	+1.568652E+01	2PT  
+3.201246E-01	-4.055501E-05	+1.556250E+01	2PT  
+3.300820E-01	-4.121945E-05	+1.543750E+01	2PT  
+3.401556E-01	-4.021516E-05	+1.531641E+01	2PT  
+3.501289E-01	-4.143907E-05	+1.518652E+01	2PT  
+3.601306E-01	-4.030373E-05	+1.506445E+01	2PT  
+3.701551E-01	-4.050233E-05	+1.494043E+01	2PT  
+3.801556E-01	-4.089545E-05	+1.481836E+01	2PT  
+3.901860E-01	-4.013695E-05	+1.469434E+01	2PT  
+4.001455E-01	-4.043800E-05	+1.457129E+01	2PT  
+4.101901E-01	-4.110459E-05	+1.444824E+01	2PT  
+4.201804E-01	-4.064099E-05	+1.432422E+01	2PT  
+4.301662E-01	-4.013281E-05	+1.420117E+01	2PT  
+4.401051E-01	-4.064364E-05	+1.407812E+01	2PT  
+4.501514E-01	-4.107640E-05	+1.395410E+01	2PT  
+4.601726E-01	-3.989298E-05	+1.383301E+01	2PT  
+4.701088E-01	-3.981259E-05	+1.370605E+01	2PT  
+4.800511E-01	-4.005196E-05	+1.358301E+01	2PT  
+4.901008E-01	-4.088261E-05	+1.345898E+01	2PT  
+5.001162E-01	-3.982733E-05	+1.333496E+01	2PT  
+5.100852E-01	-3.943835E-05	+1.321094E+01	2PT  
+5.200958E-01	-3.956152E-05	+1.308691E+01	2PT  
+5.300555E-01	-4.049898E-05	+1.296387E+01	2PT  
+5.400783E-01	-3.941228E-05	+1.283984E+01	2PT  
+5.500803E-01	-3.911744E-05	+1.271680E+01	2PT  
+5.600082E-01	-3.966335E-05	+1.259473E+01	2PT  
+5.700720E-01	-4.014507E-05	+1.247070E+01	2PT  
+5.800711E-01	-3.894718E-05	+1.234863E+01	2PT  
+5.900696E-01	-3.931189E-05	+1.222559E+01	2PT  
+6.001024E-01	-3.987393E-05	+1.210254E+01	2PT  
+6.100895E-01	-3.976727E-05	+1.197461E+01	2PT  
+6.201051E-01	-3.975821E-05	+1.184961E+01	2PT  
+6.301625E-01	-3.848356E-05	+1.172852E+01	2PT  
+6.401873E-01	-3.851272E-05	+1.160449E+01	2PT  
+6.501617E-01	-3.860495E-05	+1.148242E+01	2PT  
+6.600679E-01	-3.855393E-05	+1.135352E+01	2PT  
+6.701684E-01	-3.780325E-05	+1.123145E+01	2PT  
+6.801639E-01	-3.768305E-05	+1.110547E+01	2PT  
+6.901994E-01	-3.753102E-05	+1.098047E+01	2PT  
+7.001283E-01	-3.781113E-05	+1.085742E+01	2PT  
+7.101629E-01	-3.722738E-05	+1.073633E+01	2PT  
+7.201715E-01	-3.696044E-05	+1.061230E+01	2PT  
+7.301424E-01	-3.763410E-05	+1.049121E+01	2PT  
+7.401463E-01	-3.763317E-05	+1.036523E+01	2PT  
+7.501332E-01	-3.639904E-05	+1.024121E+01	2PT  
+7.601122E-01	-3.629560E-05	+1.011621E+01	2PT  
+7.700606E-01	-3.629735E-05	+9.993164E+00	2PT  
+7.801048E-01	-3.657642E-05	+9.871094E+00	2PT  
+7.901035E-01	-3.561734E-05	+9.748047E+00	2PT  
+8.000286E-01	-3.580342E-05	+9.625977E+00	2PT  
+8.100867E-01	-3.512437E-05	+9.504883E+00	2PT  
+8.200338E-01	-3.502199E-05	+9.380859E+00	2PT  
+8.299808E-01	-3.539616E-05	+9.257813E+00	2PT  
+8.400753E-01	-3.512964E-05	+9.133789E+00	2PT  
+8.500785E-01	-3.457275E-05	+9.008789E+00	2PT  
+8.600626E-01	-3.412469E-05	+8.882813E+00	2PT  
+8.700425E-01	-3.369371E-05	+8.761719E+00	2PT  
+8.800251E-01	-3.359704E-05	+8.636719E+00	2PT  
+8.900962E-01	-3.367802E-05	+8.511719E+00	2PT  
+9.001310E-01	-3.273863E-05	+8.387695E+00	2PT  
+9.101126E-01	-3.199153E-05	+8.264648E+00	2PT  
+9.201084E-01	-3.187044E-05	+8.140625E+00	2PT  
+9.301163E-01	-3.210126E-05	+8.017578E+00	2PT  
+9.401717E-01	-3.068348E-05	+7.895508E+00	2PT  
+9.501219E-01	-3.056498E-05	+7.773438E+00	2PT  
+9.601801E-01	-2.968883E-05	+7.652344E+00	2PT  
+9.701656E-01	-2.915568E-05	+7.526367E+00	2PT  
+9.802043E-01	-2.875172E-05	+7.402344E+00	2PT  
+9.901624E-01	-2.850221E-05	+7.277344E+00	2PT  
+1.000147E+00	-2.751652E-05	+7.155273E+00	2PT  
+1.010155E+00	-2.679789E-05	+7.031250E+00	2PT  
+1.020148E+00	-2.610575E-05	+6.902344E+00	2PT  
+1.030159E+00	-2.547059E-05	+6.780273E+00	2PT  
+1.040127E+00	-2.528365E-05	+6.658203E+00	2PT  
+1.050115E+00	-2.347817E-05	+6.536133E+00	2PT  
+1.060104E+00	-2.280697E-05	+6.413086E+00	2PT  
+1.070069E+00	-2.126751E-05	+6.290039E+00	2PT  
+1.080068E+00	-1.994138E-05	+6.164063E+00	2PT  
+1.090079E+00	-1.848314E-05	+6.041992E+00	2PT  
+1.100054E+00	-1.715895E-05	+5.917969E+00	2PT  
+1.110066E+00	-1.448021E-05	+5.793945E+00	2PT  
+1.120068E+00	-1.196188E-05	+5.669922E+00	2PT  
+1.130049E+00	-8.888143E-06	+5.549805E+00	2PT  
+1.140102E+00	-6.556291E-06	+5.205078E+00	2PT  
+1.149889E+00	-2.719414E-06	+5.084961E+00	2PT  
+1.160137E+00	+2.371871E-06	+4.944336E+00	2PT  
+1.170155E+00	+8.310341E-06	+4.807617E+00	2PT  
+1.180096E+00	+1.428934E-05	+4.567383E+00	2PT  
+1.190142E+00	+2.344418E-05	+4.446289E+00	2PT  
+1.200139E+00	+3.386566E-05	+4.324219E+00	2PT  
+1.210143E+00	+4.743235E-05	+4.200195E+00	2PT  
+1.220163E+00	+6.353868E-05	+4.075195E+00	2PT  
+1.230158E+00	+8.273107E-05	+3.955078E+00	2PT  
+1.240183E+00	+1.067940E-04	+3.715820E+00	2PT  
+1.250176E+00	+1.335939E-04	+3.591797E+00	2PT  
+1.260167E+00	+1.642610E-04	+3.469727E+00	2PT  
