[[DESCRIPTION]]
CPB_SE5_12_1P_2700K_200_lux_lights_off_3

[[ANALYSIS]]
EFF      	4.98**	%
FF        	60.1**	%
Voc      	1056.0**	mV
Jsc       	0.17**	mA/cm2
Vmax   	720.2	mV
Jmax    	0.15	mA/cm2
Isc        	1.5159E-5	A
Rsc       	2.6925E+5	Ohm
Roc      	11938	Ohm
A          	0.089	cm2
Incd. Pwr	2.171	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001093E-01	-1.522979E-05	+2.230957E+01	2PT  
-1.901220E-01	-1.525141E-05	+2.218555E+01	2PT  
-1.801463E-01	-1.518237E-05	+2.206250E+01	2PT  
-1.701489E-01	-1.516640E-05	+2.193848E+01	2PT  
-1.601607E-01	-1.519426E-05	+2.181445E+01	2PT  
-1.501413E-01	-1.518618E-05	+2.169336E+01	2PT  
-1.401561E-01	-1.516092E-05	+2.156934E+01	2PT  
-1.301780E-01	-1.527272E-05	+2.144824E+01	2PT  
-1.201695E-01	-1.520594E-05	+2.132422E+01	2PT  
-1.101581E-01	-1.515494E-05	+2.120117E+01	2PT  
-1.001379E-01	-1.520631E-05	+2.107813E+01	2PT  
-9.013285E-02	-1.525905E-05	+2.095410E+01	2PT  
-8.011302E-02	-1.518991E-05	+2.083203E+01	2PT  
-7.011918E-02	-1.519031E-05	+2.070801E+01	2PT  
-6.008521E-02	-1.523914E-05	+2.058398E+01	2PT  
-5.008528E-02	-1.529438E-05	+2.045996E+01	2PT  
-4.007863E-02	-1.517370E-05	+2.033594E+01	2PT  
-3.007000E-02	-1.515786E-05	+2.021289E+01	2PT  
-2.007554E-02	-1.524256E-05	+2.008984E+01	2PT  
-1.003454E-02	-1.518721E-05	+1.996777E+01	2PT  
+8.068714E-05	-1.515849E-05	+1.984375E+01	2PT  
+1.008329E-02	-1.526364E-05	+1.972168E+01	2PT  
+2.009920E-02	-1.519491E-05	+1.959863E+01	2PT  
+3.010176E-02	-1.517303E-05	+1.947461E+01	2PT  
+4.014121E-02	-1.519077E-05	+1.934961E+01	2PT  
+5.013354E-02	-1.527692E-05	+1.922754E+01	2PT  
+6.013445E-02	-1.528371E-05	+1.910352E+01	2PT  
+7.013657E-02	-1.522303E-05	+1.897949E+01	2PT  
+8.014140E-02	-1.520137E-05	+1.885645E+01	2PT  
+9.017547E-02	-1.531841E-05	+1.873438E+01	2PT  
+1.001699E-01	-1.522780E-05	+1.861133E+01	2PT  
+1.101867E-01	-1.520887E-05	+1.848633E+01	2PT  
+1.201805E-01	-1.523854E-05	+1.835938E+01	2PT  
+1.301800E-01	-1.520260E-05	+1.823535E+01	2PT  
+1.402077E-01	-1.520993E-05	+1.811133E+01	2PT  
+1.501889E-01	-1.530099E-05	+1.798926E+01	2PT  
+1.601806E-01	-1.525718E-05	+1.786523E+01	2PT  
+1.701539E-01	-1.525621E-05	+1.774316E+01	2PT  
+1.801464E-01	-1.533157E-05	+1.762012E+01	2PT  
+1.901619E-01	-1.529542E-05	+1.749609E+01	2PT  
+2.001465E-01	-1.525156E-05	+1.737207E+01	2PT  
+2.101234E-01	-1.523868E-05	+1.724805E+01	2PT  
+2.200977E-01	-1.530467E-05	+1.712402E+01	2PT  
+2.300905E-01	-1.532527E-05	+1.700000E+01	2PT  
+2.400987E-01	-1.534544E-05	+1.687402E+01	2PT  
+2.500868E-01	-1.527047E-05	+1.675391E+01	2PT  
+2.600737E-01	-1.524908E-05	+1.662598E+01	2PT  
+2.700511E-01	-1.529875E-05	+1.650391E+01	2PT  
+2.800536E-01	-1.534988E-05	+1.637988E+01	2PT  
+2.900901E-01	-1.527529E-05	+1.625684E+01	2PT  
+3.000997E-01	-1.528022E-05	+1.613379E+01	2PT  
+3.100972E-01	-1.528021E-05	+1.600977E+01	2PT  
+3.201010E-01	-1.530822E-05	+1.588770E+01	2PT  
+3.301007E-01	-1.525552E-05	+1.576367E+01	2PT  
+3.401462E-01	-1.524658E-05	+1.564062E+01	2PT  
+3.501426E-01	-1.530386E-05	+1.551563E+01	2PT  
+3.601407E-01	-1.528597E-05	+1.539258E+01	2PT  
+3.701531E-01	-1.518985E-05	+1.527051E+01	2PT  
+3.801508E-01	-1.520807E-05	+1.514648E+01	2PT  
+3.901853E-01	-1.524094E-05	+1.502441E+01	2PT  
+4.001915E-01	-1.518676E-05	+1.490039E+01	2PT  
+4.101886E-01	-1.517269E-05	+1.477539E+01	2PT  
+4.201761E-01	-1.526183E-05	+1.465430E+01	2PT  
+4.301556E-01	-1.520101E-05	+1.453027E+01	2PT  
+4.401747E-01	-1.509502E-05	+1.440625E+01	2PT  
+4.501745E-01	-1.507337E-05	+1.428320E+01	2PT  
+4.601501E-01	-1.512640E-05	+1.416016E+01	2PT  
+4.701422E-01	-1.511270E-05	+1.403613E+01	2PT  
+4.801208E-01	-1.506723E-05	+1.391211E+01	2PT  
+4.901220E-01	-1.501547E-05	+1.378906E+01	2PT  
+5.001161E-01	-1.506672E-05	+1.366602E+01	2PT  
+5.100970E-01	-1.499086E-05	+1.354297E+01	2PT  
+5.200740E-01	-1.491361E-05	+1.341895E+01	2PT  
+5.300673E-01	-1.485575E-05	+1.329590E+01	2PT  
+5.400876E-01	-1.489037E-05	+1.317187E+01	2PT  
+5.500600E-01	-1.480324E-05	+1.304395E+01	2PT  
+5.600666E-01	-1.482462E-05	+1.292090E+01	2PT  
+5.700677E-01	-1.474594E-05	+1.279297E+01	2PT  
+5.800787E-01	-1.473331E-05	+1.266992E+01	2PT  
+5.901076E-01	-1.456503E-05	+1.254590E+01	2PT  
+6.001229E-01	-1.449795E-05	+1.242285E+01	2PT  
+6.101168E-01	-1.448314E-05	+1.229883E+01	2PT  
+6.201242E-01	-1.444262E-05	+1.217480E+01	2PT  
+6.301146E-01	-1.430485E-05	+1.205176E+01	2PT  
+6.401517E-01	-1.425008E-05	+1.192871E+01	2PT  
+6.501594E-01	-1.423331E-05	+1.180664E+01	2PT  
+6.601580E-01	-1.402032E-05	+1.167773E+01	2PT  
+6.701659E-01	-1.401723E-05	+1.155469E+01	2PT  
+6.801735E-01	-1.386690E-05	+1.142969E+01	2PT  
+6.902003E-01	-1.369114E-05	+1.130664E+01	2PT  
+7.001945E-01	-1.354351E-05	+1.118262E+01	2PT  
+7.101679E-01	-1.349279E-05	+1.105762E+01	2PT  
+7.201647E-01	-1.336654E-05	+1.093359E+01	2PT  
+7.301586E-01	-1.313890E-05	+1.081152E+01	2PT  
+7.401669E-01	-1.297728E-05	+1.068652E+01	2PT  
+7.501487E-01	-1.283061E-05	+1.056543E+01	2PT  
+7.601334E-01	-1.261655E-05	+1.044141E+01	2PT  
+7.701118E-01	-1.247557E-05	+1.031836E+01	2PT  
+7.800744E-01	-1.231447E-05	+1.019531E+01	2PT  
+7.900968E-01	-1.212238E-05	+1.007129E+01	2PT  
+8.000818E-01	-1.178972E-05	+9.948242E+00	2PT  
+8.100770E-01	-1.150148E-05	+9.824219E+00	2PT  
+8.200563E-01	-1.133438E-05	+9.704102E+00	2PT  
+8.300408E-01	-1.100658E-05	+9.579102E+00	2PT  
+8.400590E-01	-1.067374E-05	+9.456055E+00	2PT  
+8.500776E-01	-1.049963E-05	+9.336914E+00	2PT  
+8.600527E-01	-1.019858E-05	+8.988281E+00	2PT  
+8.700669E-01	-9.911775E-06	+8.865234E+00	2PT  
+8.800897E-01	-9.494644E-06	+8.741211E+00	2PT  
+8.901392E-01	-9.097500E-06	+8.618164E+00	2PT  
+9.000978E-01	-8.830939E-06	+8.494141E+00	2PT  
+9.101103E-01	-8.403213E-06	+8.370117E+00	2PT  
+9.201328E-01	-8.013478E-06	+8.246094E+00	2PT  
+9.301149E-01	-7.553142E-06	+8.122070E+00	2PT  
+9.401591E-01	-7.215709E-06	+8.000977E+00	2PT  
+9.501434E-01	-6.744624E-06	+7.875977E+00	2PT  
+9.601848E-01	-6.134653E-06	+7.755859E+00	2PT  
+9.701552E-01	-5.585146E-06	+7.631836E+00	2PT  
+9.801477E-01	-5.088320E-06	+7.508789E+00	2PT  
+9.901587E-01	-4.509738E-06	+7.384766E+00	2PT  
+1.000171E+00	-3.875786E-06	+7.256836E+00	2PT  
+1.010161E+00	-3.218316E-06	+7.133789E+00	2PT  
+1.020127E+00	-2.600339E-06	+7.008789E+00	2PT  
+1.030073E+00	-2.061264E-06	+6.883789E+00	2PT  
+1.040167E+00	-1.149230E-06	+6.762695E+00	2PT  
+1.050231E+00	-5.008844E-07	+6.414063E+00	2PT  
+1.059889E+00	+3.408621E-07	+6.295898E+00	2PT  
+1.070066E+00	+1.177703E-06	+6.056641E+00	2PT  
+1.080086E+00	+2.112330E-06	+5.932617E+00	2PT  
+1.090150E+00	+3.112177E-06	+5.811523E+00	2PT  
+1.100051E+00	+4.141719E-06	+5.689453E+00	2PT  
+1.110042E+00	+5.249914E-06	+5.571289E+00	2PT  
+1.120050E+00	+6.469277E-06	+5.444336E+00	2PT  
+1.130091E+00	+7.728207E-06	+5.319336E+00	2PT  
+1.140135E+00	+9.301075E-06	+5.199219E+00	2PT  
+1.150101E+00	+1.058290E-05	+4.957031E+00	2PT  
+1.160102E+00	+1.216735E-05	+4.835938E+00	2PT  
+1.170105E+00	+1.399905E-05	+4.712891E+00	2PT  
+1.180087E+00	+1.587644E-05	+4.590820E+00	2PT  
+1.190136E+00	+1.803128E-05	+4.467773E+00	2PT  
+1.200153E+00	+2.021498E-05	+4.343750E+00	2PT  
+1.210138E+00	+2.292184E-05	+4.220703E+00	2PT  
+1.220149E+00	+2.603050E-05	+4.097656E+00	2PT  
+1.230145E+00	+2.972178E-05	+3.969727E+00	2PT  
+1.240187E+00	+3.422409E-05	+3.845703E+00	2PT  
+1.250195E+00	+3.914378E-05	+3.723633E+00	2PT  
+1.260181E+00	+4.523783E-05	+3.599609E+00	2PT  
+1.270164E+00	+5.225325E-05	+3.481445E+00	2PT  
+1.280163E+00	+6.096046E-05	+3.354492E+00	2PT  
+1.290162E+00	+7.093624E-05	+3.231445E+00	2PT  
+1.300140E+00	+8.258102E-05	+3.102539E+00	2PT  
+1.310123E+00	+9.509634E-05	+2.983398E+00	2PT  
+1.320096E+00	+1.120525E-04	+2.744141E+00	2PT  
+1.330115E+00	+1.263265E-04	+2.619141E+00	2PT  
+1.340091E+00	+1.396268E-04	+2.491211E+00	2PT  
+1.350083E+00	+1.512441E-04	+2.368164E+00	2PT  
+1.360069E+00	+1.597414E-04	+2.245117E+00	2PT  
+1.370039E+00	+1.639607E-04	+2.121094E+00	2PT  
+1.380066E+00	+1.627854E-04	+1.995117E+00	2PT  
+1.390043E+00	+1.572651E-04	+1.875000E+00	2PT  
+1.400058E+00	+1.021000E-04	+1.518555E+00	2PT  


[[PARAMS]]
DeviceArea=8.9000000000E-2
Slope neighborhood=1.0000000000E+0
LateralCorrectionFactor=1.0000000000E+0
Sample thickness=5.0000000000E+2
IncidentSpectrum=2.1710000000E+0
FourProbeSpacing=2.2900000000E+3
Max flicker=5.0000000000E+0
IdCrappyFit=TRUE
TemperatureK=3.0000000000E+2

