[[DESCRIPTION]]
CPB_SE5_12_6P_A1_5_SUN

[[ANALYSIS]]
EFF      	5.77	%
FF        	65.8	%
Voc      	1229.4	mV
Jsc       	7.13	mA/cm2
Vmax   	960.1	mV
Jmax    	6.01	mA/cm2
Isc        	0.000642	A
Rsc       	1.1166E+5	Ohm
Roc      	229.04	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.002017E-01	-6.367929E-04	+2.096582E+01	2PT  
-1.901659E-01	-6.367645E-04	+2.084766E+01	2PT  
-1.802222E-01	-6.373277E-04	+2.073145E+01	2PT  
-1.702560E-01	-6.377264E-04	+2.061426E+01	2PT  
-1.600924E-01	-6.380483E-04	+2.049707E+01	2PT  
-1.502014E-01	-6.380479E-04	+2.037891E+01	2PT  
-1.402561E-01	-6.388606E-04	+2.026367E+01	2PT  
-1.302940E-01	-6.388787E-04	+2.014551E+01	2PT  
-1.202193E-01	-6.390155E-04	+2.002930E+01	2PT  
-1.101598E-01	-6.393151E-04	+1.991016E+01	2PT  
-1.001838E-01	-6.395275E-04	+1.979297E+01	2PT  
-9.016567E-02	-6.398275E-04	+1.967480E+01	2PT  
-8.010446E-02	-6.402556E-04	+1.955762E+01	2PT  
-7.014225E-02	-6.400294E-04	+1.944043E+01	2PT  
-6.011493E-02	-6.400727E-04	+1.932324E+01	2PT  
-5.013165E-02	-6.404008E-04	+1.920410E+01	2PT  
-4.011420E-02	-6.406800E-04	+1.908984E+01	2PT  
-3.000815E-02	-6.408290E-04	+1.896973E+01	2PT  
-2.001370E-02	-6.410629E-04	+1.885449E+01	2PT  
-9.972026E-03	-6.412118E-04	+1.873633E+01	2PT  
+2.820670E-05	-6.415541E-04	+1.861816E+01	2PT  
+1.020245E-02	-6.413906E-04	+1.849609E+01	2PT  
+2.005245E-02	-6.413552E-04	+1.838086E+01	2PT  
+3.006784E-02	-6.415856E-04	+1.825977E+01	2PT  
+4.007550E-02	-6.415232E-04	+1.814453E+01	2PT  
+5.014120E-02	-6.417356E-04	+1.802539E+01	2PT  
+6.016726E-02	-6.419875E-04	+1.790723E+01	2PT  
+7.012432E-02	-6.421461E-04	+1.778906E+01	2PT  
+8.005376E-02	-6.418533E-04	+1.767480E+01	2PT  
+9.013101E-02	-6.420758E-04	+1.755469E+01	2PT  
+1.002060E-01	-6.420754E-04	+1.744141E+01	2PT  
+1.100658E-01	-6.419414E-04	+1.732617E+01	2PT  
+1.201937E-01	-6.418357E-04	+1.720215E+01	2PT  
+1.302090E-01	-6.421275E-04	+1.708594E+01	2PT  
+1.401630E-01	-6.421416E-04	+1.696875E+01	2PT  
+1.501110E-01	-6.420580E-04	+1.685156E+01	2PT  
+1.601822E-01	-6.423636E-04	+1.673242E+01	2PT  
+1.700491E-01	-6.422594E-04	+1.661328E+01	2PT  
+1.800962E-01	-6.419649E-04	+1.649414E+01	2PT  
+1.900544E-01	-6.421118E-04	+1.637695E+01	2PT  
+2.000779E-01	-6.422701E-04	+1.625879E+01	2PT  
+2.101607E-01	-6.417588E-04	+1.614063E+01	2PT  
+2.200770E-01	-6.414179E-04	+1.602246E+01	2PT  
+2.300321E-01	-6.413480E-04	+1.590625E+01	2PT  
+2.399940E-01	-6.411577E-04	+1.579004E+01	2PT  
+2.501197E-01	-6.410909E-04	+1.567285E+01	2PT  
+2.599759E-01	-6.410538E-04	+1.555664E+01	2PT  
+2.699851E-01	-6.405172E-04	+1.543945E+01	2PT  
+2.800894E-01	-6.404039E-04	+1.532324E+01	2PT  
+2.899852E-01	-6.403274E-04	+1.520508E+01	2PT  
+3.000991E-01	-6.403811E-04	+1.508789E+01	2PT  
+3.099398E-01	-6.399785E-04	+1.497168E+01	2PT  
+3.200843E-01	-6.396037E-04	+1.485352E+01	2PT  
+3.300124E-01	-6.394908E-04	+1.473730E+01	2PT  
+3.401867E-01	-6.391167E-04	+1.461816E+01	2PT  
+3.501818E-01	-6.386753E-04	+1.450000E+01	2PT  
+3.601997E-01	-6.380404E-04	+1.438379E+01	2PT  
+3.700801E-01	-6.377912E-04	+1.426855E+01	2PT  
+3.801254E-01	-6.374746E-04	+1.414941E+01	2PT  
+3.901715E-01	-6.372163E-04	+1.403223E+01	2PT  
+4.001239E-01	-6.367804E-04	+1.391602E+01	2PT  
+4.102409E-01	-6.365072E-04	+1.379980E+01	2PT  
+4.201708E-01	-6.364331E-04	+1.368262E+01	2PT  
