[[DESCRIPTION]]
CPB_SE5_16_3P_A1_5G_SUN

[[ANALYSIS]]
EFF      	5.00	%
FF        	63.9	%
Voc      	1248.6	mV
Jsc       	6.26	mA/cm2
Vmax   	930.1	mV
Jmax    	5.38	mA/cm2
Isc        	0.000564	A
Rsc       	54831	Ohm
Roc      	280.19	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.002112E-01	-5.615438E-04	+2.094434E+01	2PT  
-1.902481E-01	-5.617357E-04	+2.082715E+01	2PT  
-1.801149E-01	-5.620576E-04	+2.071094E+01	2PT  
-1.702290E-01	-5.616726E-04	+2.059375E+01	2PT  
-1.602812E-01	-5.622262E-04	+2.047461E+01	2PT  
-1.501597E-01	-5.622022E-04	+2.035645E+01	2PT  
-1.401411E-01	-5.620209E-04	+2.023926E+01	2PT  
-1.302463E-01	-5.623228E-04	+2.012012E+01	2PT  
-1.201547E-01	-5.623678E-04	+2.000293E+01	2PT  
-1.102354E-01	-5.622705E-04	+1.988477E+01	2PT  
-1.001344E-01	-5.626911E-04	+1.976758E+01	2PT  
-9.009013E-02	-5.626902E-04	+1.964941E+01	2PT  
-8.009090E-02	-5.628133E-04	+1.953223E+01	2PT  
-7.006517E-02	-5.628515E-04	+1.941602E+01	2PT  
-6.014827E-02	-5.627642E-04	+1.929785E+01	2PT  
-5.006557E-02	-5.629697E-04	+1.918164E+01	2PT  
-4.010586E-02	-5.634094E-04	+1.906445E+01	2PT  
-3.004805E-02	-5.633854E-04	+1.894922E+01	2PT  
-2.013871E-02	-5.635307E-04	+1.882813E+01	2PT  
-1.006340E-02	-5.636786E-04	+1.870996E+01	2PT  
+9.485459E-05	-5.636289E-04	+1.859180E+01	2PT  
+1.000234E-02	-5.640503E-04	+1.847266E+01	2PT  
+2.010233E-02	-5.643399E-04	+1.835547E+01	2PT  
+3.010969E-02	-5.645751E-04	+1.823535E+01	2PT  
+4.021668E-02	-5.642824E-04	+1.812305E+01	2PT  
+5.005907E-02	-5.642534E-04	+1.800293E+01	2PT  
+6.017451E-02	-5.648786E-04	+1.788672E+01	2PT  
+7.012307E-02	-5.647637E-04	+1.776953E+01	2PT  
+8.012042E-02	-5.649831E-04	+1.765234E+01	2PT  
+9.018881E-02	-5.651579E-04	+1.753613E+01	2PT  
+1.001369E-01	-5.652301E-04	+1.741895E+01	2PT  
+1.101298E-01	-5.653857E-04	+1.729492E+01	2PT  
+1.202270E-01	-5.653175E-04	+1.718066E+01	2PT  
+1.300801E-01	-5.656336E-04	+1.706055E+01	2PT  
+1.400713E-01	-5.656165E-04	+1.694141E+01	2PT  
+1.501532E-01	-5.658090E-04	+1.682422E+01	2PT  
+1.601136E-01	-5.659717E-04	+1.670801E+01	2PT  
+1.700930E-01	-5.663149E-04	+1.658887E+01	2PT  
+1.801516E-01	-5.666154E-04	+1.647168E+01	2PT  
+1.900526E-01	-5.667116E-04	+1.634961E+01	2PT  
+2.000362E-01	-5.667566E-04	+1.623242E+01	2PT  
+2.102153E-01	-5.671275E-04	+1.611621E+01	2PT  
+2.200397E-01	-5.673396E-04	+1.599512E+01	2PT  
+2.300073E-01	-5.678215E-04	+1.587891E+01	2PT  
+2.400480E-01	-5.676261E-04	+1.576367E+01	2PT  
+2.501947E-01	-5.679847E-04	+1.564062E+01	2PT  
+2.600388E-01	-5.681203E-04	+1.552539E+01	2PT  
+2.700001E-01	-5.680312E-04	+1.540723E+01	2PT  
+2.801011E-01	-5.683220E-04	+1.529199E+01	2PT  
+2.900254E-01	-5.683048E-04	+1.517383E+01	2PT  
+2.999878E-01	-5.684145E-04	+1.505664E+01	2PT  
+3.099583E-01	-5.683661E-04	+1.494141E+01	2PT  
+3.201074E-01	-5.683910E-04	+1.482227E+01	2PT  
+3.301453E-01	-5.686475E-04	+1.470605E+01	2PT  
+3.401346E-01	-5.689216E-04	+1.458789E+01	2PT  
+3.500859E-01	-5.686724E-04	+1.447168E+01	2PT  
+3.601707E-01	-5.686790E-04	+1.435547E+01	2PT  
+3.701442E-01	-5.683503E-04	+1.423828E+01	2PT  
+3.801072E-01	-5.680996E-04	+1.412207E+01	2PT  
+3.902353E-01	-5.684004E-04	+1.399902E+01	2PT  
+4.001668E-01	-5.683453E-04	+1.388184E+01	2PT  
+4.101531E-01	-5.678758E-04	+1.376465E+01	2PT  
+4.201392E-01	-5.678275E-04	+1.364355E+01	2PT  
+4.301794E-01	-5.676007E-04	+1.352734E+01	2PT  
+4.400486E-01	-5.672863E-04	+1.340527E+01	2PT  
+4.501899E-01	-5.672803E-04	+1.328711E+01	2PT  
+4.601668E-01	-5.669013E-04	+1.317285E+01	2PT  
+4.701938E-01	-5.666760E-04	+1.305273E+01	2PT  
+4.801517E-01	-5.661249E-04	+1.293457E+01	2PT  
+4.900561E-01	-5.658163E-04	+1.281543E+01	2PT  
+5.000946E-01	-5.653824E-04	+1.269727E+01	2PT  
+5.100279E-01	-5.652557E-04	+1.257910E+01	2PT  
+5.199695E-01	-5.642806E-04	+1.246191E+01	2PT  
+5.301377E-01	-5.642028E-04	+1.234375E+01	2PT  
+5.399631E-01	-5.633963E-04	+1.222852E+01	2PT  
+5.499184E-01	-5.627316E-04	+1.211035E+01	2PT  
