[[DESCRIPTION]]
CPB_SE5_11_2P_A1_5G_SUN

[[ANALYSIS]]
EFF      	3.71	%
FF        	53.2	%
Voc      	1285.3	mV
Jsc       	5.43	mA/cm2
Vmax   	860.1	mV
Jmax    	4.31	mA/cm2
Isc        	0.000489	A
Rsc       	1.7157E+5	Ohm
Roc      	682.46	Ohm
A          	0.09	cm2
Incd. Pwr	100	mW/cm2

[[DATA]]
Voltage (V)	Current (A)	Time (s)	Status
-2.001208E-01	-4.906619E-04	+2.099805E+01	2PT  
-1.901186E-01	-4.905692E-04	+2.087793E+01	2PT  
-1.801158E-01	-4.906711E-04	+2.076074E+01	2PT  
-1.701593E-01	-4.905356E-04	+2.064062E+01	2PT  
-1.602062E-01	-4.901859E-04	+2.052441E+01	2PT  
-1.501764E-01	-4.901768E-04	+2.040332E+01	2PT  
-1.402452E-01	-4.900650E-04	+2.028418E+01	2PT  
-1.301909E-01	-4.903206E-04	+2.016602E+01	2PT  
-1.202338E-01	-4.899732E-04	+2.004785E+01	2PT  
-1.101796E-01	-4.901220E-04	+1.992578E+01	2PT  
-1.001743E-01	-4.895587E-04	+1.980957E+01	2PT  
-9.010680E-02	-4.893729E-04	+1.969043E+01	2PT  
-8.005445E-02	-4.892943E-04	+1.957324E+01	2PT  
-7.008143E-02	-4.894352E-04	+1.945508E+01	2PT  
-5.999791E-02	-4.894144E-04	+1.933398E+01	2PT  
-5.010932E-02	-4.890515E-04	+1.921875E+01	2PT  
-4.010586E-02	-4.889073E-04	+1.910059E+01	2PT  
-3.002252E-02	-4.889933E-04	+1.898340E+01	2PT  
-2.007204E-02	-4.886508E-04	+1.886523E+01	2PT  
-1.004726E-02	-4.883980E-04	+1.874609E+01	2PT  
+3.651303E-05	-4.885074E-04	+1.862695E+01	2PT  
+1.012764E-02	-4.885157E-04	+1.850977E+01	2PT  
+2.000197E-02	-4.878185E-04	+1.839453E+01	2PT  
+2.998452E-02	-4.876868E-04	+1.827734E+01	2PT  
+4.011645E-02	-4.876780E-04	+1.815527E+01	2PT  
+5.009150E-02	-4.875496E-04	+1.803809E+01	2PT  
+6.005678E-02	-4.875063E-04	+1.791895E+01	2PT  
+7.011516E-02	-4.875038E-04	+1.779980E+01	2PT  
+8.006448E-02	-4.872752E-04	+1.768066E+01	2PT  
+9.021326E-02	-4.871725E-04	+1.756250E+01	2PT  
+1.001691E-01	-4.871306E-04	+1.744531E+01	2PT  
+1.101331E-01	-4.868976E-04	+1.732813E+01	2PT  
+1.200680E-01	-4.865515E-04	+1.721289E+01	2PT  
+1.301762E-01	-4.866084E-04	+1.709473E+01	2PT  
+1.401504E-01	-4.864546E-04	+1.697949E+01	2PT  
+1.501413E-01	-4.860888E-04	+1.686230E+01	2PT  
+1.601470E-01	-4.859292E-04	+1.674805E+01	2PT  
+1.701501E-01	-4.859948E-04	+1.663086E+01	2PT  
+1.800650E-01	-4.856303E-04	+1.651367E+01	2PT  
+1.901098E-01	-4.854690E-04	+1.639453E+01	2PT  
+2.001314E-01	-4.852923E-04	+1.627637E+01	2PT  
+2.100770E-01	-4.848180E-04	+1.615625E+01	2PT  
+2.200305E-01	-4.847262E-04	+1.603906E+01	2PT  
+2.300614E-01	-4.847407E-04	+1.591602E+01	2PT  
+2.401468E-01	-4.846134E-04	+1.579980E+01	2PT  
+2.501736E-01	-4.846060E-04	+1.568262E+01	2PT  
+2.599894E-01	-4.846268E-04	+1.556445E+01	2PT  
+2.699623E-01	-4.843435E-04	+1.544531E+01	2PT  
+2.799911E-01	-4.840528E-04	+1.532812E+01	2PT  
+2.900504E-01	-4.836336E-04	+1.520898E+01	2PT  
+3.000074E-01	-4.838520E-04	+1.508887E+01	2PT  
+3.101055E-01	-4.834353E-04	+1.497266E+01	2PT  
+3.201150E-01	-4.828313E-04	+1.485547E+01	2PT  
+3.300398E-01	-4.824914E-04	+1.473730E+01	2PT  
+3.401366E-01	-4.823420E-04	+1.462207E+01	2PT  
+3.501526E-01	-4.823181E-04	+1.450293E+01	2PT  
+3.600285E-01	-4.816735E-04	+1.438379E+01	2PT  
+3.701872E-01	-4.811633E-04	+1.426758E+01	2PT  
+3.802019E-01	-4.807039E-04	+1.414844E+01	2PT  
+3.902233E-01	-4.806213E-04	+1.402930E+01	2PT  
+4.001846E-01	-4.799130E-04	+1.391113E+01	2PT  
+4.102476E-01	-4.795895E-04	+1.379492E+01	2PT  
+4.201300E-01	-4.784471E-04	+1.367969E+01	2PT  
+4.301942E-01	-4.783110E-04	+1.355566E+01	2PT  
+4.401241E-01	-4.772648E-04	+1.344043E+01	2PT  
+4.500483E-01	-4.769488E-04	+1.332227E+01	2PT  
+4.601611E-01	-4.758656E-04	+1.320801E+01	2PT  
+4.701162E-01	-4.749817E-04	+1.308887E+01	2PT  
+4.800767E-01	-4.743565E-04	+1.297266E+01	2PT  
+4.900982E-01	-4.734766E-04	+1.285547E+01	2PT  
+5.000720E-01	-4.723540E-04	+1.274219E+01	2PT  
+5.100629E-01	-4.714395E-04	+1.262402E+01	2PT  
+5.200964E-01	-4.703795E-04	+1.250586E+01	2PT  
+5.300624E-01	-4.692821E-04	+1.239062E+01	2PT  
+5.399566E-01	-4.681054E-04	+1.226660E+01	2PT  
+5.499984E-01	-4.670662E-04	+1.215039E+01	2PT  
+5.600156E-01	-4.661947E-04	+1.203223E+01	2PT  
+5.700782E-01	-4.641176E-04	+1.191602E+01	2PT  
+5.800246E-01	-4.638293E-04	+1.179785E+01	2PT  
+5.901315E-01	-4.618326E-04	+1.168164E+01	2PT  
+6.000522E-01	-4.612229E-04	+1.156250E+01	2PT  
+6.100894E-01	-4.597528E-04	+1.144531E+01	2PT  
+6.200922E-01	-4.579223E-04	+1.132813E+01	2PT  
+6.300926E-01	-4.561787E-04	+1.121191E+01	2PT  
+6.400609E-01	-4.542169E-04	+1.109375E+01	2PT  
+6.501756E-01	-4.526023E-04	+1.097559E+01	2PT  
+6.600848E-01	-4.506739E-04	+1.085156E+01	2PT  
+6.701216E-01	-4.482020E-04	+1.073535E+01	2PT  
+6.801825E-01	-4.470888E-04	+1.061816E+01	2PT  
+6.902277E-01	-4.449536E-04	+1.049512E+01	2PT  
+7.001228E-01	-4.426313E-04	+1.037891E+01	2PT  
+7.101472E-01	-4.405456E-04	+1.026270E+01	2PT  
+7.200752E-01	-4.376901E-04	+1.014453E+01	2PT  
+7.301255E-01	-4.349787E-04	+1.002734E+01	2PT  
+7.402323E-01	-4.327984E-04	+9.907227E+00	2PT  
+7.501507E-01	-4.302000E-04	+9.788086E+00	2PT  
+7.601143E-01	-4.269370E-04	+9.668945E+00	2PT  
+7.701290E-01	-4.240696E-04	+9.549805E+00	2PT  
+7.800053E-01	-4.205841E-04	+9.431641E+00	2PT  
+7.900432E-01	-4.169501E-04	+9.317383E+00	2PT  
+7.999542E-01	-4.136845E-04	+9.198242E+00	2PT  
+8.100308E-01	-4.097742E-04	+9.082031E+00	2PT  
+8.200501E-01	-4.056190E-04	+8.962891E+00	2PT  
+8.300206E-01	-4.015927E-04	+8.844727E+00	2PT  
+8.400034E-01	-3.973080E-04	+8.725586E+00	2PT  
+8.499978E-01	-3.921495E-04	+8.611328E+00	2PT  
+8.600858E-01	-3.883273E-04	+8.487305E+00	2PT  
+8.699867E-01	-3.826070E-04	+8.372070E+00	2PT  
+8.800555E-01	-3.782081E-04	+8.254883E+00	2PT  
+8.900358E-01	-3.725251E-04	+8.136719E+00	2PT  
+9.000683E-01	-3.674619E-04	+8.017578E+00	2PT  
+9.100816E-01	-3.618249E-04	+7.902344E+00	2PT  
+9.201940E-01	-3.553341E-04	+7.787109E+00	2PT  
+9.300131E-01	-3.495640E-04	+7.668945E+00	2PT  
+9.401039E-01	-3.427964E-04	+7.550781E+00	2PT  
+9.501507E-01	-3.365314E-04	+7.432617E+00	2PT  
+9.600934E-01	-3.293259E-04	+7.317383E+00	2PT  
+9.700938E-01	-3.230812E-04	+7.200195E+00	2PT  
+9.800190E-01	-3.154107E-04	+7.082031E+00	2PT  
+9.901981E-01	-3.080514E-04	+6.962891E+00	2PT  
+1.000103E+00	-3.002030E-04	+6.846680E+00	2PT  
+1.010144E+00	-2.928654E-04	+6.730469E+00	2PT  
+1.019990E+00	-2.842005E-04	+6.612305E+00	2PT  
+1.030032E+00	-2.760745E-04	+6.494141E+00	2PT  
+1.040077E+00	-2.680339E-04	+6.377930E+00	2PT  
