Data from Philips_2700K_7,3W_1535Lumen_250ms_1__0__15-14-47-545.txt Node

Date: Thu Dec 18 15:14:47 CET 2025
User: Stefan
Spectrometer: ?
Trigger mode: 0
Integration Time (sec): 2,500000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195,033	-354,7762
195,299	-354,7762
195,565	-354,7762
195,831	-360,69482
196,098	-264,02497
196,364	132,50183
196,63	85,15651
196,896	-1,64396
197,162	-56,88115
197,428	-27,28974
197,694	-19,39872
197,96	-98,30934
198,226	8,21978
198,492	-31,23526
198,757	-54,90839
199,023	43,72914
199,289	20,05625
199,555	148,28355
199,821	89,10197
200,087	85,15651
200,353	118,69281
200,618	-43,07181
200,884	217,32824
201,15	65,42922
201,416	59,51102
201,682	104,88376
201,947	288,34515
202,213	146,31084
202,479	93,04742
202,744	16,11076
203,01	175,90149
203,276	110,80193
203,541	63,45649
203,807	102,91104
204,073	108,82921
204,338	53,59282
204,604	29,91996
204,869	45,70187
205,135	-25,31699
205,401	67,40195
205,666	59,51102
205,932	173,92878
206,197	35,83818
206,463	43,72914
206,728	197,60124
206,994	-125,92829
207,259	120,66553
207,524	59,51102
207,79	51,62008
208,055	89,10197
208,321	53,59282
208,586	171,95607
208,851	51,62008
209,117	114,74737
209,382	-52,93562
209,647	16,11076
209,913	169,98336
210,178	130,52912
210,443	83,18379
210,708	-76,60883
210,974	2,30154
211,239	63,45649
211,504	150,25626
211,769	154,20169
212,034	199,57394
212,3	96,99287
212,565	10,19253
212,83	85,15651
213,095	20,05625
213,36	108,82921
213,625	-17,42597
213,89	73,32014
214,155	39,78366
214,42	166,03795
214,685	-50,96286
214,95	181,81961
215,215	29,91996
215,48	195,62854
215,745	152,22897
216,01	-27,28974
216,275	164,06524
216,54	83,18379
216,805	-11,50771
217,07	14,13802
217,335	71,34741
217,6	59,51102
217,864	55,56555
218,129	181,81961
218,394	154,20169
218,659	22,029
218,924	130,52912
219,188	116,72009
219,453	199,57394
219,718	193,65583
219,983	98,96559
220,247	43,72914
220,512	122,63825
220,777	239,0279
221,041	162,09253
221,306	268,61828
221,571	16,11076
221,835	252,83676
222,1	33,86544
222,364	83,18379
222,629	160,11982
222,894	-13,48046
223,158	-25,31699
223,423	104,88376
223,687	98,96559
223,952	10,19253
224,216	104,88376
224,481	169,98336
224,745	61,48375
225,009	126,58368
225,274	211,41015
225,538	128,5564
225,803	237,05521
226,067	106,85648
226,331	25,97448
226,596	-43,07181
226,86	89,10197
227,124	290,31784
227,389	31,8927
227,653	164,06524
227,917	71,34741
228,181	-1,64396
228,446	71,34741
228,71	10,19253
228,974	47,67461
229,238	144,33812
229,502	59,51102
229,767	-9,53496
230,031	120,66553
230,295	120,66553
230,559	116,72009
230,823	47,67461
231,087	150,25626
231,351	353,44359
231,615	357,38894
231,879	24,00174
232,143	128,5564
232,407	164,06524
232,671	75,29287
232,935	195,62854
233,199	53,59282
233,463	116,72009
233,727	83,18379
233,991	12,16527
234,255	91,07469
234,519	189,71042
234,783	51,62008
235,047	8,21978
235,311	67,40195
235,574	59,51102
235,838	89,10197
236,102	35,83818
236,366	104,88376
236,63	55,56555
236,893	173,92878
237,157	144,33812
237,421	110,80193
237,684	112,77465
237,948	29,91996
238,212	93,04742
238,475	116,72009
238,739	124,61096
239,003	199,57394
239,266	315,96272
239,53	173,92878
239,794	79,23833
240,057	55,56555
240,321	108,82921
240,584	65,42922
240,848	29,91996
241,111	77,2656
241,375	168,01066
241,638	260,72752
241,902	112,77465
242,165	91,07469
242,429	55,56555
242,692	93,04742
242,955	73,32014
243,219	160,11982
243,482	166,03795
243,746	29,91996
244,009	217,32824
244,272	148,28355
244,536	57,53829
244,799	171,95607
245,062	35,83818
245,325	67,40195
245,589	31,8927
245,852	152,22897
246,115	233,10982
246,378	-70,69052
246,641	91,07469
246,905	25,97448
247,168	-5,58946
247,431	162,09253
247,694	124,61096
247,957	106,85648
248,22	120,66553
248,483	-17,42597
248,746	114,74737
249,009	8,21978
249,273	59,51102
249,536	69,37468
249,799	75,29287
250,062	114,74737
250,324	85,15651
250,587	55,56555
250,85	55,56555
251,113	130,52912
251,376	130,52912
251,639	154,20169
251,902	112,77465
252,165	254,80945
252,428	83,18379
252,691	201,54664
252,953	63,45649
253,216	81,21106
253,479	108,82921
253,742	-19,39872
254,005	20,05625
254,267	144,33812
254,53	199,57394
254,793	189,71042
255,055	158,14711
255,318	95,02014
255,581	140,39269
255,843	112,77465
256,106	73,32014
256,369	37,81092
256,631	93,04742
256,894	-70,69052
257,157	124,61096
257,419	-48,9901
257,682	162,09253
257,944	209,43745
258,207	57,53829
258,469	75,29287
258,732	102,91104
258,994	91,07469
259,257	0,32879
259,519	69,37468
259,781	138,41998
260,044	77,2656
260,306	-11,50771
260,569	45,70187
260,831	55,56555
261,093	63,45649
261,356	146,31084
261,618	213,38285
261,88	63,45649
262,143	-45,04457
262,405	-1,64396
262,667	-15,45322
262,929	-45,04457
263,192	175,90149
263,454	-25,31699
263,716	71,34741
263,978	148,28355
264,24	144,33812
264,502	29,91996
264,765	146,31084
265,027	195,62854
265,289	130,52912
265,551	57,53829
265,813	43,72914
266,075	-23,34423
266,337	173,92878
266,599	12,16527
266,861	29,91996
267,123	102,91104
267,385	57,53829
267,647	33,86544
267,909	51,62008
268,171	91,07469
268,433	-29,2625
268,695	144,33812
268,957	85,15651
269,219	12,16527
269,48	237,05521
269,742	6,24704
270,004	61,48375
270,266	35,83818
270,528	79,23833
270,789	187,73772
271,051	158,14711
271,313	91,07469
271,575	71,34741
271,836	116,72009
272,098	87,12924
272,36	120,66553
272,621	114,74737
272,883	18,08351
273,145	43,72914
273,406	6,24704
273,668	116,72009
273,93	12,16527
274,191	49,64735
274,453	43,72914
274,714	150,25626
274,976	67,40195
275,237	102,91104
275,499	18,08351
275,76	0,32879
276,022	77,2656
276,283	-27,28974
276,545	81,21106
276,806	-9,53496
277,068	171,95607
277,329	91,07469
277,59	67,40195
277,852	37,81092
278,113	87,12924
278,374	79,23833
278,636	173,92878
278,897	12,16527
279,158	63,45649
279,42	29,91996
279,681	168,01066
279,942	156,1744
280,203	95,02014
280,464	61,48375
280,726	35,83818
280,987	-33,20802
281,248	102,91104
281,509	37,81092
281,77	35,83818
282,031	59,51102
282,292	142,36541
282,554	175,90149
282,815	-31,23526
283,076	138,41998
283,337	158,14711
283,598	2,30154
283,859	108,82921
284,12	108,82921
284,381	83,18379
284,642	132,50183
