Data from Philips_4000K_7,3W_1535Lumen_250ms_1__1__15-25-36-357.txt Node

Date: Thu Dec 18 15:25:36 CET 2025
User: Stefan
Spectrometer: ?
Trigger mode: 0
Integration Time (sec): 2,500000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195,033	-344,74745
195,299	-344,74745
195,565	-344,74745
195,831	-326,99167
196,098	-358,55754
196,364	150,42065
196,63	24,16613
196,896	-27,12535
197,162	41,92079
197,428	77,43
197,694	63,62088
197,96	-90,25384
198,226	30,08436
198,492	-66,58059
198,757	-72,49889
199,023	-113,92718
199,289	-17,26157
199,555	262,8646
199,821	73,48454
200,087	73,48454
200,353	148,44794
200,618	176,06588
200,884	221,43803
201,15	83,34818
201,416	75,45727
201,682	73,48454
201,947	229,32882
202,213	114,91176
202,479	34,02984
202,744	6,41143
203,01	91,23909
203,276	126,74808
203,541	128,72079
203,807	174,09317
204,073	93,21181
204,338	152,39337
204,604	114,91176
204,869	122,80264
205,135	59,67541
205,401	105,04816
205,666	118,8572
205,932	207,62914
206,197	136,61166
206,463	85,32091
206,728	146,47523
206,994	83,34818
207,259	158,3115
207,524	170,14776
207,79	144,50252
208,055	132,66623
208,321	132,66623
208,586	142,5298
208,851	-9,37056
209,117	185,92941
209,382	10,35692
209,647	97,15726
209,913	379,25273
210,178	243,13768
210,443	136,61166
210,708	67,56634
210,974	47,83901
211,239	197,76563
211,504	183,9567
211,769	245,11038
212,034	164,22963
212,3	24,16613
212,565	-38,9619
212,83	174,09317
213,095	95,18454
213,36	124,77536
213,625	0,49319
213,89	134,63894
214,155	185,92941
214,42	178,03859
214,685	108,9936
214,95	162,25692
215,215	201,71103
215,48	231,30151
215,745	176,06588
216,01	128,72079
216,275	243,13768
216,54	207,62914
216,805	55,72995
217,07	59,67541
217,335	39,94806
217,6	219,46533
217,864	71,51181
218,129	122,80264
218,394	140,55709
218,659	32,0571
218,924	172,12046
219,188	103,07543
219,453	164,22963
219,718	243,13768
219,983	130,69351
220,247	152,39337
220,512	221,43803
220,777	353,60798
221,041	219,46533
221,306	294,4276
221,571	79,40272
221,835	189,87482
222,1	97,15726
222,364	77,43
222,629	233,27421
222,894	83,34818
223,158	43,89353
223,423	126,74808
223,687	120,82992
223,952	65,59361
224,216	77,43
224,481	266,80998
224,745	83,34818
225,009	87,29363
225,274	229,32882
225,538	211,57454
225,803	223,41073
226,067	128,72079
226,331	87,29363
226,596	43,89353
226,86	254,97384
227,124	264,83729
227,389	150,42065
227,653	197,76563
227,917	172,12046
228,181	110,96632
228,446	160,28421
228,71	32,0571
228,974	185,92941
229,238	302,31833
229,502	79,40272
229,767	87,29363
230,031	142,5298
230,295	231,30151
230,559	126,74808
230,823	158,3115
231,087	134,63894
231,351	430,54208
231,615	367,4167
231,879	114,91176
232,143	189,87482
232,407	221,43803
232,671	85,32091
232,935	128,72079
233,199	41,92079
233,463	146,47523
233,727	130,69351
233,991	61,64815
234,255	185,92941
234,519	237,2196
234,783	81,37545
235,047	-17,26157
235,311	180,01129
235,574	18,2479
235,838	122,80264
236,102	114,91176
236,366	274,70074
236,63	37,97532
236,893	122,80264
237,157	183,9567
237,421	105,04816
237,684	144,50252
237,948	89,26636
238,212	144,50252
238,475	225,38343
238,739	201,71103
239,003	185,92941
239,266	256,94653
239,53	174,09317
239,794	73,48454
240,057	101,10271
240,321	112,93904
240,584	160,28421
240,848	122,80264
241,111	47,83901
241,375	124,77536
241,638	320,07247
241,902	154,36608
242,165	231,30151
242,429	107,02088
242,692	180,01129
242,955	81,37545
243,219	254,97384
243,482	134,63894
243,746	37,97532
244,009	164,22963
244,272	118,8572
244,536	181,984
244,799	245,11038
245,062	140,55709
245,325	152,39337
245,589	32,0571
245,852	83,34818
246,115	225,38343
246,378	-9,37056
246,641	107,02088
246,905	154,36608
247,168	97,15726
247,431	203,68374
247,694	112,93904
247,957	183,9567
248,22	187,90211
248,483	99,12999
248,746	148,44794
249,009	16,27516
249,273	150,42065
249,536	73,48454
249,799	-21,20708
250,062	108,9936
250,324	150,42065
250,587	174,09317
250,85	8,38418
251,113	122,80264
251,376	180,01129
251,639	122,80264
251,902	126,74808
252,165	379,25273
252,428	156,33879
252,691	345,71728
252,953	176,06588
253,216	178,03859
253,479	181,984
253,742	61,64815
254,005	30,08436
254,267	150,42065
254,53	207,62914
254,793	268,78267
255,055	191,84752
255,318	191,84752
255,581	185,92941
255,843	39,94806
256,106	122,80264
256,369	146,47523
256,631	103,07543
256,894	57,70268
257,157	181,984
257,419	-68,55335
257,682	262,8646
257,944	260,89191
258,207	138,58437
258,469	110,96632
258,732	130,69351
258,994	67,56634
259,257	39,94806
259,519	89,26636
259,781	201,71103
260,044	61,64815
260,306	81,37545
260,569	32,0571
260,831	170,14776
261,093	164,22963
261,356	223,41073
261,618	170,14776
261,88	118,8572
262,143	93,21181
262,405	-9,37056
262,667	197,76563
262,929	120,82992
263,192	312,18174
263,454	-80,38998
263,716	14,30242
263,978	55,72995
264,24	193,82022
264,502	41,92079
264,765	187,90211
265,027	156,33879
265,289	166,20234
265,551	124,77536
265,813	118,8572
266,075	116,88448
266,337	136,61166
266,599	51,78448
266,861	168,17505
267,123	138,58437
267,385	227,35612
267,647	63,62088
267,909	73,48454
268,171	154,36608
268,433	45,86627
268,695	215,51994
268,957	170,14776
269,219	55,72995
269,48	223,41073
269,742	136,61166
270,004	107,02088
270,266	81,37545
270,528	118,8572
270,789	154,36608
271,051	162,25692
271,313	266,80998
271,575	158,3115
271,836	134,63894
272,098	136,61166
272,36	262,8646
272,621	136,61166
272,883	47,83901
273,145	107,02088
273,406	75,45727
273,668	47,83901
273,93	28,11162
274,191	103,07543
274,453	69,53908
274,714	148,44794
274,976	158,3115
275,237	93,21181
275,499	71,51181
275,76	112,93904
276,022	172,12046
276,283	185,92941
276,545	61,64815
276,806	39,94806
277,068	174,09317
277,329	223,41073
277,59	81,37545
277,852	57,70268
278,113	83,34818
278,374	185,92941
278,636	217,49263
278,897	55,72995
279,158	134,63894
279,42	85,32091
279,681	235,24691
279,942	239,1923
280,203	166,20234
280,464	122,80264
280,726	148,44794
280,987	-17,26157
281,248	150,42065
281,509	99,12999
281,77	140,55709
282,031	112,93904
282,292	160,28421
282,554	181,984
282,815	73,48454
283,076	168,17505
283,337	122,80264
283,598	-42,90742
283,859	166,20234
284,12	134,63894
284,381	181,984
284,642	81,37545
284,903	136,61166
285,164	4,43868
285,424	205,65644
285,685	217,49263
285,946	87,29363
286,207	170,14776
286,468	152,39337
286,729	24,16613
286,99	239,1923
287,25	43,89353
287,511	124,77536
287,772	-11,34331
288,033	134,63894
288,294	103,07543
288,554	69,53908
288,815	164,22963
289,076	168,17505
289,336	47,83901
289,597	91,23909
289,858	270,75536
290,118	97,15726
290,379	130,69351
290,639	99,12999
290,9	49,81174
291,161	36,00258
291,421	174,09317
291,682	120,82992
291,942	176,06588
292,203	87,29363
292,463	77,43
292,724	118,8572
292,984	103,07543
293,245	189,87482
293,505	142,5298
293,766	152,39337
294,026	844,79687
294,286	264,83729
294,547	166,20234
294,807	185,92941
295,067	150,42065
295,328	170,14776
295,588	140,55709
295,848	59,67541
296,109	156,33879
296,369	189,87482
296,629	148,44794
296,889	274,70074
297,15	183,9567
297,41	203,68374
297,67	142,5298
297,93	172,12046
298,19	120,82992
298,45	154,36608
298,711	85,32091
298,971	150,42065
299,231	93,21181
299,491	193,82022
299,751	148,44794
300,011	160,28421
300,271	122,80264
300,531	199,73833
300,791	176,06588
301,051	49,81174
301,311	146,47523
301,571	191,84752
301,831	225,38343
302,091	126,74808
302,351	-27,12535
302,61	377,28006
302,87	20,22065
303,13	172,12046
303,39	47,83901
303,65	136,61166
303,91	89,26636
304,169	41,92079
304,429	180,01129
304,689	130,69351
304,949	422,65142
